,_season,_week,_season_type,_start_date,_neutral_site,_conference_game,_home_team,_home_points,_away_team,_away_points,home_recent_week,home_elo,away_recent_week,away_elo,home_expected,away_expected,mov_multiplier,new_home_elo,new_away_elo,home_elo_change,away_elo_change,predicted_home_win,predicted_away_win,correct_prediction,home_won,away_won,played,home_fbs,away_fbs,fbs_count
0,2014.0,1.0,regular,2014-08-27T19:00:00.000Z,False,False,Georgia State,38.0,Abilene Christian,37.0,0,1426.8664615384616,0,2010,0.03976875430101969,0.9602312456989803,0.5479161442159285,1436.8628593707435,2000.003602167718,9.9963978322819,-9.9963978322819,False,True,False,True,False,True,True,False,1
1,2014.0,1.0,regular,2014-08-28T18:00:00.000Z,False,True,South Carolina,28.0,Texas A&M,52.0,0,1646.0707692307692,0,1600.986923076923,0.6064030295599897,0.3935969704400103,3.1542371243023832,1609.7287292163458,1637.3289630913464,-36.342040014423446,36.342040014423446,True,False,False,False,True,True,True,True,2
2,2014.0,1.0,regular,2014-08-28T19:00:00.000Z,False,False,Minnesota,42.0,Eastern Illinois,20.0,0,1535.5896923076923,0,2010,0.07187543685905376,0.9281245631409463,2.5792928090365996,1581.0738875280863,1964.515804779606,45.484195220393985,-45.484195220393985,False,True,False,True,False,True,True,False,1
3,2014.0,1.0,regular,2014-08-28T19:00:00.000Z,False,False,Akron,41.0,Howard,0.0,0,1457.8473846153847,0,2010,0.04716668924954376,0.9528333107504562,2.9877969391149692,1511.9379611529776,1955.9094234624072,54.090576537592824,-54.090576537592824,False,True,False,True,False,True,True,False,1
4,2014.0,1.0,regular,2014-08-28T19:00:00.000Z,False,False,Central Michigan,20.0,Chattanooga,16.0,0,1492.4956923076923,0,2010,0.0569846633193151,0.9430153366806848,1.3029467505653454,1515.8409689122586,1986.6547233954336,23.34527660456638,-23.34527660456638,False,True,False,True,False,True,True,False,1
5,2014.0,1.0,regular,2014-08-28T19:00:00.000Z,False,False,Northern Illinois,55.0,Presbyterian College,3.0,0,1599.4789230769231,0,2010,0.10061087784329663,0.8993891221567033,3.345938206371374,1656.6556311750828,1952.8232919018405,57.17670809815968,-57.17670809815945,False,True,False,True,False,True,True,False,1
6,2014.0,1.0,regular,2014-08-28T19:00:00.000Z,False,False,Louisiana Monroe,17.0,Wake Forest,10.0,0,1497.0464615384617,0,1495.583076923077,0.545156077303936,0.45484392269606394,2.080825654520801,1515.0290286982897,1477.600509763249,17.982567159828022,-17.982567159828022,True,False,True,True,False,True,True,True,2
7,2014.0,1.0,regular,2014-08-28T19:30:00.000Z,False,False,Utah,56.0,Idaho State,14.0,0,1511.2787692307693,0,2010,0.06308105441474886,0.9369189455852512,3.0661337526022554,1565.860426478487,1955.4183427522823,54.58165724771766,-54.58165724771766,False,True,False,True,False,True,True,False,1
8,2014.0,1.0,regular,2014-08-28T20:00:00.000Z,False,True,Tulsa,38.0,Tulane,31.0,0,1466.8552307692307,0,1492.0183076923076,0.5069604421820307,0.49303955781796927,2.055926344967743,1486.1146380737857,1472.7589003877526,19.259407304554998,-19.259407304554998,True,False,True,True,False,True,True,True,2
9,2014.0,1.0,regular,2014-08-28T20:00:00.000Z,True,False,Ole Miss,35.0,Boise State,13.0,0,1553.6812307692308,0,1573.236153846154,0.5150271470811384,0.4849728529188615,3.1078696018395675,1582.3186461280056,1544.598738487379,28.637415358774888,-28.637415358774888,True,False,True,True,False,True,True,True,2
10,2014.0,1.0,regular,2014-08-28T20:00:00.000Z,False,False,New Mexico State,28.0,Cal Poly,10.0,0,1398.5758461538462,0,2010,0.03399529824230446,0.9660047017576956,2.3040869679177707,1440.865264194923,1967.7105819589233,42.289418041076715,-42.289418041076715,False,True,False,True,False,True,True,False,1
11,2014.0,1.0,regular,2014-08-28T22:00:00.000Z,False,False,San José State,42.0,North Dakota,10.0,0,1531.4672307692308,0,2010,0.07030836524442899,0.929691634755571,2.8718396592308126,1582.1958116126082,1959.2714191566226,50.72858084337736,-50.72858084337736,False,True,False,True,False,True,True,False,1
12,2014.0,1.0,regular,2014-08-28T22:00:00.000Z,False,False,Washington State,38.0,Rutgers,41.0,0,1499.469076923077,0,1510.3641538461538,0.5274665162922362,0.4725334837077639,1.3931938859179982,1485.5066775381056,1524.3265532311252,-13.962399384971377,13.962399384971377,True,False,False,False,True,True,True,True,2
13,2014.0,1.0,regular,2014-08-28T22:30:00.000Z,False,False,Arizona State,45.0,Weber State,14.0,0,1585.9024615384615,0,2010,0.09375643583616486,0.9062435641638351,2.9056156924066077,1635.9331764408232,1959.9692850976382,50.03071490236175,-50.03071490236175,False,True,False,True,False,True,True,False,1
14,2014.0,1.0,regular,2014-08-28T22:50:00.000Z,False,False,Vanderbilt,7.0,Temple,37.0,0,1578.0323076923078,0,1468.854,0.6902257136075471,0.30977428639245286,3.271627758108135,1535.1272372163373,1511.7590704759705,-42.90507047597043,42.90507047597043,True,False,False,False,True,True,True,True,2
15,2014.0,1.0,regular,2014-08-29T19:00:00.000Z,False,False,Connecticut,10.0,BYU,35.0,0,1477.023076923077,0,1582.052153846154,0.3936722227808169,0.6063277772191832,3.421437646074706,1451.4315026215893,1607.6437281476417,-25.591574301487753,25.591574301487753,False,True,True,False,True,True,True,True,2
16,2014.0,1.0,regular,2014-08-29T19:30:00.000Z,False,False,Syracuse,27.0,Villanova,26.0,0,1550.9641538461537,0,2010,0.07800773402372846,0.9219922659762716,0.5734874915047123,1561.0104234503817,1999.953730395772,10.046269604227973,-10.046269604227973,False,True,False,True,False,True,True,False,1
17,2014.0,1.0,regular,2014-08-29T19:30:00.000Z,False,False,Michigan State,45.0,Jacksonville State,7.0,0,1642.4881538461536,0,2010,0.12533241714808094,0.874667582851919,3.1391619998010607,1694.6568953785388,1957.8312584676148,52.168741532385184,-52.168741532385184,False,True,False,True,False,True,True,False,1
18,2014.0,1.0,regular,2014-08-29T19:30:00.000Z,False,False,Western Kentucky,59.0,Bowling Green,31.0,0,1551.0266153846153,0,1597.5693846153847,0.4762110158585871,0.5237889841414128,3.29753384953664,1583.843641583809,1564.752358416191,32.817026199193606,-32.817026199193606,False,True,False,True,False,True,True,True,2
19,2014.0,1.0,regular,2014-08-29T21:00:00.000Z,False,False,Houston,7.0,UT San Antonio,27.0,0,1553.841846153846,0,1532.2524615384616,0.5737022211908063,0.42629777880919373,3.0149357974858715,1520.978014242305,1565.1162934500026,-32.863831911540956,32.863831911540956,True,False,False,False,True,True,True,True,2
20,2014.0,1.0,regular,2014-08-29T21:00:00.000Z,True,False,Colorado,17.0,Colorado State,31.0,0,1461.4255384615385,0,1527.6704615384615,0.44802776282968204,0.551972237170318,2.7921247882938913,1437.657499435167,1551.438500564833,-23.768039026371525,23.768039026371525,False,True,True,False,True,True,True,True,2
21,2014.0,1.0,regular,2014-08-29T22:30:00.000Z,False,False,Arizona,58.0,UNLV,13.0,0,1563.3538461538462,0,1500.1784615384615,0.6309654019245937,0.36903459807540623,3.9418354747658686,1590.9926458859286,1472.5396618063792,27.63879973208236,-27.63879973208236,True,False,True,True,False,True,True,True,2
22,2014.0,1.0,regular,2014-08-30T08:30:00.000Z,True,False,UCF,24.0,Penn State,26.0,0,1609.5218461538461,0,1547.8633846153846,0.6289298317978945,0.3710701682021055,1.068661372250586,1596.7516988289751,1560.6335319402556,-12.770147324871004,12.770147324871004,True,False,False,False,True,True,True,True,2
23,2014.0,1.0,regular,2014-08-30T12:00:00.000Z,False,False,Iowa,31.0,Northern Iowa,23.0,0,1555.3632307692308,0,2010,0.07984861051896364,0.9201513894810364,1.8209248535122171,1587.1982349171274,1978.1649958521034,31.835004147896598,-31.835004147896598,False,True,False,True,False,True,True,False,1
24,2014.0,1.0,regular,2014-08-30T12:00:00.000Z,False,False,Virginia,20.0,UCLA,28.0,0,1449.8433846153846,0,1594.7273846153846,0.3404419272043931,0.659558072795607,2.352127116006923,1434.6288935357256,1609.9418756950436,-15.214491079658956,15.214491079658956,False,True,True,False,True,True,True,True,2
25,2014.0,1.0,regular,2014-08-30T12:00:00.000Z,False,False,Indiana,28.0,Indiana State,10.0,0,1507.3883076923078,0,2010,0.06177033138991323,0.9382296686100867,2.39685404033569,1550.1154995597549,1967.2728081325529,42.72719186744712,-42.72719186744712,False,True,False,True,False,True,True,False,1
26,2014.0,1.0,regular,2014-08-30T12:00:00.000Z,False,False,Iowa State,14.0,North Dakota State,34.0,0,1490.256,0,2010,0.056295786884028386,0.9437042131159716,3.9862671896374895,1485.992209084758,2014.263790915242,-4.263790915241998,4.263790915241998,False,True,True,False,True,True,True,False,1
