,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
0,0,,2197,"[0, 0, 0, 20]",20,0.09129252135430865,Eastern Illinois,False,3.08472996929999,Big Ten,135,"[7, 7, 7, 21]",42,0.9087074786456913,Minnesota,400547960,False,2014,regular,2014-08-28T19:00:00.000Z,,TCF Bank Stadium,3953,1
1,30927,Big Ten,164,"[7, 14, 3, 17]",41,0.08741061690242047,Rutgers,False,6.70382213589999,Pac-12,265,"[3, 14, 14, 7]",38,0.9125893830975795,Washington State,400547993,False,2014,regular,2014-08-28T22:00:00.000Z,,CenturyLink Field,3673,1
2,75127,,55,"[0, 0, 7, 0]",7,3.9959194186312e-05,Jacksonville State,False,0.2224963838,Big Ten,127,"[21, 17, 7, 0]",45,0.9999600408058137,Michigan State,400547952,False,2014,regular,2014-08-29T19:30:00.000Z,,Spartan Stadium,3936,1
3,53304,Big Ten,213,"[7, 3, 10, 6]",26,0.8419449451986101,Penn State,False,7.0243004109,American Athletic,2116,"[0, 3, 7, 14]",24,0.15805505480138993,UCF,400547642,True,2014,regular,2014-08-30T08:30:00.000Z,,Croke Park Stadium,4737,1
4,57579,Big Ten,194,"[3, 3, 14, 14]",34,0.8721212455823181,Ohio State,False,3.8017666658,FBS Independents,2426,"[0, 7, 7, 3]",17,0.1278787544176819,Navy,400547982,True,2014,regular,2014-08-30T12:00:00.000Z,,M&T Bank Stadium,3814,1
5,106811,Sun Belt,2026,"[0, 0, 7, 7]",14,0.0005261755345298269,Appalachian State,False,0.2166280697,Big Ten,130,"[14, 21, 14, 3]",52,0.9994738244654702,Michigan,400547943,False,2014,regular,2014-08-30T12:00:00.000Z,,Michigan Stadium,3558,1
6,36234,,2754,"[3, 3, 3, 8]",17,0.0036081765130423493,Youngstown State,False,7.5631558444,Big Ten,356,"[0, 7, 0, 21]",28,0.9963918234869577,Illinois,400547904,False,2014,regular,2014-08-30T12:00:00.000Z,,Memorial Stadium,3832,1
7,38006,,282,"[3, 0, 7, 0]",10,0.03305815224419395,Indiana State,False,0.909536956499999,Big Ten,84,"[14, 7, 0, 7]",28,0.966941847755806,Indiana,400547916,False,2014,regular,2014-08-30T12:00:00.000Z,,Memorial Stadium,3830,1
8,0,,2460,"[3, 10, 7, 3]",23,0.12911945633513644,Northern Iowa,False,4.1117239814,Big Ten,2294,"[7, 10, 7, 7]",31,0.8708805436648636,Iowa,400547928,False,2014,regular,2014-08-30T12:00:00.000Z,,Kinnick Stadium,3793,1
9,37031,Mid-American,2711,"[7, 7, 14, 6]",34,0.010018197909425375,Western Michigan,False,6.3715614153,Big Ten,2509,"[7, 16, 14, 6]",43,0.9899818020905746,Purdue,400547988,False,2014,regular,2014-08-30T12:00:00.000Z,,Ross-Ade Stadium,3907,1
10,45080,,256,"[0, 0, 0, 7]",7,0.00036084405067848824,James Madison,False,0.447555832999998,Big Ten,120,"[17, 7, 21, 7]",52,0.9996391559493215,Maryland,400547936,False,2014,regular,2014-08-30T15:30:00.000Z,,Maryland Stadium,3665,1
11,91441,Conference USA,2226,"[7, 0, 0, 0]",7,4.502694264529872e-05,Florida Atlantic,False,2.36322840269999,Big Ten,158,"[14, 17, 17, 7]",55,0.9999549730573547,Nebraska,400547968,False,2014,regular,2014-08-30T15:30:00.000Z,,Memorial Stadium,3834,1
12,34228,Pac-12,25,"[14, 10, 7, 0]",31,0.9019155622439329,California,False,4.322898952,Big Ten,77,"[0, 7, 14, 3]",24,0.09808443775606712,Northwestern,400547975,False,2014,regular,2014-08-30T15:30:00.000Z,,Ryan Field,3911,1
13,71599,Big Ten,275,"[10, 7, 7, 0]",24,0.19366817323805308,Wisconsin,False,5.8741382066,SEC,99,"[7, 0, 6, 15]",28,0.8063318267619469,LSU,400548000,True,2014,regular,2014-08-30T21:00:00.000Z,,NRG Stadium,3891,1
14,31297,Big Ten,356,"[3, 6, 6, 3]",18,0.0294508768865126,Illinois,False,5.33535303839999,Conference USA,2348,"[14, 7, 0, 14]",35,0.9705491231134874,Louisiana Tech,400610222,True,2014,postseason,2014-12-26T13:00:00.000Z,,Cotton Bowl,499,1
15,23876,Big Ten,164,"[7, 16, 7, 10]",40,0.9929952254652836,Rutgers,False,2.5213016542,ACC,153,"[0, 0, 7, 14]",21,0.007004774534716425,North Carolina,400610212,True,2014,postseason,2014-12-26T16:30:00.000Z,,Ford Field,3727,1
