,_season,_week,_season_type,_start_date,_neutral_site,_conference_game,_home_team,_home_points,_away_team,_away_points,home_recent_week,home_elo,away_recent_week,away_elo,home_expected,away_expected,mov_multiplier,new_home_elo,new_away_elo,home_elo_change,away_elo_change,predicted_home_win,predicted_away_win,correct_prediction,home_won,away_won,played,home_fbs,away_fbs,fbs_count
0,2016.0,1.0,regular,2016-08-26T22:00:00.000Z,True,False,California,51.0,Hawai'i,31.0,0,1543.1118461538463,0,1421.8873846153847,0.7048534668237041,0.29514653317629586,3.2220647391052877,1561.18048966476,1403.818741104471,18.068643510913716,-18.068643510913716,True,False,True,True,False,True,True,True,2
1,2016.0,1.0,regular,2016-09-01T19:00:00.000Z,False,False,Cincinnati,28.0,UT Martin,7.0,0,1533.2830769230768,0,2010,0.07099469326119254,0.9290053067388075,2.540535137937285,1578.1263187999796,1965.1567581230972,44.843241876902766,-44.843241876902766,False,True,False,True,False,True,True,False,1
2,2016.0,1.0,regular,2016-09-01T19:00:00.000Z,False,False,Wake Forest,7.0,Tulane,3.0,0,1464.3166153846155,0,1441.0452307692308,0.5760685118655328,0.42393148813446724,1.6266443976202283,1477.4187452074416,1427.9431009464047,13.1021298228261,-13.1021298228261,True,False,True,True,False,True,True,True,2
3,2016.0,1.0,regular,2016-09-01T19:00:00.000Z,False,False,Central Michigan,49.0,Presbyterian College,3.0,0,1531.7616923076923,0,2010,0.07041924353658448,0.9295807564634154,3.162647886647752,1587.6204879907436,1954.1412043169487,55.85879568305131,-55.85879568305131,False,True,False,True,False,True,True,False,1
4,2016.0,1.0,regular,2016-09-01T19:00:00.000Z,False,False,Louisville,70.0,Charlotte,14.0,0,1576.1896923076922,0,1422.3246153846155,0.7423870480733278,0.2576129519266722,4.3470802872864205,1597.4671118240242,1401.0471958682836,21.277419516331975,-21.277419516331975,True,False,True,True,False,True,True,True,2
5,2016.0,1.0,regular,2016-09-01T19:00:00.000Z,False,False,Connecticut,24.0,Maine,21.0,0,1487.4363076923078,0,2010,0.05543965006633643,0.9445603499336634,1.1202116604584025,1507.5403505343527,1989.895957157955,20.10404284204492,-20.10404284204492,False,True,False,True,False,True,True,False,1
6,2016.0,1.0,regular,2016-09-01T19:30:00.000Z,False,False,Tennessee,20.0,Appalachian State,13.0,0,1598.260923076923,0,1590.7432307692309,0.553783411457121,0.44621658854287904,2.0865716341906557,1615.951117727742,1573.053036118412,17.690194650818967,-17.690194650818967,True,False,True,True,False,True,True,True,2
7,2016.0,1.0,regular,2016-09-01T19:30:00.000Z,False,False,NC State,48.0,William & Mary,14.0,0,1543.3706153846153,0,2010,0.07492128650298592,0.9250787134970141,2.933203159165241,1594.9260476778286,1958.4445677067868,51.555432293213244,-51.555432293213244,False,True,False,True,False,True,True,False,1
8,2016.0,1.0,regular,2016-09-01T19:30:00.000Z,False,False,Florida International,13.0,Indiana,34.0,0,1479.7133846153847,0,1503.2256923076923,0.5093354547315725,0.49066454526842757,3.1244345747611653,1449.4770638219993,1533.4620131010777,-30.236320793385403,30.236320793385403,True,False,False,False,True,True,True,True,2
9,2016.0,1.0,regular,2016-09-01T20:00:00.000Z,False,True,Vanderbilt,10.0,South Carolina,13.0,0,1484.986923076923,0,1502.0344615384615,0.5186314599264109,0.48136854007358915,1.3971204816408798,1471.2197010102796,1515.801683605105,-13.767222066643399,13.767222066643399,True,False,False,False,True,True,True,True,2
10,2016.0,1.0,regular,2016-09-01T20:00:00.000Z,False,False,Utah,24.0,Southern Utah,0.0,0,1585.5455384615384,0,2010,0.09358200877866746,0.9064179912213325,2.698285269754246,1632.0152504266407,1963.5302880348977,46.469711965102306,-46.469711965102306,False,True,False,True,False,True,True,False,1
11,2016.0,1.0,regular,2016-09-01T20:00:00.000Z,False,False,Utah State,45.0,Weber State,6.0,0,1532.5067692307691,0,2010,0.0707005213891393,0.9292994786108607,3.031019726133577,1586.0245452027173,1956.4822240280519,53.51777597194814,-53.51777597194814,False,True,False,True,False,True,True,False,1
12,2016.0,1.0,regular,2016-09-01T20:00:00.000Z,False,True,Western Kentucky,46.0,Rice,14.0,0,1612.337076923077,0,1483.8447692307693,0.7134818395616926,0.2865181604383074,3.713390331009051,1632.552198489049,1463.6296476647972,20.21512156597214,-20.21512156597214,True,False,True,True,False,True,True,True,2
13,2016.0,1.0,regular,2016-09-01T21:00:00.000Z,False,False,New Mexico,48.0,South Dakota,21.0,0,1495.6455384615385,0,2010,0.0579668916352482,0.9420331083647518,2.70077104013542,1543.9856374820238,1961.6599009795148,48.34009902048524,-48.34009902048524,False,True,False,True,False,True,True,False,1
14,2016.0,1.0,regular,2016-09-01T21:00:00.000Z,False,False,Minnesota,30.0,Oregon State,23.0,0,1518.1807692307693,0,1440.6526153846155,0.6499869418203011,0.35001305817969885,2.1553979149290625,1532.5147001309401,1426.3186844844447,14.333930900170799,-14.333930900170799,True,False,True,True,False,True,True,True,2
15,2016.0,1.0,regular,2016-09-01T21:00:00.000Z,False,False,Idaho,20.0,Montana State,17.0,0,1435.3924615384617,0,2010,0.04168588616525611,0.958314113834744,1.0991996353310696,1455.4066535031973,1989.9858080352644,20.014191964735573,-20.014191964735573,False,True,False,True,False,True,True,False,1
16,2016.0,1.0,regular,2016-09-01T22:00:00.000Z,False,False,UNLV,63.0,Jackson State,13.0,0,1448.2863076923077,0,2010,0.044753915293530934,0.9552460847064691,3.1321191679234315,1505.1332545601736,1953.1530531321341,56.84694686786588,-56.84694686786588,False,True,False,True,False,True,True,False,1
17,2016.0,1.0,regular,2016-09-02T18:00:00.000Z,False,False,Eastern Michigan,61.0,Mississippi Valley State,14.0,0,1391.6336923076924,0,2010,0.032707113988301804,0.9672928860116983,3.0218365159817817,1447.1707106350839,1954.4629816726085,55.53701832739148,-55.53701832739148,False,True,False,True,False,True,True,False,1
18,2016.0,1.0,regular,2016-09-02T19:00:00.000Z,False,False,Buffalo,16.0,Albany,22.0,0,1488.2349230769232,0,2010,0.0556808800484952,0.9443191199515049,2.5508957471060008,1485.5362367948176,2012.6986862821057,-2.6986862821056548,2.6986862821056548,False,True,True,False,True,True,True,False,1
19,2016.0,1.0,regular,2016-09-02T19:00:00.000Z,False,False,Michigan State,28.0,Furman,13.0,0,1622.3532307692308,0,2010,0.11316818297089777,0.8868318170291023,2.357236413199,1662.072203547435,1970.2810272217957,39.71897277820426,-39.71897277820426,False,True,False,True,False,True,True,False,1
20,2016.0,1.0,regular,2016-09-02T19:00:00.000Z,False,False,Georgia State,21.0,Ball State,31.0,0,1493.2363076923077,0,1459.408923076923,0.5908354032165588,0.4091645967834411,2.361583368745708,1466.7254735161623,1485.9197572530684,-26.51083417614541,26.51083417614541,True,False,False,False,True,True,True,True,2
21,2016.0,1.0,regular,2016-09-02T19:00:00.000Z,False,False,Syracuse,33.0,Colgate,7.0,0,1477.0676923076924,0,2010,0.052395769360118895,0.9476042306398812,2.6531360051622155,1524.836027463832,1962.2316648438605,47.76833515613953,-47.76833515613953,False,True,False,True,False,True,True,False,1
