,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
0,22643,,2506,"[0, 0, 0, 7]",7,3.137954039600377e-05,Presbyterian College,False,0.044777988699999,ACC,154,"[16, 21, 14, 0]",51,0.999968620459604,Wake Forest,400937445,False,2017,regular,2017-08-31T18:30:00.000Z,,BB&T Field,3630,1
1,30273,,2115,"[0, 0, 7, 0]",7,8.802430594667676e-05,Central Connecticut,False,0.0352921869999993,ACC,183,"[21, 10, 13, 6]",50,0.9999119756940533,Syracuse,400937451,False,2017,regular,2017-09-01T19:00:00.000Z,,Carrier Dome,1964,1
2,16421,ACC,103,"[3, 10, 7, 3]",23,0.6483920629762454,Boston College,False,9.9766619052,Mid-American,2459,"[3, 7, 7, 3]",20,0.3516079370237546,Northern Illinois,400937446,False,2017,regular,2017-09-01T21:30:00.000Z,,Brigham Field at Huskie Stadium,3764,1
3,80121,Mid-American,2309,"[0, 3, 0, 0]",3,9.611331544645552e-06,Kent State,False,0.0566035264999998,ACC,228,"[21, 7, 21, 7]",56,0.9999903886684554,Clemson,400937447,False,2017,regular,2017-09-02T12:00:00.000Z,,Memorial Stadium,3836,1
4,49500,Pac-12,25,"[7, 7, 7, 14]",35,0.08646385802725054,California,False,7.4000463119,ACC,153,"[7, 10, 7, 6]",30,0.9135361419727495,North Carolina,400935256,False,2017,regular,2017-09-02T12:20:00.000Z,,Kenan Memorial Stadium,3787,1
5,50454,,2065,"[3, 3, 7, 0]",13,0.00021694780259995383,Bethune-Cookman,False,0.1458579545,ACC,2390,"[3, 21, 14, 3]",41,0.9997830521974,Miami,400937449,False,2017,regular,2017-09-02T12:30:00.000Z,,Hard Rock Stadium,3948,1
6,40012,,2754,"[0, 0, 7, 14, 0]",21,0.11782187532625676,Youngstown State,False,3.64610551059999,ACC,221,"[14, 7, 0, 0, 7]",28,0.8821781246737432,Pittsburgh,400937450,False,2017,regular,2017-09-02T13:00:00.000Z,,Heinz Field,3752,1
7,50367,ACC,152,"[14, 7, 0, 7]",28,0.7559444570936003,NC State,False,5.2762581777,SEC,2579,"[14, 7, 14, 0]",35,0.2440555429063998,South Carolina,400933837,True,2017,regular,2017-09-02T15:00:00.000Z,,Bank of America Stadium,3628,1
8,38828,,2729,"[0, 0, 3, 7]",10,0.004711042247806385,William & Mary,False,1.0359108921,ACC,258,"[7, 7, 7, 7]",28,0.9952889577521936,Virginia,400937452,False,2017,regular,2017-09-02T15:30:00.000Z,,Scott Stadium,3923,1
9,30477,,2428,"[0, 7, 0, 0]",7,2.555567392481528e-06,North Carolina Central,False,0.0736490726999995,ACC,150,"[21, 26, 6, 7]",60,0.9999974444326075,Duke,400937448,False,2017,regular,2017-09-02T18:00:00.000Z,,Wallace Wade Stadium,3982,1
10,37394,ACC,97,"[7, 3, 15, 10]",35,0.9910598148563996,Louisville,False,5.4883950099,Big Ten,2509,"[7, 7, 7, 7]",28,0.008940185143600354,Purdue,400935238,True,2017,regular,2017-09-02T19:30:00.000Z,,Lucas Oil Stadium,3812,1
11,76330,ACC,52,"[0, 7, 0, 0]",7,0.045065289274507925,Florida State,False,4.2115803268,SEC,333,"[3, 7, 11, 3]",24,0.9549347107254921,Alabama,400933827,True,2017,regular,2017-09-02T20:00:00.000Z,,Mercedes-Benz Stadium,5348,1
12,67489,Big 12,277,"[0, 7, 10, 7]",24,0.10821500551449315,West Virginia,False,8.1290804002,ACC,259,"[3, 7, 14, 7]",31,0.8917849944855069,Virginia Tech,400934497,True,2017,regular,2017-09-03T19:30:00.000Z,,FedEx Field,3719,1
13,75107,SEC,2633,"[0, 7, 7, 14, 7, 7]",42,0.023515718442602696,Tennessee,False,7.1641059221,ACC,59,"[7, 7, 7, 7, 7, 6]",41,0.9764842815573973,Georgia Tech,400933840,True,2017,regular,2017-09-04T20:00:00.000Z,,Mercedes-Benz Stadium,5348,1
14,20211,ACC,150,"[14, 12, 7, 3]",36,0.9959468368271018,Duke,False,3.617198906,Mid-American,2459,"[0, 14, 0, 0]",14,0.004053163172898152,Northern Illinois,400953394,True,2017,postseason,2017-12-26T17:15:00.000Z,,Ford Field,3727,1
15,33601,Conference USA,2572,"[6, 0, 7, 0]",13,0.00200310682094329,Southern Mississippi,False,1.9819880282,ACC,52,"[7, 16, 10, 9]",42,0.9979968931790567,Florida State,400953397,True,2017,postseason,2017-12-27T13:30:00.000Z,,Independence Stadium,3766,1
16,37667,Big Ten,2294,"[3, 7, 7, 10]",27,0.22815836903902909,Iowa,False,7.81745090989999,ACC,103,"[7, 10, 0, 3]",20,0.7718416309609709,Boston College,400953398,True,2017,postseason,2017-12-27T17:15:00.000Z,,Yankee Stadium,4102,1
