,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
0,36055,,50,"[0, 0, 0, 7]",7,3.5735333923203605e-05,Florida A&M,False,0.0379222779999998,SEC,8,"[7, 14, 14, 14]",49,0.9999642646660768,Arkansas,400933828,True,2017,regular,2017-08-31T20:00:00.000Z,,War Memorial Stadium,3983,1
1,50131,,2623,"[21, 14, 0, 8]",43,0.0004711816783475875,Missouri State,False,0.666189957699999,SEC,142,"[20, 28, 10, 14]",72,0.9995288183216524,Missouri,400933836,False,2017,regular,2017-09-02T12:00:00.000Z,,Faurot Field,3838,1
2,50367,ACC,152,"[14, 7, 0, 7]",28,0.7559444570936003,NC State,False,5.2762581777,SEC,2579,"[14, 7, 14, 0]",35,0.2440555429063998,South Carolina,400933837,True,2017,regular,2017-09-02T15:00:00.000Z,,Bank of America Stadium,3628,1
3,75802,Big Ten,130,"[10, 3, 13, 7]",33,0.9904700085605678,Michigan,False,5.5379279086,SEC,57,"[3, 14, 0, 0]",17,0.009529991439432206,Florida,400933830,True,2017,regular,2017-09-02T15:30:00.000Z,,AT&T Stadium,3687,1
4,54215,,2127,"[0, 0, 0, 0]",0,3.3081388804978573e-06,Charleston Southern,False,0.3564314274,SEC,344,"[23, 12, 7, 7]",49,0.9999966918611195,Mississippi State,400933835,False,2017,regular,2017-09-02T16:00:00.000Z,,Davis Wade Stadium,3693,1
5,22761,SEC,96,"[0, 14, 10, 0]",24,0.5329227938224762,Kentucky,False,3.7443776177,Conference USA,2572,"[0, 3, 7, 7]",17,0.4670772061775238,Southern Mississippi,400933832,False,2017,regular,2017-09-02T16:00:00.000Z,,M. M. Roberts Stadium,3815,1
6,92746,Sun Belt,2026,"[0, 0, 0, 10]",10,0.00038064270701365643,Appalachian State,False,1.59239259889999,SEC,61,"[7, 14, 10, 0]",31,0.9996193572929863,Georgia,400933831,False,2017,regular,2017-09-02T18:15:00.000Z,,Sanford Stadium,3917,1
7,62532,Sun Belt,6,"[0, 10, 3, 14]",27,0.0021747627444735906,South Alabama,False,1.0417096078,SEC,145,"[10, 3, 27, 7]",47,0.9978252372555264,Ole Miss,400933834,False,2017,regular,2017-09-02T19:30:00.000Z,,Vaught-Hemingway Stadium,3974,1
8,87451,Sun Belt,290,"[7, 0, 0, 0]",7,4.094364477291723e-05,Georgia Southern,False,0.2614729281,SEC,2,"[10, 14, 10, 7]",41,0.9999590563552271,Auburn,400933829,False,2017,regular,2017-09-02T19:30:00.000Z,,Jordan-Hare Stadium,3785,1
9,26717,SEC,238,"[14, 7, 7, 0]",28,0.9952576055748376,Vanderbilt,False,1.84316310929999,Conference USA,2393,"[0, 0, 0, 6]",6,0.004742394425162398,Middle Tennessee,400933839,False,2017,regular,2017-09-02T20:00:00.000Z,,"Johnny Red"""" Floyd Stadium""""",3725,1
10,76330,ACC,52,"[0, 7, 0, 0]",7,0.045065289274507925,Florida State,False,4.2115803268,SEC,333,"[3, 7, 11, 3]",24,0.9549347107254921,Alabama,400933827,True,2017,regular,2017-09-02T20:00:00.000Z,,Mercedes-Benz Stadium,5348,1
11,53826,FBS Independents,252,"[0, 0, 0, 0]",0,2.214901962604987e-05,BYU,False,1.24277997819999,SEC,99,"[0, 14, 6, 7]",27,0.999977850980374,LSU,400933833,True,2017,regular,2017-09-02T21:30:00.000Z,,Mercedes-Benz Superdome,3493,1
12,64635,SEC,245,"[17, 21, 6, 0]",44,0.10659917123921758,Texas A&M,False,4.8099229878,Pac-12,26,"[3, 7, 7, 28]",45,0.8934008287607824,UCLA,400933838,False,2017,regular,2017-09-03T19:30:00.000Z,,Rose Bowl,1056,1
13,75107,SEC,2633,"[0, 7, 7, 14, 7, 7]",42,0.023515718442602696,Tennessee,False,7.1641059221,ACC,59,"[7, 7, 7, 7, 7, 6]",41,0.9764842815573973,Georgia Tech,400933840,True,2017,regular,2017-09-04T20:00:00.000Z,,Mercedes-Benz Stadium,5348,1
14,67820,Big 12,251,"[14, 7, 2, 10]",33,0.7094459696224251,Texas,False,5.2220062014,SEC,142,"[0, 7, 9, 0]",16,0.29055403037757493,Missouri,400953399,True,2017,postseason,2017-12-27T21:00:00.000Z,,NRG Stadium,3891,1
15,32784,ACC,154,"[17, 21, 3, 14]",55,0.7310311491722639,Wake Forest,False,9.8510081692,SEC,245,"[14, 14, 14, 10]",52,0.26896885082773614,Texas A&M,400953402,True,2017,postseason,2017-12-29T13:00:00.000Z,,Bank of America Stadium,3628,1
16,48675,SEC,96,"[7, 0, 7, 9]",23,0.32192794591231144,Kentucky,False,6.25204227999999,Big Ten,77,"[3, 14, 0, 7]",24,0.6780720540876886,Northwestern,400953403,True,2017,postseason,2017-12-29T16:30:00.000Z,,Nissan Stadium,3810,1
17,41310,ACC,97,"[7, 14, 3, 3]",27,0.1655210707375414,Louisville,False,8.2185729303,SEC,344,"[14, 3, 0, 14]",31,0.8344789292624586,Mississippi State,400953405,True,2017,postseason,2017-12-30T12:00:00.000Z,,EverBank Field,3712,1
