,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
0,37583,Pac-12,204,"[10, 10, 0, 7]",27,0.001059250629844466,Oregon State,False,4.9529115584,Mountain West,36,"[7, 17, 10, 24]",58,0.9989407493701555,Colorado State,400935282,False,2017,regular,2017-08-26T14:30:00.000Z,,Canvas Stadium,5388,1
1,33101,Pac-12,24,"[21, 17, 14, 10]",62,0.9964449359606161,Stanford,False,0.0896818592,Conference USA,242,"[0, 0, 0, 7]",7,0.0035550640393838444,Rice,400935257,True,2017,regular,2017-08-26T22:00:00.000Z,,Allianz Stadium,5363,1
2,45905,,155,"[3, 6, 0, 7]",16,0.0016057256163621858,North Dakota,False,1.79450451739999,Pac-12,254,"[0, 17, 10, 10]",37,0.9983942743836378,Utah,400935248,False,2017,regular,2017-08-31T19:30:00.000Z,,Rice-Eccles Stadium,587,1
3,46596,Sun Belt,166,"[0, 13, 0, 18]",31,0.19009735119627802,New Mexico State,False,1.41620437,Pac-12,9,"[14, 0, 16, 7]",37,0.809902648803722,Arizona State,400935247,False,2017,regular,2017-08-31T22:30:00.000Z,,Sun Devil Stadium,3947,1
4,46093,Pac-12,264,"[3, 7, 10, 10]",30,0.9765595474856991,Washington,False,1.99908338819999,Big Ten,164,"[7, 0, 0, 7]",14,0.023440452514300884,Rutgers,400935250,False,2017,regular,2017-09-01T20:00:00.000Z,,High Point Solutions Stadium,3754,1
5,73932,Mountain West,36,"[0, 3, 0, 0]",3,0.13114622667457,Colorado State,False,2.88936877229999,Pac-12,38,"[10, 7, 0, 0]",17,0.86885377332543,Colorado,400935249,True,2017,regular,2017-09-01T20:00:00.000Z,,Sports Authority Field at Mile High,3937,1
6,49500,Pac-12,25,"[7, 7, 7, 14]",35,0.08646385802725054,California,False,7.4000463119,ACC,153,"[7, 10, 7, 6]",30,0.9135361419727495,North Carolina,400935256,False,2017,regular,2017-09-02T12:20:00.000Z,,Kenan Memorial Stadium,3787,1
7,34737,,2502,"[6, 0, 20, 6]",32,0.09811225732054962,Portland State,False,5.1827268824,Pac-12,204,"[7, 7, 14, 7]",35,0.9018877426794504,Oregon State,400935254,False,2017,regular,2017-09-02T14:00:00.000Z,,Reser Stadium,3893,1
8,61125,Mid-American,2711,"[7, 7, 7, 10]",31,0.0015084726926769543,Western Michigan,False,6.02820977169999,Pac-12,30,"[7, 7, 7, 28]",49,0.998491527307323,USC,400935252,False,2017,regular,2017-09-02T17:15:00.000Z,,Los Angeles Memorial Coliseum,477,1
9,52204,,253,"[7, 14, 0, 0]",21,5.438084476738769e-05,Southern Utah,False,0.0826848132999999,Pac-12,2483,"[21, 21, 21, 14]",77,0.9999456191552326,Oregon,400935253,False,2017,regular,2017-09-02T20:15:00.000Z,,Autzen Stadium,3626,1
10,30254,,147,"[0, 0, 0, 0]",0,8.6532038985343e-06,Montana State,False,0.1566470774,Pac-12,265,"[7, 7, 7, 10]",31,0.9999913467961015,Washington State,400935255,False,2017,regular,2017-09-02T22:30:00.000Z,,Martin Stadium,3820,1
11,43620,,2464,"[7, 7, 0, 10]",24,9.3995245148637e-05,Northern Arizona,False,0.795535740899999,Pac-12,12,"[14, 20, 14, 14]",62,0.9999060047548514,Arizona,400935251,False,2017,regular,2017-09-02T23:00:00.000Z,,Arizona Stadium,3619,1
12,64635,SEC,245,"[17, 21, 6, 0]",44,0.10659917123921758,Texas A&M,False,4.8099229878,Pac-12,26,"[3, 7, 7, 28]",45,0.8934008287607824,UCLA,400933838,False,2017,regular,2017-09-03T19:30:00.000Z,,Rose Bowl,1056,1
13,36432,Mountain West,68,"[14, 10, 7, 7]",38,0.6820126172864085,Boise State,False,4.9132126248,Pac-12,2483,"[0, 14, 0, 14]",28,0.3179873827135915,Oregon,400953323,True,2017,postseason,2017-12-16T15:30:00.000Z,,Sam Boyd Stadium,3914,1
14,20507,Pac-12,254,"[7, 10, 0, 13]",30,0.9832444459637107,Utah,False,3.4440911385,Big 12,277,"[0, 3, 3, 8]",14,0.016755554036289224,West Virginia,400953395,True,2017,postseason,2017-12-26T13:30:00.000Z,,Cotton Bowl,499,1
15,32859,Big 12,2306,"[7, 0, 14, 14]",35,0.9938723928866128,Kansas State,False,4.5107063094,Pac-12,26,"[3, 14, 0, 0]",17,0.006127607113387263,UCLA,400953396,True,2017,postseason,2017-12-26T21:00:00.000Z,,Chase Field,4251,1
16,28436,Pac-12,12,"[14, 0, 14, 7]",35,0.3829224232944596,Arizona,False,8.7894699202,Big Ten,2509,"[14, 17, 0, 7]",38,0.6170775767055404,Purdue,400959398,True,2017,postseason,2017-12-27T20:30:00.000Z,,Levi's Stadium,4738,1
17,47092,Pac-12,265,"[3, 0, 7, 7]",17,0.0010324705687630997,Washington State,False,2.37148041469999,Big Ten,127,"[0, 21, 14, 7]",42,0.9989675294312369,Michigan State,400959397,True,2017,postseason,2017-12-28T21:00:00.000Z,,Qualcomm Stadium,3932,1
18,57653,Pac-12,24,"[14, 7, 10, 6]",37,0.10265748221247639,Stanford,False,6.1563381994,Big 12,2628,"[3, 7, 13, 16]",39,0.8973425177875236,TCU,400953401,True,2017,postseason,2017-12-28T21:00:00.000Z,,Alamodome,3604,1
19,39897,ACC,152,"[7, 21, 3, 21]",52,0.9929750896711852,NC State,False,2.62871825019999,Pac-12,9,"[0, 10, 0, 21]",31,0.007024910328814803,Arizona State,400953417,True,2017,postseason,2017-12-29T15:25:00.000Z,,Sun Bowl Stadium,3946,1
20,67510,Pac-12,30,"[0, 7, 0, 0]",7,0.1535787705147973,USC,False,1.9204935436,Big Ten,194,"[7, 17, 0, 0]",24,0.8464212294852027,Ohio State,400953404,True,2017,postseason,2017-12-29T20:30:00.000Z,,AT&T Stadium,3687,1
21,61842,Pac-12,264,"[0, 14, 7, 7]",28,0.35308463146230873,Washington,False,3.4899646198,Big Ten,213,"[14, 14, 7, 0]",35,0.6469153685376913,Penn State,400953407,True,2017,postseason,2017-12-30T16:00:00.000Z,,University of Phoenix Stadium,3970,1
22,43822,Sun Belt,326,"[0, 0, 3, 0]",3,8.338779733962909e-05,Texas State,False,0.299280374699999,Pac-12,38,"[7, 7, 17, 6]",37,0.9999166122026604,Colorado,400935262,False,2017,regular,2017-09-09T14:00:00.000Z,,Folsom Field,3726,2
23,58389,Big Ten,158,"[7, 7, 14, 7]",35,0.0038739423857583333,Nebraska,False,2.19677680269999,Pac-12,2483,"[21, 21, 0, 0]",42,0.9961260576142417,Oregon,400935264,False,2017,regular,2017-09-09T16:30:00.000Z,,Autzen Stadium,3626,2
24,36209,,2692,"[10, 10, 0, 0]",20,0.09787309303395053,Weber State,False,4.31263216739999,Pac-12,25,"[7, 10, 0, 16]",33,0.9021269069660495,California,400935268,False,2017,regular,2017-09-09T17:00:00.000Z,,California Memorial Stadium,3831,2
25,50444,Mountain West,62,"[0, 7, 7, 9]",23,1.878430862589653e-05,Hawai'i,False,0.515376282299999,Pac-12,26,"[14, 21, 14, 7]",56,0.9999812156913741,UCLA,400935261,False,2017,regular,2017-09-09T17:00:00.000Z,,Rose Bowl,1056,2
