,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
0,0,Big Ten,135,"[7, 7, 0, 10]",24,0.08211209717175738,Minnesota,False,,Sun Belt,2393,"[0, 14, 3, 0]",17,0.9178879028282426,Middle Tennessee,302452393,False,2010,regular,2010-09-02T19:30:00.000Z,,"Johnny Red"""" Floyd Stadium""""",3725.0,1
1,0,Sun Belt,2226,"[0, 12, 14, 6]",32,0.34955276688125314,Florida Atlantic,False,,Conference USA,5,"[14, 7, 7, 3]",31,0.6504472331187469,UAB,302450005,False,2010,regular,2010-09-02T20:00:00.000Z,,Legion Field,3803.0,1
2,0,Sun Belt,309,"[0, 7, 0, 0]",7,0.00024242119395878614,Louisiana,False,,SEC,61,"[7, 24, 17, 7]",55,0.9997575788060412,Georgia,302470061,False,2010,regular,2010-09-04T12:21:00.000Z,,Sanford Stadium,3917.0,1
3,0,Sun Belt,249,"[0, 7, 0, 3]",10,0.529937246970777,North Texas,False,,ACC,228,"[7, 14, 7, 7]",35,0.470062753029223,Clemson,302470228,False,2010,regular,2010-09-04T15:30:00.000Z,,Memorial Stadium,3836.0,1
4,0,Sun Belt,98,"[0, 0, 3, 7]",10,0.0033412525420207784,Western Kentucky,False,,Big 12,158,"[14, 7, 14, 14]",49,0.9966587474579792,Nebraska,302470158,False,2010,regular,2010-09-04T19:00:00.000Z,,Memorial Stadium,3834.0,1
5,0,Sun Belt,2032,"[6, 10, 7, 3]",26,0.0041500264627710726,Arkansas State,False,,SEC,2,"[14, 21, 10, 7]",52,0.9958499735372289,Auburn,302470002,False,2010,regular,2010-09-04T19:00:00.000Z,,Jordan-Hare Stadium,3785.0,1
6,0,Mid-American,189,"[14, 3, 10, 0]",27,0.03086041447161325,Bowling Green,False,,Sun Belt,2653,"[7, 10, 10, 3]",30,0.9691395855283867,Troy,302472653,False,2010,regular,2010-09-04T19:00:00.000Z,,Veterans Memorial Stadium,3975.0,1
7,0,Mid-American,195,"[7, 0, 7, 7]",21,0.0005753508996387824,Ohio,False,,Sun Belt,2653,"[14, 24, 10, 0]",48,0.9994246491003612,Troy,303522653,True,2010,postseason,2010-12-18T21:00:00.000Z,,Superior Dome,3950.0,1
8,0,Sun Belt,2229,"[0, 7, 14, 13]",34,0.17234079868268393,Florida International,False,,Mid-American,2649,"[7, 14, 3, 8]",32,0.8276592013173161,Toledo,303602649,True,2010,postseason,2010-12-26T20:30:00.000Z,,,,1
9,0,Sun Belt,2393,"[14, 0, 7, 0]",21,0.0022900909465490837,Middle Tennessee,False,,Mid-American,193,"[7, 7, 14, 7]",35,0.9977099090534509,Miami (OH),310060193,True,2010,postseason,2011-01-06T20:00:00.000Z,,Ladd Peebles Stadium,3797.0,1
