,_season,_week,_season_type,_start_date,_neutral_site,_conference_game,_home_team,_home_points,_away_team,_away_points,home_recent_week,home_elo,away_recent_week,away_elo,home_expected,away_expected,mov_multiplier,new_home_elo,new_away_elo,home_elo_change,away_elo_change,predicted_home_win,predicted_away_win,correct_prediction,home_won,away_won,played,home_fbs,away_fbs,fbs_count
0,2010.0,1.0,regular,2010-09-02T18:30:00.000Z,False,False,Wake Forest,53.0,Presbyterian College,13.0,0,1500,0,2010,0.0593509431027676,0.9406490568972323,3.014707950830066,1553.879861624609,1956.1201383753912,53.87986162460902,-53.87986162460879,False,True,False,True,False,True,True,False,1
1,2010.0,1.0,regular,2010-09-02T19:00:00.000Z,False,False,Buffalo,31.0,Rhode Island,0.0,0,1500,0,2010,0.0593509431027676,0.9406490568972323,2.8135125410182287,1550.2840304472693,1959.7159695527307,50.28403044726929,-50.28403044726929,False,True,False,True,False,True,True,False,1
2,2010.0,1.0,regular,2010-09-02T19:00:00.000Z,False,False,Central Michigan,33.0,Hampton,0.0,0,1500,0,2010,0.0593509431027676,0.9406490568972323,2.862728101164412,1551.1636272817566,1958.8363727182434,51.16362728175659,-51.16362728175659,False,True,False,True,False,True,True,False,1
3,2010.0,1.0,regular,2010-09-02T19:00:00.000Z,False,False,Kent State,41.0,Murray State,10.0,0,1500,0,2010,0.0593509431027676,0.9406490568972323,2.8135125410182287,1550.2840304472693,1959.7159695527307,50.28403044726929,-50.28403044726929,False,True,False,True,False,True,True,False,1
4,2010.0,1.0,regular,2010-09-02T19:00:00.000Z,False,False,Ball State,27.0,Southeast Missouri State,10.0,0,1500,0,2010,0.0593509431027676,0.9406490568972323,2.34642725733268,1541.936127147071,1968.063872852929,41.93612714707092,-41.93612714707092,False,True,False,True,False,True,True,False,1
5,2010.0,1.0,regular,2010-09-02T19:30:00.000Z,False,False,Rutgers,31.0,Norfolk State,0.0,0,1500,0,2010,0.0593509431027676,0.9406490568972323,2.8135125410182287,1550.2840304472693,1959.7159695527307,50.28403044726929,-50.28403044726929,False,True,False,True,False,True,True,False,1
6,2010.0,1.0,regular,2010-09-02T19:30:00.000Z,False,False,South Carolina,41.0,Southern Mississippi,13.0,0,1500,0,1500,0.5430664920222119,0.4569335079777882,3.367295829986474,1529.2339756238991,1470.7660243761006,29.23397562389914,-29.23397562389937,True,False,True,True,False,True,True,True,2
7,2010.0,1.0,regular,2010-09-02T19:30:00.000Z,False,False,Indiana,51.0,Towson,17.0,0,1500,0,2010,0.0593509431027676,0.9406490568972323,2.8862604189212955,1551.5842046793443,1958.4157953206557,51.58420467934434,-51.58420467934434,False,True,False,True,False,True,True,False,1
8,2010.0,1.0,regular,2010-09-02T19:30:00.000Z,False,False,Ohio State,45.0,Marshall,7.0,0,1500,0,1500,0.5430664920222119,0.4569335079777882,3.6635616461296463,1531.8060774185192,1468.1939225814808,31.80607741851918,-31.80607741851918,True,False,True,True,False,True,True,True,2
9,2010.0,1.0,regular,2010-09-02T19:30:00.000Z,False,False,Miami,45.0,Florida A&M,0.0,0,1500,0,2010,0.0593509431027676,0.9406490568972323,3.108122166891517,1555.5493915151499,1954.4506084848501,55.549391515149864,-55.549391515149864,False,True,False,True,False,True,True,False,1
10,2010.0,1.0,regular,2010-09-02T19:30:00.000Z,False,False,Middle Tennessee,17.0,Minnesota,24.0,0,1500,0,1500,0.5430664920222119,0.4569335079777882,2.0794415416798357,1478.5437745552988,1521.4562254447012,-21.456225444701204,21.456225444701204,True,False,False,False,True,True,True,True,2
11,2010.0,1.0,regular,2010-09-02T20:00:00.000Z,False,False,UAB,31.0,Florida Atlantic,32.0,0,1500,0,1500,0.5430664920222119,0.4569335079777882,0.6931471805599453,1492.8479248517663,1507.1520751482337,-7.152075148233735,7.152075148233735,True,False,False,False,True,True,True,True,2
12,2010.0,1.0,regular,2010-09-02T20:00:00.000Z,False,False,Tulane,27.0,Southeastern Louisiana,21.0,0,1500,0,2010,0.0593509431027676,0.9406490568972323,1.579705656059664,1528.2330240754072,1981.7669759245928,28.23302407540723,-28.23302407540723,False,True,False,True,False,True,True,False,1
13,2010.0,1.0,regular,2010-09-02T20:00:00.000Z,False,False,Iowa State,27.0,Northern Illinois,10.0,0,1500,0,1500,0.5430664920222119,0.4569335079777882,2.8903717578961645,1525.093446427213,1474.906553572787,25.09344642721294,-25.09344642721294,True,False,True,True,False,True,True,True,2
14,2010.0,1.0,regular,2010-09-02T20:30:00.000Z,False,False,Utah,27.0,Pittsburgh,24.0,0,1500,0,1500,0.5430664920222119,0.4569335079777882,1.3862943611198906,1512.0354425648104,1487.9645574351896,12.03544256481041,-12.03544256481041,True,False,True,True,False,True,True,True,2
15,2010.0,1.0,regular,2010-09-02T21:00:00.000Z,False,False,Idaho,45.0,North Dakota,0.0,0,1500,0,2010,0.0593509431027676,0.9406490568972323,3.108122166891517,1555.5493915151499,1954.4506084848501,55.549391515149864,-55.549391515149864,False,True,False,True,False,True,True,False,1
16,2010.0,1.0,regular,2010-09-02T21:05:00.000Z,False,False,Nevada,49.0,Eastern Washington,24.0,0,1500,0,2010,0.0593509431027676,0.9406490568972323,2.64494921905803,1547.271410780512,1962.728589219488,47.27141078051204,-47.27141078051204,False,True,False,True,False,True,True,False,1
17,2010.0,1.0,regular,2010-09-02T23:00:00.000Z,False,False,Hawai'i,36.0,USC,49.0,0,1500,0,1500,0.5430664920222119,0.4569335079777882,2.6390573296152584,1472.7695114814464,1527.2304885185536,-27.230488518553557,27.230488518553557,True,False,False,False,True,True,True,True,2
18,2010.0,1.0,regular,2010-09-03T17:00:00.000Z,False,False,Temple,31.0,Villanova,24.0,0,1500,0,2010,0.0593509431027676,0.9406490568972323,1.688107524610937,1530.1704182683616,1979.8295817316384,30.170418268361573,-30.170418268361573,False,True,False,True,False,True,True,False,1
19,2010.0,1.0,regular,2010-09-03T20:00:00.000Z,False,False,Toledo,2.0,Arizona,41.0,0,1500,0,1500,0.5430664920222119,0.4569335079777882,3.6888794541139363,1461.937170331869,1538.062829668131,-38.06282966813092,38.06282966813092,True,False,False,False,True,True,True,True,2
20,2010.0,1.0,regular,2010-09-04T12:00:00.000Z,False,False,Penn State,44.0,Youngstown State,14.0,0,1500,0,2010,0.0593509431027676,0.9406490568972323,2.787738689987942,1549.8233916226486,1960.1766083773514,49.823391622648614,-49.823391622648614,False,True,False,True,False,True,True,False,1
21,2010.0,1.0,regular,2010-09-04T12:00:00.000Z,False,False,Florida,34.0,Miami (OH),12.0,0,1500,0,1500,0.5430664920222119,0.4569335079777882,3.1354942159291497,1527.2215350552428,1472.7784649447572,27.22153505524284,-27.22153505524284,True,False,True,True,False,True,True,True,2
22,2010.0,1.0,regular,2010-09-04T12:00:00.000Z,False,False,Florida State,59.0,Samford,6.0,0,1500,0,2010,0.0593509431027676,0.9406490568972323,3.2382896318971977,1557.8757876758796,1952.1242123241204,57.875787675879565,-57.875787675879565,False,True,False,True,False,True,True,False,1
23,2010.0,1.0,regular,2010-09-04T12:00:00.000Z,False,False,Michigan State,38.0,Western Michigan,14.0,0,1500,0,1500,0.5430664920222119,0.4569335079777882,3.2188758248682006,1527.9454322256365,1472.0545677743635,27.945432225636523,-27.945432225636523,True,False,True,True,False,True,True,True,2
24,2010.0,1.0,regular,2010-09-04T12:05:00.000Z,False,False,Iowa,37.0,Eastern Illinois,7.0,0,1500,0,2010,0.0593509431027676,0.9406490568972323,2.787738689987942,1549.8233916226486,1960.1766083773514,49.823391622648614,-49.823391622648614,False,True,False,True,False,True,True,False,1
25,2010.0,1.0,regular,2010-09-04T12:21:00.000Z,False,False,Georgia,55.0,Louisiana,7.0,0,1500,0,1500,0.5430664920222119,0.4569335079777882,3.8918202981106265,1533.7877589234622,1466.2122410765378,33.787758923462206,-33.787758923462206,True,False,True,True,False,True,True,True,2
26,2010.0,1.0,regular,2010-09-04T12:30:00.000Z,True,False,Missouri,23.0,Illinois,13.0,0,1500,0,1500,0.5430664920222119,0.4569335079777882,2.3978952727983707,1520.8178952764993,1479.1821047235007,20.817895276499257,-20.817895276499257,True,False,True,True,False,True,True,True,2
27,2010.0,1.0,regular,2010-09-04T13:00:00.000Z,False,False,Boston College,38.0,Weber State,20.0,0,1500,0,2010,0.0593509431027676,0.9406490568972323,2.3903194664819813,1542.720583284758,1967.279416715242,42.72058328475805,-42.72058328475805,False,True,False,True,False,True,True,False,1
28,2010.0,1.0,regular,2010-09-04T13:00:00.000Z,False,False,Georgia Tech,41.0,South Carolina State,10.0,0,1500,0,2010,0.0593509431027676,0.9406490568972323,2.8135125410182287,1550.2840304472693,1959.7159695527307,50.28403044726929,-50.28403044726929,False,True,False,True,False,True,True,False,1
29,2010.0,1.0,regular,2010-09-04T14:00:00.000Z,True,False,Colorado State,3.0,Colorado,24.0,0,1500,0,1500,0.5430664920222119,0.4569335079777882,3.091042453358316,1468.1058099450963,1531.8941900549037,-31.894190054903675,31.894190054903675,True,False,False,False,True,True,True,True,2
30,2010.0,1.0,regular,2010-09-04T14:00:00.000Z,False,False,Air Force,65.0,Northwestern State,21.0,0,1500,0,2010,0.0593509431027676,0.9406490568972323,3.0902795119906656,1555.2305016615544,1954.7694983384456,55.2305016615544,-55.2305016615544,False,True,False,True,False,True,True,False,1
31,2010.0,1.0,regular,2010-09-04T15:30:00.000Z,True,False,Rice,17.0,Texas,34.0,0,1500,0,1500,0.5430664920222119,0.4569335079777882,2.8903717578961645,1470.176383027186,1529.823616972814,-29.82361697281408,29.82361697281408,True,False,False,False,True,True,True,True,2
32,2010.0,1.0,regular,2010-09-04T15:30:00.000Z,False,False,Clemson,35.0,North Texas,10.0,0,1500,0,1500,0.5430664920222119,0.4569335079777882,3.258096538021482,1528.2859361285205,1471.7140638714795,28.28593612852046,-28.28593612852046,True,False,True,True,False,True,True,True,2
33,2010.0,1.0,regular,2010-09-04T15:30:00.000Z,False,False,Kansas State,31.0,UCLA,22.0,0,1500,0,1500,0.5430664920222119,0.4569335079777882,2.302585092994046,1519.9904373952236,1480.0095626047764,19.99043739522358,-19.99043739522358,True,False,True,True,False,True,True,True,2
34,2010.0,1.0,regular,2010-09-04T15:30:00.000Z,False,False,West Virginia,31.0,Coastal Carolina,0.0,0,1500,0,2010,0.0593509431027676,0.9406490568972323,2.8135125410182287,1550.2840304472693,1959.7159695527307,50.28403044726929,-50.28403044726929,False,True,False,True,False,True,True,False,1
35,2010.0,1.0,regular,2010-09-04T15:30:00.000Z,False,False,Ole Miss,48.0,Jacksonville State,49.0,0,1500,0,2010,0.0593509431027676,0.9406490568972323,0.902321773509988,1498.9824806834404,2011.0175193165596,-1.0175193165596284,1.0175193165596284,False,True,True,False,True,True,True,False,1
36,2010.0,1.0,regular,2010-09-04T15:30:00.000Z,False,False,Notre Dame,23.0,Purdue,12.0,0,1500,0,1500,0.5430664920222119,0.4569335079777882,2.4849066497880004,1521.5733051372142,1478.4266948627858,21.57330513721422,-21.57330513721422,True,False,True,True,False,True,True,True,2
37,2010.0,1.0,regular,2010-09-04T15:30:00.000Z,False,False,Louisville,16.0,Kentucky,23.0,0,1500,0,1500,0.5430664920222119,0.4569335079777882,2.0794415416798357,1478.5437745552988,1521.4562254447012,-21.456225444701204,21.456225444701204,True,False,False,False,True,True,True,True,2
38,2010.0,1.0,regular,2010-09-04T15:30:00.000Z,False,False,Michigan,30.0,Connecticut,10.0,0,1500,0,1500,0.5430664920222119,0.4569335079777882,3.044522437723423,1526.431742034135,1473.568257965865,26.431742034134913,-26.431742034134913,True,False,True,True,False,True,True,True,2
39,2010.0,1.0,regular,2010-09-04T15:30:00.000Z,False,True,Oregon,72.0,New Mexico,0.0,0,1500,0,1500,0.5430664920222119,0.4569335079777882,4.290459441148391,1537.2486389823268,1462.7513610176732,37.24863898232684,-37.24863898232684,True,False,True,True,False,True,True,True,2
