,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
0,0,Conference USA,276,"[7, 0, 0, 0]",7,0.0012065760705681772,Marshall,False,,Big Ten,194,"[21, 14, 7, 3]",45,0.9987934239294318,Ohio State,302450194,False,2010,regular,2010-09-02T19:30:00.000Z,,Ohio Stadium,3861.0,1
1,0,Conference USA,2572,"[3, 3, 0, 7]",13,0.07213911412536056,Southern Mississippi,False,,SEC,2579,"[7, 17, 10, 7]",41,0.9278608858746394,South Carolina,302452579,False,2010,regular,2010-09-02T19:30:00.000Z,,Williams-Brice Stadium,3994.0,1
2,0,Sun Belt,2226,"[0, 12, 14, 6]",32,0.34955276688125314,Florida Atlantic,False,,Conference USA,5,"[14, 7, 7, 3]",31,0.6504472331187469,UAB,302450005,False,2010,regular,2010-09-02T20:00:00.000Z,,Legion Field,3803.0,1
3,0,,2545,"[7, 0, 7, 7]",21,0.04030612249533927,Southeastern Louisiana,False,,Conference USA,2655,"[7, 10, 0, 10]",27,0.9596938775046607,Tulane,302452655,False,2010,regular,2010-09-02T20:00:00.000Z,,Mercedes-Benz Superdome,3493.0,1
4,0,Big 12,251,"[0, 24, 7, 3]",34,0.30673803371970465,Texas,False,,Conference USA,242,"[3, 7, 0, 7]",17,0.6932619662802953,Rice,302470242,True,2010,regular,2010-09-04T15:30:00.000Z,,,,1
5,0,,233,"[0, 7, 0, 0]",7,0.018498788913816067,South Dakota,False,,Conference USA,2116,"[14, 10, 7, 7]",38,0.9815012110861839,UCF,302472116,False,2010,regular,2010-09-04T18:00:00.000Z,,Bright House Networks Stadium,3652.0,1
6,0,Conference USA,235,"[0, 0, 0, 7]",7,0.01539713355809802,Memphis,False,,SEC,344,"[14, 7, 21, 7]",49,0.984602866441902,Mississippi State,302470344,False,2010,regular,2010-09-04T19:00:00.000Z,,Davis Wade Stadium,3693.0,1
7,0,,326,"[7, 0, 7, 14]",28,0.007772138564157149,Texas State,False,,Conference USA,248,"[20, 34, 14, 0]",68,0.9922278614358429,Houston,302470248,False,2010,regular,2010-09-04T20:00:00.000Z,,Robertson Stadium,453.0,1
8,0,,2029,"[7, 3, 0, 0]",10,0.16272306577061557,Arkansas-Pine Bluff,False,,Conference USA,2638,"[7, 7, 14, 3]",31,0.8372769342293844,UTEP,302472638,False,2010,regular,2010-09-04T21:05:00.000Z,,Sun Bowl Stadium,3946.0,1
9,0,Conference USA,202,"[7, 9, 13, 20]",49,0.5285729891348794,Tulsa,True,,Conference USA,151,"[10, 7, 7, 27]",51,0.4714270108651206,East Carolina,302480151,False,2010,regular,2010-09-05T14:00:00.000Z,,Dowdy-Ficklen Stadium,3699.0,1
