,_season,_week,_season_type,_start_date,_neutral_site,_conference_game,_home_team,_home_points,_away_team,_away_points,home_recent_week,home_elo,away_recent_week,away_elo,home_expected,away_expected,mov_multiplier,new_home_elo,new_away_elo,home_elo_change,away_elo_change,predicted_home_win,predicted_away_win,correct_prediction,home_won,away_won,played,home_fbs,away_fbs,fbs_count
0,2018.0,1.0,regular,2018-08-25T21:30:00.000Z,False,False,UMass,63.0,Duquesne,15.0,0,1480.9715384615383,0,2010,0.05352282071781866,0.9464771792821814,3.137381957173373,1537.3912865395073,1953.580251922031,56.41974807796896,-56.41974807796896,False,True,False,True,False,True,True,False,1
1,2018.0,1.0,regular,2018-08-25T23:00:00.000Z,False,False,Rice,31.0,Prairie View,28.0,0,1410.943230769231,0,2010,0.03641239794850249,0.9635876020514975,1.0895983346925515,1430.8917762532192,1990.0514545160117,19.948545483988255,-19.948545483988255,False,True,False,True,False,True,True,False,1
2,2018.0,1.0,regular,2018-08-25T23:30:00.000Z,False,True,Colorado State,34.0,Hawai'i,43.0,0,1539.5916923076923,0,1430.2572307692308,0.6904178769740504,0.30958212302594956,2.1935701774493843,1510.8165710744365,1459.0323520024865,-28.77512123325573,28.77512123325573,True,False,False,False,True,True,True,True,2
3,2018.0,1.0,regular,2018-08-26T02:00:00.000Z,False,False,New Mexico State,7.0,Wyoming,29.0,0,1491.4561538461537,0,1546.9353846153847,0.4633980315094848,0.5366019684905152,3.216610150862957,1463.1353084173306,1575.2562300442078,-28.320845428823077,28.320845428823077,False,True,True,False,True,True,True,True,2
4,2018.0,1.0,regular,2018-08-30T23:00:00.000Z,False,True,Connecticut,17.0,UCF,56.0,0,1434.0361538461539,0,1638.1470769230768,0.26849671342371967,0.7315032865762803,4.066125163409288,1413.293070234001,1658.8901605352296,-20.74308361215276,20.74308361215276,False,True,True,False,True,True,True,True,2
5,2018.0,1.0,regular,2018-08-30T23:00:00.000Z,False,False,Georgia State,24.0,Kennesaw State,20.0,0,1498.6570769230768,0,2010,0.05892082962937625,0.9410791703706238,1.3059076287321276,1522.007363811807,1986.6497131112699,23.350286888730125,-23.350286888730125,False,True,False,True,False,True,True,False,1
6,2018.0,1.0,regular,2018-08-30T23:00:00.000Z,False,False,Minnesota,48.0,New Mexico State,10.0,0,1509.8153846153846,1.0,1463.1353084173306,0.6085940015880338,0.3914059984119662,3.742981027758574,1537.6508639133156,1435.2998291193996,27.835479297930988,-27.835479297930988,True,False,True,True,False,True,True,True,2
7,2018.0,1.0,regular,2018-08-30T23:00:00.000Z,False,False,Ball State,42.0,Central Connecticut,6.0,0,1419.893076923077,0,2010,0.03826384726067163,0.9617361527393284,2.84720966860175,1471.920101904819,1957.972975018258,52.02702498174199,-52.02702498174199,False,True,False,True,False,True,True,False,1
8,2018.0,1.0,regular,2018-08-31T00:00:00.000Z,False,False,Utah,41.0,Weber State,10.0,0,1558.994923076923,0,2010,0.08139816531727266,0.9186018346827274,2.8761238718595776,1609.1931637207579,1959.8017593561651,50.19824064383488,-50.19824064383488,False,True,False,True,False,True,True,False,1
9,2018.0,1.0,regular,2018-08-31T00:00:00.000Z,False,False,Oklahoma State,58.0,Missouri State,17.0,0,1600.0276923076922,0,2010,0.10089708858850555,0.8991029114114946,3.150559542715582,1653.8485601988782,1956.179132108814,53.820867891186026,-53.820867891186026,False,True,False,True,False,True,True,False,1
10,2018.0,1.0,regular,2018-08-31T00:00:00.000Z,False,False,Louisiana Monroe,34.0,Southeastern Louisiana,31.0,0,1460.27,0,2010,0.0477974094033294,0.9522025905966707,1.1091443867084256,1480.336473009021,1989.933526990979,20.06647300902091,-20.06647300902091,False,True,False,True,False,True,True,False,1
11,2018.0,1.0,regular,2018-08-31T00:00:00.000Z,False,False,Tulane,17.0,Wake Forest,23.0,0,1498.7418461538462,0,1552.7086153846153,0.46556365103508934,0.5344363489649107,1.994844379174498,1481.0960325379554,1570.3544290005061,-17.645813615890802,17.645813615890802,False,True,True,False,True,True,True,True,2
