,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
0,0,Sun Belt,249,"[0, 7, 0, 9]",16,0.007911220262346808,North Texas,True,0.947600451188553,Sun Belt,2229,"[28, 3, 7, 3]",41,0.9920887797376532,Florida International,312442229,False,2011,regular,2011-09-01T19:00:00.000Z,,FIU Stadium,218.0,1
1,0,SEC,96,"[0, 7, 0, 7]",14,0.19879327407816294,Kentucky,False,5.69120252998087,Sun Belt,98,"[3, 0, 0, 0]",3,0.8012067259218371,Western Kentucky,312440098,True,2011,regular,2011-09-01T21:15:00.000Z,,Nissan Stadium,3810.0,1
2,0,Sun Belt,2393,"[7, 7, 0, 10]",24,0.2445264430784554,Middle Tennessee,False,10.7859157330463,Big Ten,2509,"[3, 7, 0, 17]",27,0.7554735569215446,Purdue,312462509,False,2011,regular,2011-09-03T12:00:00.000Z,,Ross-Ade Stadium,3907.0,1
3,0,Sun Belt,2032,"[0, 8, 0, 7]",15,0.1657785748913253,Arkansas State,False,3.79916589072993,Big Ten,356,"[7, 10, 13, 3]",33,0.8342214251086747,Illinois,312460356,False,2011,regular,2011-09-03T15:30:00.000Z,,Memorial Stadium,3832.0,1
4,0,Sun Belt,2653,"[6, 10, 0, 3]",19,0.2701257422302522,Troy,False,5.62259497608843,ACC,228,"[13, 0, 13, 17]",43,0.7298742577697478,Clemson,312460228,False,2011,regular,2011-09-03T15:30:00.000Z,,Memorial Stadium,3836.0,1
5,0,Sun Belt,2433,"[0, 0, 0, 0]",0,0.22947888007427764,Louisiana Monroe,False,3.11263852207181,ACC,52,"[7, 10, 7, 10]",34,0.7705211199257224,Florida State,312460052,False,2011,regular,2011-09-03T15:30:00.000Z,,Bobby Bowden Field at Doak Campbell Stadium,3697.0,1
6,0,Sun Belt,309,"[3, 7, 10, 14]",34,0.0006424215418853185,Louisiana,False,2.437085197467,Big 12,197,"[10, 24, 10, 17]",61,0.9993575784581147,Oklahoma State,312460197,False,2011,regular,2011-09-03T19:00:00.000Z,,Boone Pickens Stadium,3646.0,1
7,0,Sun Belt,2226,"[0, 3, 0, 0]",3,0.001229765886123113,Florida Atlantic,False,2.11164849462945,SEC,57,"[10, 14, 7, 10]",41,0.9987702341138769,Florida,312460057,False,2011,regular,2011-09-03T19:00:00.000Z,,Ben Hill Griffin Stadium,3634.0,1
8,0,Mountain West,21,"[3, 0, 14, 13]",30,0.037834270446906904,San Diego State,False,6.06771735226281,Sun Belt,309,"[6, 7, 6, 13]",32,0.9621657295530931,Louisiana,313510309,True,2011,postseason,2011-12-17T21:00:00.000Z,,,,1
9,0,Sun Belt,2229,"[7, 3, 0, 0]",10,0.602648250089214,Florida International,False,6.1415218488182,Conference USA,276,"[3, 7, 0, 10]",20,0.39735174991078603,Marshall,313540276,True,2011,postseason,2011-12-20T20:00:00.000Z,,,,1
10,0,Sun Belt,2032,"[13, 0, 0, 7]",20,0.020267632455344464,Arkansas State,False,4.53922418840142,Mid-American,2459,"[7, 14, 7, 10]",38,0.9797323675446555,Northern Illinois,320082459,True,2011,postseason,2012-01-08T21:00:00.000Z,,Ladd Peebles Stadium,3797.0,1
11,0,Sun Belt,2229,"[7, 14, 3, 0]",24,0.21373388405966365,Florida International,False,2.73772545328247,Big East,97,"[0, 10, 0, 7]",17,0.7862661159403364,Louisville,312520097,False,2011,regular,2011-09-09T19:00:00.000Z,,Papa John's Cardinal Stadium,3873.0,2
12,0,Sun Belt,2226,"[0, 0, 0, 0]",0,1.2552861578307706e-05,Florida Atlantic,False,2.37030721571796,Big Ten,127,"[14, 13, 7, 10]",44,0.9999874471384217,Michigan State,312530127,False,2011,regular,2011-09-10T12:00:00.000Z,,Spartan Stadium,3936.0,2
13,0,Sun Belt,309,"[7, 10, 0, 3]",20,0.2952439463014579,Louisiana,False,7.62025725720726,Mid-American,2309,"[7, 0, 5, 0]",12,0.7047560536985421,Kent State,312532309,False,2011,regular,2011-09-10T19:00:00.000Z,,Dix Stadium,3696.0,2
14,0,ACC,59,"[21, 7, 14, 7]",49,0.5402567004761135,Georgia Tech,False,1.18602672718352,Sun Belt,2393,"[0, 7, 0, 14]",21,0.4597432995238865,Middle Tennessee,312532393,False,2011,regular,2011-09-10T19:00:00.000Z,,"Johnny Red"""" Floyd Stadium""""",3725.0,2
15,0,,2755,"[7, 0, 0, 0]",7,0.0021829529095565015,Grambling,False,3.19180161337613,Sun Belt,2433,"[14, 14, 0, 7]",35,0.9978170470904435,Louisiana Monroe,312532433,False,2011,regular,2011-09-10T19:00:00.000Z,,Malone Stadium,3817.0,2
16,0,Conference USA,248,"[17, 3, 21, 7]",48,0.7278133628556416,Houston,False,4.15191864168058,Sun Belt,249,"[7, 10, 0, 6]",23,0.27218663714435837,North Texas,312530249,False,2011,regular,2011-09-10T19:00:00.000Z,,Apogee Stadium,3825.0,2
17,0,Conference USA,235,"[0, 3, 0, 0]",3,4.924664325767214e-05,Memphis,False,1.69191185592117,Sun Belt,2032,"[10, 20, 17, 0]",47,0.9999507533567423,Arkansas State,312532032,False,2011,regular,2011-09-10T19:00:00.000Z,,Centennial Bank Stadium,3625.0,2
18,0,FBS Independents,2426,"[13, 14, 6, 7]",40,0.4390224452827308,Navy,False,2.07163913940572,Sun Belt,98,"[0, 7, 7, 0]",14,0.5609775547172692,Western Kentucky,312530098,False,2011,regular,2011-09-10T19:00:00.000Z,,Houchens Industries-L. T. Smith Stadium,3796.0,2
19,0,Sun Belt,2433,"[17, 0, 0, 0]",17,0.012712319105325887,Louisiana Monroe,False,3.70198470132659,Mountain West,2628,"[14, 7, 14, 3]",38,0.9872876808946741,TCU,312602628,False,2011,regular,2011-09-17T14:00:00.000Z,,Amon G. Carter Stadium,3616.0,3
20,0,Sun Belt,2032,"[7, 0, 0, 0]",7,0.14931355072185837,Arkansas State,False,3.96643576901559,ACC,259,"[16, 7, 3, 0]",26,0.8506864492781416,Virginia Tech,312600259,False,2011,regular,2011-09-17T16:00:00.000Z,,Lane Stadium,3799.0,3
