,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
0,20790,,2335,"[0, 3, 7, 0]",10,0.6038425390589921,Liberty,False,4.92354496667758,Mid-American,2309,"[7, 0, 0, 10]",17,0.39615746094100784,Kent State,332412309,False,2013,regular,2013-08-29T18:00:00.000Z,,Dix Stadium,3696.0,1
1,18142,Conference USA,202,"[0, 0, 0, 7]",7,0.35146523607074265,Tulsa,False,5.35231614515028,Mid-American,189,"[3, 3, 7, 21]",34,0.6485347639292574,Bowling Green,332410189,False,2013,regular,2013-08-29T19:00:00.000Z,,Doyt Perry Stadium,3700.0,1
2,16327,,2287,"[14, 7, 0, 7]",28,0.086375149540862,Illinois State,False,6.11620212911698,Mid-American,2050,"[9, 7, 21, 14]",51,0.913624850459138,Ball State,332412050,False,2013,regular,2013-08-29T19:00:00.000Z,,Scheumann Stadium,3919.0,1
3,35115,Mid-American,2006,"[0, 0, 0, 7]",7,0.004920378920123536,Akron,False,4.05537719006069,American Athletic,2116,"[14, 10, 14, 0]",38,0.9950796210798765,UCF,332412116,False,2013,regular,2013-08-29T19:00:00.000Z,,Bright House Networks Stadium,3652.0,1
4,71214,Mid-American,2711,"[0, 7, 0, 6]",13,0.037689075691811125,Western Michigan,False,4.86719017919486,Big Ten,127,"[7, 6, 6, 7]",26,0.9623109243081889,Michigan State,332420127,False,2013,regular,2013-08-30T20:00:00.000Z,,Spartan Stadium,3936.0,1
5,103980,Mid-American,2084,"[0, 13, 7, 0]",20,0.17367235478800147,Buffalo,False,2.39615556156929,Big Ten,194,"[23, 7, 7, 3]",40,0.8263276452119985,Ohio State,332430194,False,2013,regular,2013-08-31T12:00:00.000Z,,Ohio Stadium,3861.0,1
6,76306,Mid-American,113,"[0, 0, 0, 0]",0,0.018306350938012472,UMass,False,1.92432147542864,Big Ten,275,"[10, 7, 21, 7]",45,0.9816936490619875,Wisconsin,332430275,False,2013,regular,2013-08-31T12:00:00.000Z,,Camp Randall Stadium,347.0,1
7,83604,Mid-American,2649,"[0, 3, 3, 0]",6,0.03524204274978815,Toledo,False,2.48703784765501,SEC,57,"[7, 10, 7, 0]",24,0.9647579572502119,Florida,332430057,False,2013,regular,2013-08-31T12:21:00.000Z,,Ben Hill Griffin Stadium,3634.0,1
8,112618,Mid-American,2117,"[3, 3, 0, 3]",9,0.0017580174890300393,Central Michigan,False,2.7794810387715,Big Ten,130,"[14, 21, 21, 3]",59,0.99824198251097,Michigan,332430130,False,2013,regular,2013-08-31T15:30:00.000Z,,Michigan Stadium,3558.0,1
9,67402,Mid-American,2459,"[10, 7, 3, 10]",30,0.2593161918323328,Northern Illinois,False,6.45758721293611,Big Ten,2294,"[7, 17, 0, 3]",27,0.7406838081676672,Iowa,332432294,False,2013,regular,2013-08-31T15:30:00.000Z,,Kinnick Stadium,3793.0,1
10,7668,,47,"[0, 10, 14, 0]",24,0.17364971912724558,Howard,False,5.90721739296681,Mid-American,2199,"[0, 13, 7, 14]",34,0.8263502808727544,Eastern Michigan,332432199,False,2013,regular,2013-08-31T18:00:00.000Z,,Rynearson Stadium,3912.0,1
11,27148,Mid-American,193,"[7, 7, 0, 0]",14,0.001045919624041769,Miami (OH),False,5.32309798610302,Conference USA,276,"[0, 14, 21, 17]",52,0.9989540803759582,Marshall,332430276,False,2013,regular,2013-08-31T19:00:00.000Z,,Joan C. Edwards Stadium,3775.0,1
12,55332,Mid-American,195,"[0, 0, 7, 0]",7,0.008989265732281648,Ohio,False,2.22175758615416,American Athletic,97,"[14, 14, 14, 7]",49,0.9910107342677184,Louisville,332440097,False,2013,regular,2013-09-01T15:30:00.000Z,,Papa John's Cardinal Stadium,3873.0,1
13,21951,Mid-American,2084,"[0, 10, 0, 14]",24,0.004631617636829288,Buffalo,False,4.76721154402072,Mountain West,21,"[7, 21, 14, 7]",49,0.9953683823631707,San Diego State,333550021,True,2013,postseason,2013-12-21T17:30:00.000Z,,Albertsons Stadium,3653.0,1
14,20053,Mid-American,195,"[0, 14, 3, 3]",20,0.08619390509010838,Ohio,False,5.1564031154263,Conference USA,151,"[14, 3, 0, 20]",37,0.9138060949098916,East Carolina,333570151,True,2013,postseason,2013-12-23T14:00:00.000Z,,,,1
15,26259,ACC,221,"[7, 10, 3, 10]",30,0.7485830631393017,Pittsburgh,False,6.13985304882543,Mid-American,189,"[3, 7, 10, 7]",27,0.2514169368606983,Bowling Green,333600189,True,2013,postseason,2013-12-26T18:00:00.000Z,,,,1
16,23408,Mountain West,328,"[3, 3, 7, 8]",21,0.1825566851421596,Utah State,False,6.42607454966888,Mid-American,2459,"[0, 7, 0, 7]",14,0.8174433148578404,Northern Illinois,333602459,True,2013,postseason,2013-12-26T21:30:00.000Z,,Qualcomm Stadium,3932.0,1
17,36119,Sun Belt,2032,"[0, 10, 6, 7]",23,0.2225164171922681,Arkansas State,False,7.24199908859939,Mid-American,2050,"[7, 3, 0, 10]",20,0.7774835828077319,Ball State,340052050,True,2013,postseason,2014-01-05T21:00:00.000Z,,Ladd Peebles Stadium,3797.0,1
18,22758,Mid-American,189,"[7, 17, 10, 7]",41,0.6359928178878171,Bowling Green,True,4.982775173726,Mid-American,2309,"[8, 14, 0, 0]",22,0.3640071821121829,Kent State,332502309,False,2013,regular,2013-09-07T12:00:00.000Z,,Dix Stadium,3696.0,2
19,54846,Mid-American,193,"[7, 0, 0, 0]",7,4.507885416715762e-05,Miami (OH),False,1.38885528575228,SEC,96,"[24, 7, 0, 10]",41,0.9999549211458328,Kentucky,332500096,False,2013,regular,2013-09-07T12:00:00.000Z,,Commonwealth Stadium,3683.0,2
20,92863,Mid-American,2199,"[7, 0, 0, 0]",7,0.00016809458242572628,Eastern Michigan,False,3.63086220237856,Big Ten,213,"[7, 10, 7, 21]",45,0.9998319054175743,Penn State,332500213,False,2013,regular,2013-09-07T12:00:00.000Z,,Beaver Stadium,3632.0,2
21,15106,FBS Independents,349,"[7, 0, 7, 0]",14,0.009442916642595445,Army,False,2.38484356547713,Mid-American,2050,"[14, 13, 10, 3]",40,0.9905570833574046,Ball State,332502050,False,2013,regular,2013-09-07T13:00:00.000Z,,Scheumann Stadium,3919.0,2
22,15624,,311,"[3, 7, 14, 0]",24,0.9529125741430434,Maine,False,4.33845671234358,Mid-American,113,"[7, 0, 0, 7]",14,0.04708742585695661,UMass,332500113,False,2013,regular,2013-09-07T14:00:00.000Z,,Gillette Stadium,3738.0,2
23,18210,,160,"[6, 7, 0, 8]",21,0.5620541178798588,New Hampshire,False,4.52372251503326,Mid-American,2117,"[0, 0, 7, 17]",24,0.43794588212014113,Central Michigan,332502117,False,2013,regular,2013-09-07T15:00:00.000Z,,Kelly/Shorts Stadium,3786.0,2
24,39126,Mid-American,2084,"[13, 0, 0, 0]",13,0.00306201775016679,Buffalo,False,2.44284113719257,Big 12,239,"[28, 28, 7, 7]",70,0.9969379822498332,Baylor,332500239,False,2013,regular,2013-09-07T15:30:00.000Z,,Floyd Casey Stadium,3724.0,2
25,56785,Mid-American,2649,"[3, 6, 14, 0]",23,0.020760914394994168,Toledo,False,4.43352545668458,SEC,142,"[10, 7, 14, 7]",38,0.9792390856050058,Missouri,332500142,False,2013,regular,2013-09-07T15:30:00.000Z,,Faurot Field,3838.0,2
26,19653,,256,"[13, 0, 11, 9]",33,0.6659034164901012,James Madison,False,6.18439797221799,Mid-American,2006,"[0, 14, 14, 7]",35,0.33409658350989885,Akron,332502006,False,2013,regular,2013-09-07T18:00:00.000Z,,Summa Field at InfoCision Stadium,3768.0,2
27,24163,,2447,"[14, 7, 0, 6]",27,0.6384706969581462,Nicholls,False,7.10301330224465,Mid-American,2711,"[0, 9, 14, 0]",23,0.36152930304185377,Western Michigan,332502711,False,2013,regular,2013-09-07T19:00:00.000Z,,Waldo Stadium,3980.0,2
28,24511,Conference USA,249,"[7, 0, 7, 7]",21,0.1809725300184709,North Texas,False,3.94892305541152,Mid-American,195,"[7, 14, 0, 6]",27,0.8190274699815291,Ohio,332500195,False,2013,regular,2013-09-07T19:00:00.000Z,,Peden Stadium,3876.0,2
29,41869,Mid-American,189,"[7, 3, 0, 0]",10,0.041160831568615164,Bowling Green,False,4.3002090059849,Big Ten,84,"[7, 14, 7, 14]",42,0.9588391684313848,Indiana,332570084,False,2013,regular,2013-09-14T12:00:00.000Z,,Memorial Stadium,3830.0,3
30,107120,Mid-American,2006,"[3, 0, 7, 14]",24,0.24777909397286657,Akron,False,6.57237731390854,Big Ten,130,"[7, 0, 14, 7]",28,0.7522209060271334,Michigan,332570130,False,2013,regular,2013-09-14T12:00:00.000Z,,Michigan Stadium,3558.0,3
