,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
0,35115,Mid-American,2006,"[0, 0, 0, 7]",7,0.004920378920123536,Akron,False,4.05537719006069,American Athletic,2116,"[14, 10, 14, 0]",38,0.9950796210798765,UCF,332412116,False,2013,regular,2013-08-29T19:00:00.000Z,,Bright House Networks Stadium,3652.0,1
1,30689,,119,"[7, 6, 6, 14]",33,0.4612763550210399,Towson,False,5.27072972833886,American Athletic,41,"[7, 3, 0, 8]",18,0.5387236449789601,Connecticut,332410041,False,2013,regular,2013-08-29T19:30:00.000Z,,Rentschler Field,3892.0,1
2,33098,American Athletic,164,"[10, 10, 11, 14, 6]",51,0.3428175930976819,Rutgers,False,8.35973749357989,Mountain West,278,"[7, 14, 7, 17, 7]",52,0.6571824069023181,Fresno State,332410278,False,2013,regular,2013-08-29T22:30:00.000Z,,Bulldog Stadium,3660.0,1
3,34790,Big 12,2641,"[3, 10, 7, 21]",41,0.4532775490580644,Texas Tech,False,7.24580601091852,American Athletic,2567,"[3, 6, 7, 7]",23,0.5467224509419356,SMU,332422567,False,2013,regular,2013-08-30T20:00:00.000Z,,Gerald J. Ford Stadium,3735.0,1
4,26205,,2582,"[0, 6, 7, 0]",13,0.0012450307328383259,Southern,False,3.00357602393265,American Athletic,248,"[10, 17, 14, 21]",62,0.9987549692671617,Houston,332420248,False,2013,regular,2013-08-30T20:30:00.000Z,,,,1
5,36007,Big Ten,2509,"[0, 7, 0, 0]",7,0.004365362843173126,Purdue,False,2.77451712086952,American Athletic,2132,"[0, 14, 14, 14]",42,0.9956346371568269,Cincinnati,332432132,False,2013,regular,2013-08-31T12:00:00.000Z,,Nippert Stadium,3854.0,1
6,80795,American Athletic,218,"[0, 6, 0, 0]",6,0.0118054695788683,Temple,False,1.7899420090745,FBS Independents,87,"[14, 7, 7, 0]",28,0.9881945304211317,Notre Dame,332430087,False,2013,regular,2013-08-31T15:30:00.000Z,,Notre Dame Stadium,3855.0,1
7,35470,,2377,"[2, 31, 10, 10]",53,0.815434445352769,McNeese,False,3.27204834242799,American Athletic,58,"[7, 0, 7, 7]",21,0.18456555464723104,South Florida,332430058,False,2013,regular,2013-08-31T19:00:00.000Z,,Raymond James Stadium,3886.0,1
8,55332,Mid-American,195,"[0, 0, 7, 0]",7,0.008989265732281648,Ohio,False,2.22175758615416,American Athletic,97,"[14, 14, 14, 7]",49,0.9910107342677184,Louisville,332440097,False,2013,regular,2013-09-01T15:30:00.000Z,,Papa John's Cardinal Stadium,3873.0,1
9,47122,American Athletic,164,"[10, 3, 0, 3]",16,0.06699918520796977,Rutgers,False,4.63701267107297,FBS Independents,87,"[10, 3, 3, 13]",29,0.9330008147920302,Notre Dame,333620087,True,2013,postseason,2013-12-28T12:00:00.000Z,,,,1
10,45211,American Athletic,2132,"[0, 3, 7, 7]",17,0.12601826675450922,Cincinnati,False,2.26862728279514,ACC,153,"[16, 7, 13, 3]",39,0.8739817332454908,North Carolina,333620153,True,2013,postseason,2013-12-28T15:20:00.000Z,,,,1
