,_season,_week,_season_type,_start_date,_neutral_site,_conference_game,_home_team,_home_points,_away_team,_away_points,home_recent_week,home_elo,away_recent_week,away_elo,home_expected,away_expected,mov_multiplier,new_home_elo,new_away_elo,home_elo_change,away_elo_change,predicted_home_win,predicted_away_win,correct_prediction,home_won,away_won,played,home_fbs,away_fbs,fbs_count
0,2013.0,1.0,regular,2013-08-29T18:00:00.000Z,False,False,Kent State,17.0,Liberty,10.0,0,1574.3381538461538,0,2010,0.08825119361987506,0.911748806380125,1.7357201563514248,1604.4064286806572,1979.9317251654966,30.068274834503427,-30.068274834503427,False,True,False,True,False,True,True,False,1
1,2013.0,1.0,regular,2013-08-29T18:00:00.000Z,False,False,South Carolina,27.0,North Carolina,10.0,0,1629.6433846153845,0,1567.048,0.6301876414672186,0.3698123585327814,2.9750183103386454,1650.547156837851,1546.1442277775336,20.903772222466387,-20.903772222466387,True,False,True,True,False,True,True,True,2
2,2013.0,1.0,regular,2013-08-29T18:30:00.000Z,False,False,Wake Forest,31.0,Presbyterian College,7.0,0,1472.8738461538462,0,2010,0.05120999309087993,0.9487900069091202,2.587212432557858,1519.513550887323,1963.3602952665233,46.63970473347672,-46.63970473347672,False,True,False,True,False,True,True,False,1
3,2013.0,1.0,regular,2013-08-29T19:00:00.000Z,False,False,Minnesota,51.0,UNLV,23.0,0,1488.8104615384616,0,1417.706923076923,0.6415271891844071,0.35847281081559285,3.479760974667958,1512.5110557920186,1394.006328823366,23.70059425355703,-23.70059425355703,True,False,True,True,False,True,True,True,2
4,2013.0,1.0,regular,2013-08-29T19:00:00.000Z,False,False,UCF,38.0,Akron,7.0,0,1574.2935384615384,0,1405.6295384615385,0.7583403404974663,0.2416596595025336,3.7534996604005437,1591.5278580091685,1388.3952189139084,17.234319547630093,-17.234319547630093,True,False,True,True,False,True,True,True,2
5,2013.0,1.0,regular,2013-08-29T19:00:00.000Z,False,False,Ball State,51.0,Illinois State,28.0,0,1539.4623076923076,0,2010,0.07337682672477429,0.9266231732752257,2.618093894313742,1585.556050665656,1963.9062570266517,46.0937429733483,-46.0937429733483,False,True,False,True,False,True,True,False,1
6,2013.0,1.0,regular,2013-08-29T19:00:00.000Z,False,False,Bowling Green,34.0,Tulsa,7.0,0,1539.3329230769232,0,1581.664,0.4822616013032758,0.5177383986967242,3.269298632048943,1571.493110410673,1549.5038126662503,32.16018733374972,-32.16018733374972,False,True,False,True,False,True,True,True,2
7,2013.0,1.0,regular,2013-08-29T19:00:00.000Z,False,False,Indiana,73.0,Indiana State,35.0,0,1469.9560000000001,0,2010,0.050400018679244075,0.9495999813207558,2.941498611513254,1523.0276935044124,1956.9283064955878,53.071693504412224,-53.071693504412224,False,True,False,True,False,True,True,False,1
8,2013.0,1.0,regular,2013-08-29T19:30:00.000Z,False,False,South Alabama,21.0,Southern Utah,22.0,0,1424.1270769230769,0,2010,0.03917092512978115,0.9608290748702187,0.9447359003101288,1423.423959517926,2010.7031174051508,-0.703117405150806,0.703117405150806,False,True,True,False,True,True,True,False,1
9,2013.0,1.0,regular,2013-08-29T19:30:00.000Z,False,False,Middle Tennessee,45.0,Western Carolina,24.0,0,1512.1353846153847,0,2010,0.06337311862304337,0.9366268813769566,2.5206207007607113,1556.992125631051,1965.1432589843337,44.85674101566633,-44.85674101566633,False,True,False,True,False,True,True,False,1
10,2013.0,1.0,regular,2013-08-29T19:30:00.000Z,False,False,Connecticut,18.0,Towson,33.0,0,1495.194923076923,0,2010,0.057825406776178256,0.9421745932238218,3.619578427040567,1491.2181547737869,2013.9767683031362,-3.9767683031361685,3.9767683031361685,False,True,True,False,True,True,True,False,1
11,2013.0,1.0,regular,2013-08-29T20:00:00.000Z,False,False,Tulane,34.0,Jackson State,7.0,0,1396.9964615384615,0,2010,0.03369799297552346,0.9663020070244767,2.6060578389441944,1444.8430010221407,1962.1534605163208,47.84653948367918,-47.84653948367918,False,True,False,True,False,True,True,False,1
12,2013.0,1.0,regular,2013-08-29T20:00:00.000Z,False,False,Utah,30.0,Utah State,26.0,0,1509.6012307692308,0,1607.6926153846155,0.40324423195147757,0.5967557680485224,1.5407409083288537,1527.0707052273885,1590.2231409264577,17.46947445815772,-17.46947445815772,False,True,False,True,False,True,True,True,2
13,2013.0,1.0,regular,2013-08-29T21:15:00.000Z,False,True,Vanderbilt,35.0,Ole Miss,39.0,0,1564.6566153846154,0,1532.065076923077,0.5891144717652474,0.4108855282347525,1.5859432172689023,1546.9048754714854,1549.816816836207,-17.751739913129995,17.751739913129995,True,False,False,False,True,True,True,True,2
14,2013.0,1.0,regular,2013-08-29T22:00:00.000Z,False,False,San José State,24.0,Sacramento State,0.0,0,1584.8896923076923,0,2010,0.0932622575807196,0.9067377424192805,2.697611141885804,1631.3641832053463,1963.525509102346,46.47449089765405,-46.47449089765405,False,True,False,True,False,True,True,False,1
15,2013.0,1.0,regular,2013-08-29T22:30:00.000Z,False,False,Fresno State,52.0,Rutgers,51.0,0,1559.624,0,1567.0078461538462,0.5325013686707591,0.4674986313292409,0.6908285570218848,1565.760266692927,1560.8715794609193,6.136266692926938,-6.136266692926938,True,False,True,True,False,True,True,True,2
16,2013.0,1.0,regular,2013-08-29T23:00:00.000Z,False,False,Hawai'i,13.0,USC,30.0,0,1462.0992307692309,0,1548.769076923077,0.4191611602605254,0.5808388397394746,3.008908880516769,1438.1360937571944,1572.7322139351134,-23.96313701203644,23.96313701203644,False,True,True,False,True,True,True,True,2
17,2013.0,1.0,regular,2013-08-30T19:00:00.000Z,False,False,Army,28.0,Morgan State,12.0,0,1441.4066153846154,0,2010,0.04309105743971985,0.9569089425602803,2.251348786557033,1482.33899533151,1969.0676200531054,40.93237994689457,-40.93237994689457,False,True,False,True,False,True,True,False,1
