,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
0,34790,Big 12,2641,"[3, 10, 7, 21]",41,0.4532775490580644,Texas Tech,False,7.24580601091852,American Athletic,2567,"[3, 6, 7, 7]",23,0.5467224509419356,SMU,332422567,False,2013,regular,2013-08-30T20:00:00.000Z,,Gerald J. Ford Stadium,3735.0,1
1,53351,,2449,"[7, 0, 10, 7]",24,0.5686282168299854,North Dakota State,False,5.09583461009748,Big 12,2306,"[0, 7, 14, 0]",21,0.43137178317001457,Kansas State,332422306,False,2013,regular,2013-08-30T20:30:00.000Z,,Bill Snyder Family Football Stadium,3636.0,1
2,56350,,2729,"[7, 10, 0, 0]",17,0.7358916271626419,William & Mary,False,5.47336685728026,Big 12,277,"[7, 0, 10, 7]",24,0.26410837283735816,West Virginia,332430277,False,2013,regular,2013-08-31T12:00:00.000Z,,Mountaineer Field at Milan Puskar Stadium,3842.0,1
3,35874,SEC,344,"[3, 0, 0, 0]",3,0.15966844398987246,Mississippi State,False,4.82954303740199,Big 12,197,"[0, 7, 7, 7]",21,0.8403315560101275,Oklahoma State,332430197,True,2013,regular,2013-08-31T15:30:00.000Z,,,,1
4,84911,Sun Belt,2433,"[0, 0, 0, 0]",0,0.004868069480761683,Louisiana Monroe,False,3.11213024549651,Big 12,201,"[0, 13, 21, 0]",34,0.9951319305192383,Oklahoma,332430201,False,2013,regular,2013-08-31T19:00:00.000Z,,Gaylord Family Oklahoma Memorial Stadium,3835.0,1
5,44989,,2747,"[0, 0, 3, 0]",3,0.00015388782887204577,Wofford,False,0.905545311644295,Big 12,239,"[28, 10, 28, 3]",69,0.999846112171128,Baylor,332430239,False,2013,regular,2013-08-31T19:30:00.000Z,,Floyd Casey Stadium,3724.0,1
6,56800,,2460,"[7, 14, 0, 7]",28,0.2581476657865115,Northern Iowa,False,5.60319144031818,Big 12,66,"[7, 7, 6, 0]",20,0.7418523342134885,Iowa State,332430066,False,2013,regular,2013-08-31T20:00:00.000Z,,Jack Trice Stadium,3772.0,1
7,99623,FBS Independents,166,"[0, 7, 0, 0]",7,0.1126583802472858,New Mexico State,False,6.33846007210026,Big 12,251,"[0, 14, 21, 21]",56,0.8873416197527142,Texas,332430251,False,2013,regular,2013-08-31T20:00:00.000Z,,Darrell K Royal-Texas Memorial Stadium,3910.0,1
8,80230,SEC,99,"[6, 10, 14, 7]",37,0.5653984925382252,LSU,False,6.58972222073384,Big 12,2628,"[3, 7, 7, 10]",27,0.4346015074617749,TCU,332432628,True,2013,regular,2013-08-31T21:00:00.000Z,,,,1
9,53284,Big Ten,130,"[3, 3, 0, 8]",14,0.01886307702490919,Michigan,False,1.91413509364759,Big 12,2306,"[14, 7, 0, 10]",31,0.9811369229750908,Kansas State,333622306,True,2013,postseason,2013-12-28T22:15:00.000Z,,Sun Devil Stadium,3947.0,1
10,65918,Pac-12,2483,"[10, 10, 3, 7]",30,0.8188629919826627,Oregon,False,4.29717360965427,Big 12,251,"[7, 0, 0, 0]",7,0.18113700801733737,Texas,333640251,True,2013,postseason,2013-12-30T18:51:00.000Z,,Alamodome,3604.0,1
11,52930,Pac-12,9,"[6, 7, 7, 3]",23,0.22569271394989243,Arizona State,False,4.36239414768426,Big 12,2641,"[13, 14, 10, 0]",37,0.7743072860501076,Texas Tech,333642641,True,2013,postseason,2013-12-30T22:15:00.000Z,,Qualcomm Stadium,3932.0,1
12,65172,American Athletic,2116,"[14, 14, 7, 17]",52,0.08864235128527942,UCF,False,6.16193372306454,Big 12,239,"[7, 13, 8, 14]",42,0.9113576487147206,Baylor,340010239,True,2013,postseason,2014-01-01T20:30:00.000Z,,,,1
13,70473,Big 12,201,"[14, 17, 0, 14]",45,0.07083499922423775,Oklahoma,False,5.03840061307178,SEC,333,"[10, 7, 7, 7]",31,0.9291650007757623,Alabama,340020333,True,2013,postseason,2014-01-02T20:30:00.000Z,,Mercedes-Benz Superdome,3493.0,1
14,72690,Big 12,197,"[7, 0, 7, 17]",31,0.5249253562972985,Oklahoma State,False,6.60035580491229,SEC,142,"[7, 10, 0, 24]",41,0.47507464370270147,Missouri,340030142,True,2013,postseason,2014-01-03T20:00:00.000Z,,,,1
15,41170,,2545,"[0, 14, 0, 3]",17,0.043755028577123434,Southeastern Louisiana,False,3.01648999339926,Big 12,2628,"[7, 10, 14, 7]",38,0.9562449714228766,TCU,332502628,False,2013,regular,2013-09-07T12:00:00.000Z,,Amon G. Carter Stadium,3616.0,2
16,40977,Big 12,197,"[14, 21, 7, 14]",56,0.6456734964157801,Oklahoma State,False,2.40312786330196,Conference USA,2636,"[7, 0, 0, 28]",35,0.3543265035842199,UT San Antonio,332502636,False,2013,regular,2013-09-07T12:00:00.000Z,,Alamodome,3604.0,2
17,39126,Mid-American,2084,"[13, 0, 0, 0]",13,0.00306201775016679,Buffalo,False,2.44284113719257,Big 12,239,"[28, 28, 7, 7]",70,0.9969379822498332,Baylor,332500239,False,2013,regular,2013-09-07T15:30:00.000Z,,Floyd Casey Stadium,3724.0,2
18,53073,Sun Belt,309,"[3, 0, 21, 3]",27,0.09680214180170466,Louisiana,False,2.92463213935522,Big 12,2306,"[10, 10, 21, 7]",48,0.9031978581982953,Kansas State,332502306,False,2013,regular,2013-09-07T18:30:00.000Z,,Bill Snyder Family Football Stadium,3636.0,2
19,84692,Big 12,277,"[7, 0, 0, 0]",7,0.2513777009353969,West Virginia,True,5.10511420810252,Big 12,201,"[3, 10, 0, 3]",16,0.7486222990646031,Oklahoma,332500201,False,2013,regular,2013-09-07T19:00:00.000Z,,Gaylord Family Oklahoma Memorial Stadium,3835.0,2
20,41920,,233,"[7, 0, 0, 7]",14,0.09910690622370177,South Dakota,False,4.85182208102254,Big 12,2305,"[0, 14, 7, 10]",31,0.9008930937762982,Kansas,332502305,False,2013,regular,2013-09-07T19:00:00.000Z,,Memorial Stadium,3833.0,2
21,54086,,2617,"[7, 0, 0, 6]",13,5.610682397516609e-05,Stephen F. Austin,False,1.46706306961585,Big 12,2641,"[28, 17, 16, 0]",61,0.9999438931760248,Texas Tech,332502641,False,2013,regular,2013-09-07T19:00:00.000Z,,Jones AT&T Stadium,3784.0,2
22,63197,Big 12,251,"[7, 7, 7, 0]",21,0.0346414200392956,Texas,False,4.38328311061359,FBS Independents,252,"[10, 17, 13, 0]",40,0.9653585799607044,BYU,332500252,False,2013,regular,2013-09-07T19:00:00.000Z,,LaVell Edwards Stadium,3801.0,2
23,58701,Big 12,2628,"[0, 0, 3, 7]",10,0.3164084340543939,TCU,True,4.39722965511235,Big 12,2641,"[10, 0, 0, 10]",20,0.6835915659456061,Texas Tech,332552641,False,2013,regular,2013-09-12T19:30:00.000Z,,Jones AT&T Stadium,3784.0,3
24,57440,Sun Belt,2247,"[0, 0, 7, 0]",7,0.0008932073686950259,Georgia State,False,2.67990477042766,Big 12,277,"[10, 7, 3, 21]",41,0.999106792631305,West Virginia,332570277,False,2013,regular,2013-09-14T12:00:00.000Z,,Mountaineer Field at Milan Puskar Stadium,3842.0,3
25,84229,Conference USA,202,"[7, 0, 6, 7]",20,0.007345789920460533,Tulsa,False,1.72656210862403,Big 12,201,"[10, 17, 7, 17]",51,0.9926542100795395,Oklahoma,332570201,False,2013,regular,2013-09-14T12:00:00.000Z,,Gaylord Family Oklahoma Memorial Stadium,3835.0,3
26,56800,Big Ten,2294,"[0, 13, 7, 7]",27,0.8123817234586599,Iowa,False,3.72843370582806,Big 12,66,"[0, 0, 7, 14]",21,0.18761827654134006,Iowa State,332570066,False,2013,regular,2013-09-14T18:00:00.000Z,,Jack Trice Stadium,3772.0,3
