,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
0,39184,Conference USA,2229,"[3, 0, 6, 6]",15,0.8986826867755855,Florida International,False,5.3903379073,American Athletic,2116,"[7, 7, 0, 0]",14,0.10131731322441452,UCF,400763593,False,2015,regular,2015-09-03T18:00:00.000Z,,Bright House Networks Stadium,3652,1
1,26113,,222,"[0, 9, 0, 6]",15,0.02480455008344029,Villanova,False,6.3109494228,American Athletic,41,"[6, 0, 7, 7]",20,0.9751954499165597,Connecticut,400764854,False,2015,regular,2015-09-03T19:30:00.000Z,,Rentschler Field,3892,1
2,25470,ACC,150,"[3, 10, 3, 21]",37,0.9944698873485547,Duke,False,2.7582590138,American Athletic,2655,"[0, 0, 0, 7]",7,0.005530112651445365,Tulane,400756894,False,2015,regular,2015-09-03T21:30:00.000Z,,Benson Field at Yulman Stadium,4729,1
3,32047,Big 12,239,"[28, 0, 14, 14]",56,0.9963542748135674,Baylor,False,1.80597644569999,American Athletic,2567,"[14, 7, 0, 0]",21,0.003645725186432551,SMU,400764855,False,2015,regular,2015-09-04T19:00:00.000Z,,Gerald J. Ford Stadium,3735,1
4,28015,,2142,"[3, 0, 0, 7]",10,6.945911076849942e-05,Colgate,False,2.0128745899,American Athletic,2426,"[10, 21, 7, 10]",48,0.9999305408892315,Navy,400764860,False,2015,regular,2015-09-05T12:00:00.000Z,,Navy-Marine Corps Memorial Stadium,3852,1
5,69176,Big Ten,213,"[10, 0, 0, 0]",10,0.002339866963335435,Penn State,False,4.1035578849,American Athletic,218,"[0, 7, 10, 10]",27,0.9976601330366646,Temple,400763497,False,2015,regular,2015-09-05T15:30:00.000Z,,Lincoln Financial Field,3806,1
6,0,Conference USA,2226,"[7, 10, 21, 3, 3]",44,0.4238447940850051,Florida Atlantic,False,10.3803286388,American Athletic,202,"[14, 7, 7, 13, 6]",47,0.5761552059149949,Tulsa,400763592,False,2015,regular,2015-09-05T15:30:00.000Z,,Skelly Field at H. A. Chapman Stadium,3674,1
7,40712,,119,"[7, 3, 3, 7]",20,0.3795324849406556,Towson,False,1.5161786341,American Athletic,151,"[14, 0, 7, 7]",28,0.6204675150593444,East Carolina,400764857,False,2015,regular,2015-09-05T18:00:00.000Z,,Dowdy-Ficklen Stadium,3699,1
8,41730,,2623,"[0, 0, 7, 0]",7,4.2793446542011004e-05,Missouri State,False,1.08445349479999,American Athletic,235,"[28, 14, 14, 7]",63,0.999957206553458,Memphis,400764859,False,2015,regular,2015-09-05T19:00:00.000Z,,Liberty Bowl Memorial Stadium,3805,1
9,30434,,50,"[0, 0, 3, 0]",3,3.823761449339713e-05,Florida A&M,False,3.1526835614,American Athletic,58,"[3, 13, 14, 21]",51,0.9999617623855066,South Florida,400764861,False,2015,regular,2015-09-05T19:00:00.000Z,,Raymond James Stadium,3886,1
10,30479,,2635,"[3, 7, 0, 14]",24,0.001258792430407718,Tennessee Tech,False,0.2574621353,American Athletic,248,"[14, 10, 7, 21]",52,0.9987412075695923,Houston,400764858,False,2015,regular,2015-09-05T20:00:00.000Z,,John O'Quinn Field at TDECU Stadium,4728,1
11,39095,,2010,"[7, 0, 0, 3]",10,2.5887976892069453e-05,Alabama A&M,False,2.38585817809999,American Athletic,2132,"[7, 28, 17, 0]",52,0.9999741120231079,Cincinnati,400764856,False,2015,regular,2015-09-05T20:45:00.000Z,,Nippert Stadium,3854,1
12,21712,Conference USA,98,"[0, 10, 28, 7]",45,0.35804530003694146,Western Kentucky,False,7.3984660249,American Athletic,58,"[7, 7, 7, 14]",35,0.6419546999630585,South Florida,400852687,True,2015,postseason,2015-12-21T14:30:00.000Z,,Marlins Park,4223,1
13,25908,American Athletic,218,"[3, 0, 6, 8]",17,0.07114204616389974,Temple,False,5.77477788789999,Mid-American,2649,"[0, 12, 0, 20]",32,0.9288579538361003,Toledo,400852709,True,2015,postseason,2015-12-22T19:00:00.000Z,,FAU Stadium,3715,1
14,22793,Mountain West,21,"[14, 7, 7, 14]",42,0.9962031049453977,San Diego State,False,2.2894683389,American Athletic,2132,"[0, 0, 0, 7]",7,0.0037968950546023905,Cincinnati,400852714,True,2015,postseason,2015-12-24T20:00:00.000Z,,Aloha Stadium,3610,1
15,14652,American Athletic,41,"[7, 0, 3, 0]",10,0.0897217737053051,Connecticut,False,5.4330095359,Conference USA,276,"[7, 6, 0, 3]",16,0.9102782262946949,Marshall,400852715,True,2015,postseason,2015-12-26T11:00:00.000Z,,Tropicana Field,4113,1
16,31289,American Athletic,202,"[21, 10, 6, 15]",52,0.5685750678049479,Tulsa,False,3.1652527467,ACC,259,"[24, 21, 7, 3]",55,0.4314249321950521,Virginia Tech,400852719,True,2015,postseason,2015-12-26T17:45:00.000Z,,Independence Stadium,3766,1
17,36352,ACC,221,"[7, 0, 14, 7]",28,0.0003114087247033659,Pittsburgh,False,2.5597149316,American Athletic,2426,"[14, 7, 10, 13]",44,0.9996885912752966,Navy,400852721,True,2015,postseason,2015-12-28T14:30:00.000Z,,Navy-Marine Corps Memorial Stadium,3852,1
18,59430,SEC,2,"[10, 0, 7, 14]",31,0.9960650831037673,Auburn,False,5.3957327565,American Athletic,235,"[0, 10, 0, 0]",10,0.003934916896232688,Memphis,400852727,True,2015,postseason,2015-12-30T12:00:00.000Z,,Legion Field,3803,1
19,71007,American Athletic,248,"[7, 14, 0, 17]",38,0.971562599560567,Houston,False,5.74428080639999,ACC,52,"[3, 0, 7, 14]",24,0.028437400439433005,Florida State,400852731,True,2015,postseason,2015-12-31T12:00:00.000Z,,Georgia Dome,3495,1
20,72811,American Athletic,58,"[0, 7, 0, 7]",14,0.006788846080976407,South Florida,False,1.47985787689999,ACC,52,"[7, 0, 17, 10]",34,0.9932111539190236,Florida State,400792601,False,2015,regular,2015-09-12T11:30:00.000Z,,Bobby Bowden Field at Doak Campbell Stadium,3697,2
21,28260,FBS Independents,349,"[3, 7, 0, 7]",17,0.013177402871221156,Army,False,4.1038971135,American Athletic,41,"[3, 9, 7, 3]",22,0.9868225971287788,Connecticut,400760492,False,2015,regular,2015-09-12T12:00:00.000Z,,Rentschler Field,3892,2
22,50019,American Athletic,248,"[7, 3, 7, 17]",34,0.25021422789349157,Houston,False,8.7753345361,ACC,97,"[7, 7, 3, 14]",31,0.7497857721065084,Louisville,400756911,False,2015,regular,2015-09-12T12:00:00.000Z,,Papa John's Cardinal Stadium,3873,2
23,50435,American Athletic,2655,"[0, 7, 0, 3]",10,1.2769247067057066e-05,Tulane,False,0.374074902299999,ACC,59,"[7, 21, 16, 21]",65,0.9999872307529329,Georgia Tech,400756910,False,2015,regular,2015-09-12T15:30:00.000Z,,Bobby Dodd Stadium at Historic Grant Field,721,2
24,37798,American Athletic,235,"[10, 14, 24, 7]",55,0.9958368126198837,Memphis,False,4.03200284699999,Big 12,2305,"[10, 3, 7, 3]",23,0.004163187380116388,Kansas,400763410,False,2015,regular,2015-09-12T19:00:00.000Z,,Memorial Stadium,3833,2
25,88034,American Athletic,151,"[7, 0, 7, 10]",24,0.03211533242686415,East Carolina,False,5.7148052741,SEC,57,"[10, 0, 14, 7]",31,0.9678846675731358,Florida,400603864,False,2015,regular,2015-09-12T19:00:00.000Z,,Ben Hill Griffin Stadium,3634,2
26,25401,Conference USA,249,"[3, 3, 7, 0]",13,0.0488229208403026,North Texas,False,6.54166606109999,American Athletic,2567,"[7, 0, 3, 21]",31,0.9511770791596974,SMU,400763597,False,2015,regular,2015-09-12T19:00:00.000Z,,Gerald J. Ford Stadium,3735,2
27,38112,American Athletic,218,"[3, 7, 21, 3]",34,0.502736562403178,Temple,True,5.07719716129999,American Athletic,2132,"[0, 6, 6, 14]",26,0.497263437596822,Cincinnati,400764862,False,2015,regular,2015-09-12T20:00:00.000Z,,Nippert Stadium,3854,2
28,24167,American Athletic,202,"[10, 10, 10, 10]",40,0.9903016058301816,Tulsa,False,6.3043783871,Mountain West,167,"[14, 0, 7, 0]",21,0.009698394169818434,New Mexico,400764863,False,2015,regular,2015-09-12T20:00:00.000Z,,University Stadium,3971,2
29,50420,American Athletic,2116,"[0, 0, 0, 7]",7,0.0006745798044713869,UCF,False,2.9093973977,Pac-12,24,"[0, 10, 7, 14]",31,0.9993254201955286,Stanford,400757023,False,2015,regular,2015-09-12T22:30:00.000Z,,Stanford Stadium,3940,2
