,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
0,47825,Big Ten,130,"[0, 3, 7, 7]",17,0.09824754911149114,Michigan,False,4.6176711164,Pac-12,254,"[3, 7, 7, 7]",24,0.9017524508885089,Utah,400756883,False,2015,regular,2015-09-03T20:30:00.000Z,,Rice-Eccles Stadium,587,1
1,54147,Big 12,2628,"[10, 0, 10, 3]",23,0.9216292958672538,TCU,False,2.7537930284,Big Ten,135,"[0, 3, 7, 7]",17,0.07837070413274612,Minnesota,400763398,False,2015,regular,2015-09-03T21:00:00.000Z,,TCF Bank Stadium,3953,1
2,30885,Big Ten,127,"[20, 7, 7, 3]",37,0.9123241968144321,Michigan State,False,1.2308073913,Mid-American,2711,"[7, 3, 7, 7]",24,0.08767580318556788,Western Michigan,400763470,False,2015,regular,2015-09-04T19:00:00.000Z,,Waldo Stadium,3980,1
3,59450,,2287,"[0, 0, 0, 14]",14,0.0017122853286559714,Illinois State,False,2.3130227547,Big Ten,2294,"[7, 10, 7, 7]",31,0.998287714671344,Iowa,400763473,False,2015,regular,2015-09-05T12:00:00.000Z,,Kinnick Stadium,3793,1
4,38117,,257,"[7, 7, 0, 7]",21,0.002360483014986703,Richmond,False,3.66056612949999,Big Ten,120,"[10, 12, 7, 21]",50,0.9976395169850133,Maryland,400763494,False,2015,regular,2015-09-05T12:00:00.000Z,,Maryland Stadium,3665,1
5,36024,Pac-12,24,"[3, 0, 0, 3]",6,0.09095923091218838,Stanford,False,6.251687021,Big Ten,77,"[3, 7, 0, 6]",16,0.9090407690878116,Northwestern,400756891,False,2015,regular,2015-09-05T12:00:00.000Z,,Ryan Field,3911,1
6,47453,,2450,"[7, 6, 0, 0]",13,0.0005208151749396261,Norfolk State,False,2.76958499919999,Big Ten,164,"[7, 14, 28, 14]",63,0.9994791848250604,Rutgers,400763496,False,2015,regular,2015-09-05T12:00:00.000Z,,High Point Solutions Stadium,3754,1
7,36693,Mid-American,2309,"[0, 0, 0, 3]",3,5.459776692862128e-06,Kent State,False,1.2777666493,Big Ten,356,"[28, 10, 7, 7]",52,0.9999945402233071,Illinois,400835430,False,2015,regular,2015-09-05T14:00:00.000Z,,Memorial Stadium,3832,1
8,89959,FBS Independents,252,"[7, 17, 0, 9]",33,0.47798662577032724,BYU,False,7.5396838635,Big Ten,158,"[14, 0, 14, 0]",28,0.5220133742296728,Nebraska,400763495,False,2015,regular,2015-09-05T15:30:00.000Z,,Memorial Stadium,3834,1
9,69176,Big Ten,213,"[10, 0, 0, 0]",10,0.002339866963335435,Penn State,False,4.1035578849,American Athletic,218,"[0, 7, 10, 10]",27,0.9976601330366646,Temple,400763497,False,2015,regular,2015-09-05T15:30:00.000Z,,Lincoln Financial Field,3806,1
10,36071,,79,"[11, 21, 0, 15]",47,0.6848538511296136,Southern Illinois,False,9.5526425697,Big Ten,84,"[7, 14, 17, 10]",48,0.3151461488703864,Indiana,400763472,False,2015,regular,2015-09-05T16:00:00.000Z,,Memorial Stadium,3830,1
11,64279,Big Ten,275,"[0, 7, 3, 7]",17,0.0009680499950660559,Wisconsin,False,2.3188703692,SEC,333,"[7, 7, 14, 7]",35,0.9990319500049339,Alabama,400603827,True,2015,regular,2015-09-05T20:00:00.000Z,,AT&T Stadium,3687,1
12,38791,Big Ten,2509,"[14, 7, 7, 3]",31,0.012344393383557528,Purdue,False,8.3381392364,Conference USA,276,"[17, 0, 10, 14]",41,0.9876556066164425,Marshall,400763498,False,2015,regular,2015-09-06T15:00:00.000Z,,Joan C. Edwards Stadium,3775,1
13,65632,Big Ten,194,"[14, 0, 14, 14]",42,0.990693483213066,Ohio State,False,3.35191795539999,ACC,259,"[0, 17, 0, 7]",24,0.009306516786933982,Virginia Tech,400756905,False,2015,regular,2015-09-07T20:00:00.000Z,,Lane Stadium,3799,1
14,37218,Big Ten,84,"[0, 17, 14, 10, 0]",41,0.916877931470774,Indiana,False,11.3538402758,ACC,150,"[10, 7, 10, 14, 3]",44,0.08312206852922596,Duke,400852718,True,2015,postseason,2015-12-26T15:30:00.000Z,,Yankee Stadium,4102,1
15,33527,Pac-12,26,"[7, 14, 0, 8]",29,0.008246677409517011,UCLA,False,5.6475646934,Big Ten,158,"[7, 14, 9, 7]",37,0.991753322590483,Nebraska,400852720,True,2015,postseason,2015-12-26T21:15:00.000Z,,Levi's Stadium,4738,1
16,34217,Mid-American,2117,"[0, 7, 0, 7]",14,0.06089305789295563,Central Michigan,False,5.8507419378,Big Ten,135,"[3, 7, 3, 8]",21,0.9391069421070444,Minnesota,400852722,True,2015,postseason,2015-12-28T17:00:00.000Z,,Ford Field,3727,1
17,48329,Pac-12,30,"[0, 7, 7, 7]",21,0.11008492580676932,USC,False,8.2425664062,Big Ten,275,"[0, 13, 7, 3]",23,0.8899150741932307,Wisconsin,400852730,True,2015,postseason,2015-12-30T22:30:00.000Z,,Qualcomm Stadium,3932,1
18,82812,Big Ten,127,"[0, 0, 0, 0]",0,5.159840407165106e-06,Michigan State,False,2.7187454911,SEC,333,"[0, 10, 21, 7]",38,0.9999948401595928,Alabama,400852732,True,2015,postseason,2015-12-31T20:20:00.000Z,,AT&T Stadium,3687,1
19,53202,Big Ten,77,"[0, 6, 0, 0]",6,0.00017470121017437723,Northwestern,False,2.80184819929999,SEC,2633,"[7, 10, 7, 21]",45,0.9998252987898256,Tennessee,400852734,True,2015,postseason,2016-01-01T12:00:00.000Z,,Raymond James Stadium,3886,1
20,63113,Big Ten,130,"[7, 10, 14, 10]",41,0.9961295606866215,Michigan,False,3.02988026109999,SEC,57,"[7, 0, 0, 0]",7,0.0038704393133785226,Florida,400852735,True,2015,postseason,2016-01-01T13:00:00.000Z,,Camping World Stadium,4013,1
21,71123,FBS Independents,87,"[0, 14, 7, 7]",28,0.023223290938951924,Notre Dame,False,2.9065932528,Big Ten,194,"[14, 14, 7, 9]",44,0.9767767090610481,Ohio State,400852736,True,2015,postseason,2016-01-01T13:00:00.000Z,,University of Phoenix Stadium,3970,1
22,94268,Pac-12,24,"[21, 14, 3, 7]",45,0.9955776556740301,Stanford,False,0.9003048273,Big Ten,2294,"[0, 0, 3, 13]",16,0.004422344325969905,Iowa,400852737,True,2015,postseason,2016-01-01T17:00:00.000Z,,Rose Bowl,1056,1
23,58212,Big Ten,213,"[0, 3, 0, 14]",17,0.7703092805351119,Penn State,False,3.811666303,SEC,61,"[3, 14, 7, 0]",24,0.22969071946488812,Georgia,400852739,True,2015,postseason,2016-01-02T12:00:00.000Z,,EverBank Field,3712,1
24,76535,Mid-American,193,"[0, 0, 0, 0]",0,2.2375618375036765e-05,Miami (OH),False,0.212929681399999,Big Ten,275,"[13, 24, 14, 7]",58,0.999977624381625,Wisconsin,400763508,False,2015,regular,2015-09-12T12:00:00.000Z,,Camp Randall Stadium,347,2
25,41158,,282,"[0, 7, 7, 0]",14,0.006516263818586054,Indiana State,False,1.95143962249999,Big Ten,2509,"[14, 10, 7, 7]",38,0.993483736181414,Purdue,400763507,False,2015,regular,2015-09-12T12:00:00.000Z,,Ross-Ade Stadium,3907,2
26,109651,Pac-12,204,"[7, 0, 0, 0]",7,0.00022928818463718859,Oregon State,False,3.56509965119999,Big Ten,130,"[3, 14, 3, 15]",35,0.9997707118153628,Michigan,400757019,False,2015,regular,2015-09-12T12:00:00.000Z,,Michigan Stadium,3558,2
27,37733,,2710,"[0, 0, 0, 0]",0,2.05633735828048e-05,Western Illinois,False,0.4573179804,Big Ten,356,"[10, 20, 0, 14]",44,0.9999794366264172,Illinois,400763500,False,2015,regular,2015-09-12T12:00:00.000Z,,Memorial Stadium,3832,2
28,36332,Mid-American,189,"[0, 6, 14, 28]",48,0.9943924697362719,Bowling Green,False,7.2069351043,Big Ten,120,"[10, 3, 7, 7]",27,0.005607530263728113,Maryland,400763502,False,2015,regular,2015-09-12T12:00:00.000Z,,Maryland Stadium,3665,2
29,93065,Mid-American,2084,"[0, 0, 7, 7]",14,0.011819208462631292,Buffalo,False,3.3960794192,Big Ten,213,"[0, 10, 3, 14]",27,0.9881807915373687,Penn State,400763506,False,2015,regular,2015-09-12T12:00:00.000Z,,Beaver Stadium,3632,2
30,107145,Mountain West,62,"[0, 0, 0, 0]",0,0.00024369206585916903,Hawai'i,False,0.382140789299999,Big Ten,194,"[7, 7, 3, 21]",38,0.9997563079341408,Ohio State,400763505,False,2015,regular,2015-09-12T15:30:00.000Z,,Ohio Stadium,3861,2
31,46536,Pac-12,265,"[7, 6, 7, 17]",37,0.7276307347246498,Washington State,False,7.9350183898,Big Ten,164,"[0, 6, 6, 22]",34,0.27236926527535027,Rutgers,400757021,False,2015,regular,2015-09-12T15:30:00.000Z,,High Point Solutions Stadium,3754,2
32,32500,Big Ten,135,"[0, 6, 7, 7, 3]",23,0.9685961569023191,Minnesota,False,10.5311320725,Mountain West,36,"[7, 0, 3, 10, 0]",20,0.03140384309768081,Colorado State,400763499,False,2015,regular,2015-09-12T15:30:00.000Z,,Sonny Lubick Field at Hughes Stadium,3761,2
33,29131,,2197,"[0, 0, 0, 0]",0,1.1454345931527499e-05,Eastern Illinois,False,0.443188398499999,Big Ten,77,"[10, 17, 14, 0]",41,0.9999885456540685,Northwestern,400763504,False,2015,regular,2015-09-12T16:00:00.000Z,,Ryan Field,3911,2
34,61500,Big Ten,2294,"[3, 7, 7, 14]",31,0.9857090987536988,Iowa,False,8.4103610493,Big 12,66,"[3, 14, 0, 0]",17,0.014290901246301136,Iowa State,400763409,False,2015,regular,2015-09-12T16:45:00.000Z,,Jack Trice Stadium,3772,2
35,41509,Conference USA,2229,"[7, 7, 0, 8]",22,0.0008372888000639511,Florida International,False,6.8697364824,Big Ten,84,"[0, 13, 6, 17]",36,0.999162711199936,Indiana,400763501,False,2015,regular,2015-09-12T20:00:00.000Z,,Memorial Stadium,3830,2
