,_season,_week,_season_type,_start_date,_neutral_site,_conference_game,_home_team,_home_points,_away_team,_away_points,home_recent_week,home_elo,away_recent_week,away_elo,home_expected,away_expected,mov_multiplier,new_home_elo,new_away_elo,home_elo_change,away_elo_change,predicted_home_win,predicted_away_win,correct_prediction,home_won,away_won,played,home_fbs,away_fbs,fbs_count
0,2015.0,1.0,regular,2015-09-03T18:00:00.000Z,False,False,UCF,14.0,Florida International,15.0,0,1577.0819999999999,0,1470.5181538461538,0.6869986215006746,0.3130013784993254,0.6611236015749846,1568.452370944452,1479.1477829017017,-8.629629055547866,8.629629055547866,True,False,False,False,True,True,True,True,2
1,2015.0,1.0,regular,2015-09-03T18:00:00.000Z,True,False,South Carolina,17.0,North Carolina,13.0,0,1574.2355384615385,0,1515.8741538461538,0.6244897192796974,0.3755102807203026,1.6532963974032273,1586.0313045532907,1504.0783877544015,11.795766091752284,-11.795766091752284,True,False,True,True,False,True,True,True,2
2,2015.0,1.0,regular,2015-09-03T19:00:00.000Z,False,False,Ball State,48.0,VMI,36.0,0,1522.736,0,2010,0.06709316435849043,0.9329068356415096,2.0998638713633575,1559.956569830719,1972.779430169281,37.22056983071889,-37.22056983071889,False,True,False,True,False,True,True,False,1
3,2015.0,1.0,regular,2015-09-03T19:00:00.000Z,False,False,Central Michigan,13.0,Oklahoma State,24.0,0,1514.9907692307693,0,1543.6204615384615,0.5019720210653693,0.49802797893463074,2.517670344006688,1490.978567882579,1567.6326628866518,-24.012201348190274,24.012201348190274,True,False,False,False,True,True,True,True,2
4,2015.0,1.0,regular,2015-09-03T19:00:00.000Z,False,False,Wake Forest,41.0,Elon,3.0,0,1461.7423076923078,0,2010,0.048184625174243816,0.9518153748257562,2.932707381860337,1514.7788312347814,1956.9634764575264,53.03652354247356,-53.03652354247356,False,True,False,True,False,True,True,False,1
5,2015.0,1.0,regular,2015-09-03T19:30:00.000Z,False,False,Georgia Tech,69.0,Alcorn State,6.0,0,1621.8133846153846,0,2010,0.11285667496828349,0.8871433250317164,3.535117108250564,1681.400339985393,1950.4130446299916,59.586955370008354,-59.586955370008354,False,True,False,True,False,True,True,False,1
6,2015.0,1.0,regular,2015-09-03T19:30:00.000Z,False,False,Connecticut,20.0,Villanova,15.0,0,1425.5949230769231,0,2010,0.03949018032566219,0.9605098196743378,1.4156958931628252,1451.430929410978,1984.163993665945,25.8360063340549,-25.8360063340549,False,True,False,True,False,True,True,False,1
7,2015.0,1.0,regular,2015-09-03T20:00:00.000Z,False,False,Vanderbilt,12.0,Western Kentucky,14.0,0,1466.6812307692308,0,1541.2647692307692,0.4361889940137832,0.5638110059862168,1.137163976475631,1457.256880961606,1550.689119038394,-9.424349807624822,9.424349807624822,False,True,True,False,True,True,True,True,2
8,2015.0,1.0,regular,2015-09-03T20:30:00.000Z,False,False,Utah,24.0,Michigan,17.0,0,1569.3992307692308,0,1506.835076923077,0.6301457428350864,0.3698542571649136,2.1403081640684527,1584.439670405616,1491.7946372866918,15.040439636385145,-15.040439636385145,True,False,True,True,False,True,True,True,2
9,2015.0,1.0,regular,2015-09-03T21:00:00.000Z,False,False,Utah State,12.0,Southern Utah,9.0,0,1582.890923076923,0,2010,0.09229381582792767,0.9077061841720723,1.1609139571912264,1602.9125298633717,1989.9783932135513,20.02160678644873,-20.02160678644873,False,True,False,True,False,True,True,False,1
10,2015.0,1.0,regular,2015-09-03T21:00:00.000Z,False,False,Minnesota,17.0,TCU,23.0,0,1553.4983076923077,0,1632.9270769230768,0.429342345187348,0.570657654812652,2.0187967590076044,1537.0299639278978,1649.3954206874866,-16.468343764409838,16.468343764409838,False,True,True,False,True,True,True,True,2
11,2015.0,1.0,regular,2015-09-03T21:00:00.000Z,False,False,Idaho,28.0,Ohio,45.0,0,1398.598153846154,0,1497.0598461538461,0.4027313782531629,0.597268621746837,3.025792032482224,1375.445107330723,1520.2128926692772,-23.153046515431015,23.153046515431015,False,True,True,False,True,True,True,True,2
12,2015.0,1.0,regular,2015-09-03T21:30:00.000Z,False,False,Tulane,7.0,Duke,37.0,0,1458.5433846153846,0,1568.7166153846154,0.3866266714874664,0.6133733285125336,3.6150230062600404,1431.9877626824268,1595.2722373175732,-26.55562193295782,26.55562193295782,False,True,True,False,True,True,True,True,2
13,2015.0,1.0,regular,2015-09-03T22:00:00.000Z,False,False,Nevada,31.0,UC Davis,17.0,0,1515.9009230769232,0,2010,0.06467199323735504,0.9353280067626449,2.2113924812405736,1555.2000921882475,1970.7008308886757,39.29916911132432,-39.29916911132432,False,True,False,True,False,True,True,False,1
14,2015.0,1.0,regular,2015-09-03T22:00:00.000Z,False,False,San José State,43.0,New Hampshire,13.0,0,1463.9373846153846,0,2010,0.048767462502815655,0.9512325374971844,2.751128764341448,1513.659685329619,1960.2776992857657,49.72230071423428,-49.72230071423428,False,True,False,True,False,True,True,False,1
15,2015.0,1.0,regular,2015-09-03T22:00:00.000Z,False,False,Fresno State,34.0,Abilene Christian,13.0,0,1514.5936923076922,0,2010,0.06421829641112464,0.9357817035888754,2.5229195976804024,1559.4508302912595,1965.1428620164327,44.85713798356733,-44.85713798356733,False,True,False,True,False,True,True,False,1
16,2015.0,1.0,regular,2015-09-03T22:00:00.000Z,False,False,Arizona,42.0,UT San Antonio,32.0,0,1576.6090769230768,0,1469.4786153846153,0.6876995617208702,0.31230043827912973,2.520639487177171,1591.5658164382698,1454.5218758694223,14.956739515193021,-14.956739515193021,True,False,True,True,False,True,True,True,2
17,2015.0,1.0,regular,2015-09-04T01:00:00.000Z,False,False,Hawai'i,28.0,Colorado,20.0,0,1453.6446153846155,0,1441.9553846153847,0.5597093374683922,0.4402906625316078,2.208961422713687,1472.1237320625696,1423.4762679374305,18.479116677954153,-18.479116677954153,True,False,True,True,False,True,True,True,2
18,2015.0,1.0,regular,2015-09-04T15:30:00.000Z,False,False,Georgia State,20.0,Charlotte,23.0,0,1398.2724615384616,0,1500,0.3982177022249721,0.6017822977750279,1.453504085083211,1387.2750514566692,1510.9974100817924,-10.997410081792395,10.997410081792395,False,True,True,False,True,True,True,True,2
