,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
0,66543,ACC,2390,"[3, 10, 0, 7]",20,0.09404654178677352,Miami,False,8.7679102419,SEC,57,"[7, 0, 10, 7]",24,0.9059534582132265,Florida,401110723,True,2019,regular,2019-08-24T23:00:00.000Z,,Camping World Stadium,4013,1
1,79118,ACC,59,"[0, 0, 7, 7]",14,2.4148703382964598e-05,Georgia Tech,True,0.121090201699999,ACC,228,"[14, 14, 14, 10]",52,0.999975851296617,Clemson,401111653,False,2019,regular,2019-08-30T00:00:00.000Z,,Memorial Stadium,3836,1
2,29027,Mountain West,328,"[7, 14, 7, 7]",35,0.1047770715542391,Utah State,False,10.4697882233999,ACC,154,"[10, 7, 14, 7]",38,0.8952229284457609,Wake Forest,401112430,False,2019,regular,2019-08-31T00:00:00.000Z,,BB&T Field,3630,1
3,50917,Mountain West,68,"[6, 13, 7, 10]",36,0.38303079280152463,Boise State,False,6.1513919836,ACC,52,"[21, 10, 0, 0]",31,0.6169692071984754,Florida State,401112431,False,2019,regular,2019-08-31T16:00:00.000Z,,Bobby Bowden Field at Doak Campbell Stadium,3697,1
4,57633,American Athletic,151,"[3, 0, 0, 3]",6,3.959303183953544e-05,East Carolina,False,1.71210547749999,ACC,152,"[7, 10, 7, 10]",34,0.9999604069681605,NC State,401112432,False,2019,regular,2019-08-31T16:00:00.000Z,,Carter-Finley Stadium,3670,1
5,52183,SEC,2579,"[10, 3, 7, 0]",20,0.024826127502496576,South Carolina,False,5.6522943457,ACC,153,"[3, 3, 3, 15]",24,0.9751738724975034,North Carolina,401110729,True,2019,regular,2019-08-31T19:30:00.000Z,,Bank of America Stadium,3628,1
6,71916,ACC,150,"[0, 3, 0, 0]",3,9.11532364400447e-06,Duke,False,0.4601882762,SEC,333,"[0, 14, 21, 7]",42,0.999990884676356,Alabama,401110720,True,2019,regular,2019-08-31T19:30:00.000Z,,Mercedes-Benz Stadium,5348,1
7,35213,ACC,259,"[7, 7, 7, 7]",28,0.006084694135322644,Virginia Tech,True,6.4579152991,ACC,103,"[7, 21, 0, 7]",35,0.9939153058646774,Boston College,401112435,False,2019,regular,2019-08-31T20:00:00.000Z,,Alumni Stadium,3615,1
8,21671,ACC,183,"[3, 7, 7, 7]",24,0.9928639397852504,Syracuse,False,2.1616408805,FBS Independents,2335,"[0, 0, 0, 0]",0,0.007136060214749594,Liberty,401112434,False,2019,regular,2019-08-31T22:00:00.000Z,,Williams Stadium,3992,1
9,47144,ACC,258,"[10, 3, 10, 7]",30,0.9913955291618229,Virginia,True,4.7215499908,ACC,221,"[0, 14, 0, 0]",14,0.008604470838177036,Pittsburgh,401112433,False,2019,regular,2019-08-31T23:30:00.000Z,,Heinz Field,3752,1
10,58187,FBS Independents,87,"[14, 7, 7, 7]",35,0.9836769203365114,Notre Dame,False,2.83786163389999,ACC,97,"[14, 0, 0, 3]",17,0.016323079663488588,Louisville,401112436,False,2019,regular,2019-09-03T00:00:00.000Z,,Papa John's Cardinal Stadium,3873,1
11,33129,Conference USA,2348,"[0, 7, 0, 7]",14,0.9932200233736254,Louisiana Tech,False,5.8891216813,ACC,2390,"[0, 0, 0, 0]",0,0.006779976626374599,Miami,401135270,True,2019,postseason,2019-12-26T21:00:00.000Z,,Independence Stadium,3766,1
12,34765,ACC,221,"[0, 17, 3, 14]",34,0.7285324674712075,Pittsburgh,False,10.7420242279999,Mid-American,2199,"[10, 10, 0, 10]",30,0.2714675325287925,Eastern Michigan,401135271,True,2019,postseason,2019-12-27T01:00:00.000Z,,Ford Field,3727,1
13,24242,ACC,153,"[7, 13, 21, 14]",55,0.999215576645752,North Carolina,False,2.6900937707,American Athletic,218,"[0, 6, 7, 0]",13,0.000784423354247978,Temple,401135272,True,2019,postseason,2019-12-27T17:00:00.000Z,,Navy-Marine Corps Memorial Stadium,3852,1
14,36895,Big Ten,127,"[10, 10, 7, 0]",27,0.9862510212906976,Michigan State,False,6.1014856855,ACC,154,"[7, 14, 0, 0]",21,0.013748978709302348,Wake Forest,401135273,True,2019,postseason,2019-12-27T20:20:00.000Z,,Yankee Stadium,4102,1
15,71330,ACC,228,"[0, 14, 7, 8]",29,0.4054657737315256,Clemson,False,9.3753528302,Big Ten,194,"[10, 6, 0, 7]",23,0.5945342262684744,Ohio State,401135279,True,2019,postseason,2019-12-29T01:20:00.000Z,,University of Phoenix Stadium,3970,1
16,46850,SEC,344,"[7, 7, 0, 14]",28,0.18569147281989185,Mississippi State,False,5.02703091849999,ACC,97,"[0, 10, 14, 14]",38,0.8143085271801082,Louisville,401135281,True,2019,postseason,2019-12-30T21:00:00.000Z,,Nissan Stadium,3810,1
17,65157,SEC,57,"[14, 10, 3, 9]",36,0.9585231015356307,Florida,False,2.78766108279999,ACC,258,"[7, 7, 0, 14]",28,0.04147689846436926,Virginia,401135282,True,2019,postseason,2019-12-31T01:00:00.000Z,,Hard Rock Stadium,3948,1
18,44138,ACC,259,"[10, 7, 10, 3]",30,0.04669211626198766,Virginia Tech,False,6.15870600929999,SEC,96,"[7, 7, 10, 13]",37,0.9533078837380123,Kentucky,401135283,True,2019,postseason,2019-12-31T17:00:00.000Z,,Bank of America Stadium,3628,1
19,42412,ACC,52,"[0, 0, 14, 0]",14,0.9386021440638614,Florida State,False,7.88259641829999,Pac-12,9,"[3, 6, 0, 11]",20,0.06139785593613855,Arizona State,401136255,True,2019,postseason,2019-12-31T19:00:00.000Z,,Sun Bowl Stadium,3946,1
20,27193,ACC,103,"[0, 0, 6, 0]",6,0.002669599138353851,Boston College,False,1.89150441959999,American Athletic,2132,"[7, 10, 7, 14]",38,0.9973304008616461,Cincinnati,401135290,True,2019,postseason,2020-01-02T20:00:00.000Z,,Legion Field,3803,1
