,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
0,17620,,2415,"[0, 3, 0, 0]",3,2.1471941533346417e-05,Morgan State,False,0.4729679719,Mid-American,189,"[13, 17, 7, 9]",46,0.9999785280584667,Bowling Green,401119254,False,2019,regular,2019-08-29T23:00:00.000Z,,Doyt Perry Stadium,3700,1
1,18412,,2523,"[7, 3, 0, 0]",10,0.00021193694325039036,Robert Morris,False,0.1185875019,Mid-American,2084,"[21, 7, 10, 0]",38,0.9997880630567496,Buffalo,401119255,False,2019,regular,2019-08-29T23:00:00.000Z,,UB Stadium,3965,1
2,12207,,399,"[0, 7, 7, 7]",21,0.000370215714535882,Albany,False,1.94634025459999,Mid-American,2117,"[7, 17, 7, 7]",38,0.9996297842854641,Central Michigan,401119253,False,2019,regular,2019-08-30T00:50:00.000Z,,Kelly/Shorts Stadium,3786,1
3,47413,Mid-American,2309,"[0, 0, 0, 7]",7,0.0013235531498596576,Kent State,False,0.8053215533,Pac-12,9,"[10, 0, 17, 3]",30,0.9986764468501403,Arizona State,401114153,False,2019,regular,2019-08-30T02:00:00.000Z,,Sun Devil Stadium,3947,1
4,54610,Mid-American,2649,"[7, 7, 3, 7]",24,0.019479575744434485,Toledo,False,5.084117394,SEC,96,"[0, 14, 10, 14]",38,0.9805204242555655,Kentucky,401110724,False,2019,regular,2019-08-31T16:00:00.000Z,,Commonwealth Stadium,3683,1
5,30654,Mid-American,2006,"[3, 0, 0, 0]",3,1.4375453163961716e-05,Akron,False,0.5276152521,Big Ten,356,"[14, 14, 14, 0]",42,0.999985624546836,Illinois,401112145,False,2019,regular,2019-08-31T16:00:00.000Z,,Memorial Stadium,3832,1
6,21437,Big Ten,84,"[10, 6, 7, 11]",34,0.9476675961727872,Indiana,False,3.5717794139,Mid-American,2050,"[3, 7, 7, 7]",24,0.052332403827212784,Ball State,401112157,True,2019,regular,2019-08-31T16:00:00.000Z,,Lucas Oil Stadium,3812,1
7,16665,,227,"[0, 6, 7, 7]",20,0.0033856596724785026,Rhode Island,False,0.7501731067,Mid-American,195,"[7, 10, 17, 7]",41,0.9966143403275215,Ohio,401119259,False,2019,regular,2019-08-31T18:00:00.000Z,,Peden Stadium,3876,1
8,14237,Mid-American,2199,"[0, 7, 16, 7]",30,0.8805370347763158,Eastern Michigan,False,5.16261689369999,Sun Belt,324,"[10, 3, 0, 10]",23,0.11946296522368414,Coastal Carolina,401119256,False,2019,regular,2019-08-31T19:30:00.000Z,,Brooks Stadium,3654,1
9,15021,,2405,"[0, 7, 6, 0]",13,0.0003456214521804224,Monmouth,False,0.3813099583,Mid-American,2711,"[21, 10, 14, 3]",48,0.9996543785478196,Western Michigan,401119258,False,2019,regular,2019-08-31T23:00:00.000Z,,Waldo Stadium,3980,1
10,14568,,2287,"[0, 3, 0, 7]",10,0.019402359567354033,Illinois State,False,6.2667935713,Mid-American,2459,"[3, 0, 7, 14]",24,0.980597640432646,Northern Illinois,401119257,False,2019,regular,2019-08-31T23:00:00.000Z,,Brigham Field at Huskie Stadium,3764,1
11,69250,Mid-American,193,"[0, 7, 0, 7]",14,0.0013696581172812916,Miami (OH),False,1.85899845859999,Big Ten,2294,"[3, 7, 14, 14]",38,0.9986303418827187,Iowa,401112191,False,2019,regular,2019-08-31T23:30:00.000Z,,Kinnick Stadium,3793,1
12,0,Mid-American,2084,"[7, 10, 7, 7]",31,0.815311410616925,Buffalo,False,1.9006440172,Conference USA,2429,"[0, 0, 6, 3]",9,0.18468858938307497,Charlotte,401135260,True,2019,postseason,2019-12-20T19:00:00.000Z,,Thomas Robinson Stadium,4779,1
13,12120,Mountain West,328,"[10, 7, 10, 14]",41,0.20941989535415995,Utah State,False,8.61550985259999,Mid-American,2309,"[17, 6, 3, 25]",51,0.79058010464584,Kent State,401135261,True,2019,postseason,2019-12-21T00:30:00.000Z,,Toyota Stadium,1400,1
14,18823,Mid-American,2117,"[3, 0, 8, 0]",11,0.0016174597558681336,Central Michigan,False,3.0397527427,Mountain West,21,"[7, 13, 21, 7]",48,0.9983825402441319,San Diego State,401135263,True,2019,postseason,2019-12-21T19:00:00.000Z,,University Stadium,3971,1
15,34765,ACC,221,"[0, 17, 3, 14]",34,0.7285324674712075,Pittsburgh,False,10.7420242279999,Mid-American,2199,"[10, 10, 0, 10]",30,0.2714675325287925,Eastern Michigan,401135271,True,2019,postseason,2019-12-27T01:00:00.000Z,,Ford Field,3727,1
16,13164,Conference USA,98,"[0, 10, 0, 13]",23,0.6778652965406711,Western Kentucky,False,8.7001105542,Mid-American,2711,"[3, 7, 7, 3]",20,0.32213470345932893,Western Michigan,401135280,True,2019,postseason,2019-12-30T17:30:00.000Z,,Gerald J. Ford Stadium,3735,1
17,13611,Mid-American,195,"[3, 17, 10, 0]",30,0.9979314597370431,Ohio,False,2.7887463141,Mountain West,2440,"[3, 6, 0, 12]",21,0.0020685402629568575,Nevada,401135292,True,2019,postseason,2020-01-03T20:30:00.000Z,,Albertsons Stadium,3653,1
18,29212,Sun Belt,309,"[0, 10, 14, 3]",27,0.8215512938672469,Louisiana,False,3.5357904068,Mid-American,193,"[0, 7, 3, 7]",17,0.17844870613275307,Miami (OH),401135294,True,2019,postseason,2020-01-07T00:30:00.000Z,,Ladd Peebles Stadium,3797,1
19,42168,Mid-American,195,"[0, 3, 7, 0]",10,0.10630110275210758,Ohio,False,3.6687255659,ACC,221,"[3, 14, 3, 0]",20,0.8936988972478924,Pittsburgh,401112445,False,2019,regular,2019-09-07T15:00:00.000Z,,Heinz Field,3752,2
