,year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
26,2019,Duke,ACC,Coastal,12,5,7,0,8,3,5,0,6,3,3,0,5,2,3,0
27,2019,East Carolina,American Athletic,East,12,4,8,0,8,1,7,0,6,2,4,0,6,2,4,0
28,2019,Eastern Michigan,Mid-American,West,13,6,7,0,8,3,5,0,5,2,3,0,7,4,3,0
29,2019,Florida,SEC,East,13,11,2,0,8,6,2,0,6,6,0,0,4,3,1,0
30,2019,Florida Atlantic,Conference USA,East,14,11,3,0,9,8,1,0,8,6,2,0,6,5,1,0
31,2019,Florida International,Conference USA,East,13,6,7,0,8,3,5,0,7,6,1,0,5,0,5,0
32,2019,Florida State,ACC,Atlantic,13,6,7,0,8,4,4,0,7,5,2,0,5,1,4,0
33,2019,Fresno State,Mountain West,West,12,4,8,0,8,2,6,0,6,2,4,0,6,2,4,0
34,2019,Georgia,SEC,East,14,12,2,0,9,7,2,0,7,6,1,0,4,4,0,0
35,2019,Georgia Southern,Sun Belt,,13,7,6,0,8,5,3,0,6,5,1,0,6,2,4,0
36,2019,Georgia State,Sun Belt,,13,7,6,0,8,4,4,0,6,5,1,0,6,2,4,0
37,2019,Georgia Tech,ACC,Coastal,12,3,9,0,8,2,6,0,7,2,5,0,5,1,4,0
38,2019,Hawai'i,Mountain West,West,15,10,5,0,9,5,4,0,8,6,2,0,6,3,3,0
39,2019,Houston,American Athletic,West,12,4,8,0,8,2,6,0,5,1,4,0,6,3,3,0
40,2019,Illinois,Big Ten,West,13,6,7,0,9,4,5,0,7,3,4,0,5,3,2,0
41,2019,Indiana,Big Ten,East,13,8,5,0,9,5,4,0,6,4,2,0,5,3,2,0
42,2019,Iowa,Big Ten,West,13,10,3,0,9,6,3,0,7,6,1,0,5,3,2,0
43,2019,Iowa State,Big 12,,13,7,6,0,9,5,4,0,7,5,2,0,5,2,3,0
44,2019,Kansas,Big 12,,12,3,9,0,9,1,8,0,7,2,5,0,5,1,4,0
45,2019,Kansas State,Big 12,,13,8,5,0,9,5,4,0,7,5,2,0,5,3,2,0
46,2019,Kent State,Mid-American,East,13,7,6,0,8,5,3,0,5,4,1,0,7,2,5,0
47,2019,Kentucky,SEC,East,13,8,5,0,8,3,5,0,8,6,2,0,4,1,3,0
48,2019,Liberty,FBS Independents,,13,8,5,0,0,0,0,0,6,5,1,0,6,2,4,0
49,2019,Louisiana,Sun Belt,,14,11,3,0,9,7,2,0,6,5,1,0,6,5,1,0
50,2019,Louisiana Monroe,Sun Belt,,12,5,7,0,8,4,4,0,6,4,2,0,6,1,5,0
51,2019,Louisiana Tech,Conference USA,West,13,10,3,0,8,6,2,0,6,6,0,0,6,3,3,0
52,2019,Louisville,ACC,Atlantic,13,8,5,0,8,5,3,0,6,4,2,0,5,2,3,0
53,2019,LSU,SEC,West,15,15,0,0,9,9,0,0,7,7,0,0,5,5,0,0
54,2019,Marshall,Conference USA,East,13,8,5,0,8,6,2,0,7,6,1,0,5,2,3,0
55,2019,Maryland,Big Ten,East,12,3,9,0,9,1,8,0,6,2,4,0,6,1,5,0
56,2019,Memphis,American Athletic,West,14,12,2,0,9,8,1,0,7,7,0,0,6,5,1,0
57,2019,Miami,ACC,Coastal,13,6,7,0,8,4,4,0,6,4,2,0,5,2,3,0
58,2019,Miami (OH),Mid-American,East,14,8,6,0,9,7,2,0,5,5,0,0,7,2,5,0
59,2019,Michigan,Big Ten,East,13,9,4,0,9,6,3,0,7,6,1,0,5,3,2,0
60,2019,Michigan State,Big Ten,East,13,7,6,0,9,4,5,0,7,4,3,0,5,2,3,0
61,2019,Middle Tennessee,Conference USA,East,12,4,8,0,8,3,5,0,6,4,2,0,6,0,6,0
62,2019,Minnesota,Big Ten,West,13,11,2,0,9,7,2,0,7,6,1,0,5,4,1,0
63,2019,Mississippi State,SEC,West,13,6,7,0,8,3,5,0,7,4,3,0,4,1,3,0
64,2019,Missouri,SEC,East,12,6,6,0,8,3,5,0,7,5,2,0,5,1,4,0
65,2019,Navy,American Athletic,West,13,11,2,0,8,7,1,0,6,6,0,0,5,3,2,0
66,2019,NC State,ACC,Atlantic,12,4,8,0,8,1,7,0,7,4,3,0,5,0,5,0
67,2019,Nebraska,Big Ten,West,12,5,7,0,9,3,6,0,7,3,4,0,5,2,3,0
68,2019,Nevada,Mountain West,West,13,7,6,0,8,4,4,0,6,4,2,0,6,3,3,0
69,2019,New Mexico,Mountain West,Mountain,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0
70,2019,New Mexico State,FBS Independents,,12,2,10,0,0,0,0,0,5,2,3,0,7,0,7,0
71,2019,North Carolina,ACC,Coastal,13,7,6,0,8,4,4,0,6,3,3,0,5,2,3,0
72,2019,Northern Illinois,Mid-American,West,12,5,7,0,8,4,4,0,5,3,2,0,7,2,5,0
73,2019,North Texas,Conference USA,West,12,4,8,0,8,3,5,0,6,4,2,0,6,0,6,0
74,2019,Northwestern,Big Ten,West,12,3,9,0,9,1,8,0,7,2,5,0,5,1,4,0
75,2019,Notre Dame,FBS Independents,,13,11,2,0,0,0,0,0,7,7,0,0,5,3,2,0
76,2019,Ohio,Mid-American,East,13,7,6,0,8,5,3,0,6,2,4,0,6,4,2,0
77,2019,Ohio State,Big Ten,East,14,13,1,0,10,10,0,0,7,7,0,0,5,5,0,0
78,2019,Oklahoma,Big 12,,14,12,2,0,10,9,1,0,6,6,0,0,5,4,1,0
79,2019,Oklahoma State,Big 12,,13,8,5,0,9,5,4,0,6,4,2,0,6,4,2,0
80,2019,Old Dominion,Conference USA,East,12,1,11,0,8,0,8,0,6,1,5,0,6,0,6,0
81,2019,Ole Miss,SEC,West,12,4,8,0,8,2,6,0,7,4,3,0,5,0,5,0
82,2019,Oregon,Pac-12,North,14,12,2,0,10,9,1,0,7,7,0,0,4,3,1,0
83,2019,Oregon State,Pac-12,North,12,5,7,0,9,4,5,0,6,2,4,0,6,3,3,0
84,2019,Penn State,Big Ten,East,13,11,2,0,9,7,2,0,7,7,0,0,5,3,2,0
85,2019,Pittsburgh,ACC,Coastal,13,8,5,0,8,4,4,0,7,4,3,0,5,3,2,0
86,2019,Purdue,Big Ten,West,12,4,8,0,9,3,6,0,7,3,4,0,5,1,4,0
87,2019,Rice,Conference USA,West,12,3,9,0,8,3,5,0,6,1,5,0,5,2,3,0
88,2019,Rutgers,Big Ten,East,12,2,10,0,9,0,9,0,7,2,5,0,5,0,5,0
89,2019,San Diego State,Mountain West,West,13,10,3,0,8,5,3,0,6,4,2,0,6,5,1,0
90,2019,San José State,Mountain West,West,12,5,7,0,8,2,6,0,6,3,3,0,6,2,4,0
91,2019,SMU,American Athletic,West,13,10,3,0,8,6,2,0,6,6,0,0,7,4,3,0
92,2019,South Alabama,Sun Belt,,12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
93,2019,South Carolina,SEC,East,12,4,8,0,8,3,5,0,7,3,4,0,4,1,3,0
94,2019,Southern Mississippi,Conference USA,West,13,7,6,0,8,5,3,0,5,4,1,0,7,3,4,0
95,2019,South Florida,American Athletic,East,12,4,8,0,8,2,6,0,7,2,5,0,5,2,3,0
96,2019,Stanford,Pac-12,North,12,4,8,0,9,3,6,0,7,3,4,0,5,1,4,0
97,2019,Syracuse,ACC,Atlantic,12,5,7,0,8,2,6,0,6,3,3,0,6,2,4,0
98,2019,TCU,Big 12,,12,5,7,0,9,3,6,0,6,3,3,0,6,2,4,0
99,2019,Temple,American Athletic,East,13,8,5,0,8,5,3,0,7,6,1,0,5,2,3,0
100,2019,Tennessee,SEC,East,13,8,5,0,8,5,3,0,8,5,3,0,4,2,2,0
101,2019,Texas,Big 12,,13,8,5,0,9,5,4,0,6,5,1,0,4,1,3,0
102,2019,Texas A&M,SEC,West,13,8,5,0,8,4,4,0,7,5,2,0,4,1,3,0
103,2019,Texas State,Sun Belt,,12,3,9,0,8,2,6,0,6,3,3,0,6,0,6,0
104,2019,Texas Tech,Big 12,,12,4,8,0,9,2,7,0,6,3,3,0,6,1,5,0
105,2019,Toledo,Mid-American,West,12,6,6,0,8,3,5,0,6,5,1,0,6,1,5,0
106,2019,Troy,Sun Belt,,12,5,7,0,8,3,5,0,6,3,3,0,6,2,4,0
107,2019,Tulane,American Athletic,West,13,7,6,0,8,3,5,0,6,5,1,0,6,1,5,0
108,2019,Tulsa,American Athletic,West,12,4,8,0,8,2,6,0,6,2,4,0,6,2,4,0
109,2019,UAB,Conference USA,West,14,9,5,0,9,6,3,0,6,6,0,0,7,3,4,0
110,2019,UCF,American Athletic,East,13,10,3,0,8,6,2,0,6,6,0,0,6,3,3,0
111,2019,UCLA,Pac-12,South,12,4,8,0,9,4,5,0,6,2,4,0,6,2,4,0
112,2019,UMass,FBS Independents,,12,1,11,0,0,0,0,0,6,1,5,0,6,0,6,0
113,2019,UNLV,Mountain West,West,12,4,8,0,8,2,6,0,6,2,4,0,6,2,4,0
114,2019,USC,Pac-12,South,13,8,5,0,9,7,2,0,6,5,1,0,6,3,3,0
115,2019,Utah,Pac-12,South,14,11,3,0,10,8,2,0,7,7,0,0,5,4,1,0
116,2019,Utah State,Mountain West,Mountain,13,7,6,0,8,6,2,0,6,4,2,0,6,3,3,0
117,2019,UTEP,Conference USA,West,12,1,11,0,8,0,8,0,6,1,5,0,6,0,6,0
118,2019,UT San Antonio,Conference USA,West,12,4,8,0,8,3,5,0,6,2,4,0,6,2,4,0
119,2019,Vanderbilt,SEC,East,12,3,9,0,8,1,7,0,7,3,4,0,5,0,5,0
120,2019,Virginia,ACC,Coastal,14,9,5,0,9,6,3,0,7,7,0,0,5,2,3,0
121,2019,Virginia Tech,ACC,Coastal,13,8,5,0,8,5,3,0,7,6,1,0,5,2,3,0
122,2019,Wake Forest,ACC,Atlantic,13,8,5,0,8,4,4,0,7,6,1,0,5,2,3,0
123,2019,Washington,Pac-12,North,13,8,5,0,9,4,5,0,7,4,3,0,5,3,2,0
124,2019,Washington State,Pac-12,North,13,6,7,0,9,3,6,0,6,5,1,0,5,0,5,0
125,2019,Western Kentucky,Conference USA,East,13,9,4,0,8,6,2,0,6,4,2,0,5,4,1,0
126,2019,Western Michigan,Mid-American,West,13,7,6,0,8,5,3,0,6,6,0,0,6,1,5,0
127,2019,West Virginia,Big 12,,12,5,7,0,9,3,6,0,6,2,4,0,6,3,3,0
128,2019,Wisconsin,Big Ten,West,14,10,4,0,10,7,3,0,7,7,0,0,5,3,2,0
129,2019,Wyoming,Mountain West,Mountain,13,8,5,0,8,4,4,0,6,6,0,0,6,1,5,0
