,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
0,,American Athletic,2426,"[0, 7, 0, 0]",7.0,0.0016264329714635872,Navy,False,4.705105358,Mountain West,2005,"[3, 13, 3, 21]",40.0,0.9983735670285364,Air Force,401212557,False,2020,regular,2020-10-03T22:00:00.000Z,False,Falcon Stadium,3713,5
1,,Mountain West,2751,"[3, 3, 7, 18, 3]",34.0,0.17270137378072703,Wyoming,True,7.2314445855,Mountain West,2440,"[7, 7, 14, 3, 6]",37.0,0.827298626219273,Nevada,401248998,False,2020,regular,2020-10-24T23:00:00.000Z,False,Mackay Stadium,3816,8
2,,Mountain West,328,"[0, 0, 7, 6]",13.0,0.0021747689487638944,Utah State,True,1.9433209532,Mountain West,68,"[7, 21, 0, 14]",42.0,0.9978252310512361,Boise State,401248997,False,2020,regular,2020-10-24T23:00:00.000Z,False,Albertsons Stadium,3653,8
3,,Mountain West,62,"[7, 10, 7, 10]",34.0,0.9609740737479496,Hawai'i,True,5.2853277835,Mountain West,278,"[7, 6, 3, 3]",19.0,0.0390259262520504,Fresno State,401248994,False,2020,regular,2020-10-24T23:30:00.000Z,False,Bulldog Stadium,3660,8
4,,Mountain West,2439,"[0, 0, 6, 0]",6.0,0.0038050211231812625,UNLV,True,2.4332683787,Mountain West,21,"[7, 20, 0, 7]",34.0,0.9961949788768187,San Diego State,401248996,False,2020,regular,2020-10-25T02:30:00.000Z,False,Qualcomm Stadium,3932,8
5,,Mountain West,2005,"[0, 0, 0, 6]",6.0,0.735204718647315,Air Force,True,5.6858583838,Mountain West,23,"[0, 0, 14, 3]",17.0,0.264795281352685,San José State,401248993,False,2020,regular,2020-10-25T02:30:00.000Z,False,Spartan Stadium,3935,8
6,,Mountain West,36,"[3, 7, 0, 7]",17.0,0.01715402970344171,Colorado State,True,5.0823961957,Mountain West,278,"[7, 17, 7, 7]",38.0,0.9828459702965583,Fresno State,401249000,False,2020,regular,2020-10-30T02:00:00.000Z,False,Bulldog Stadium,3660,9
7,,Mountain West,62,"[0, 7, 0, 0]",7.0,0.0027647601202092087,Hawai'i,True,5.8331631693,Mountain West,2751,"[10, 0, 7, 14]",31.0,0.9972352398797908,Wyoming,401249001,False,2020,regular,2020-10-31T01:45:00.000Z,False,War Memorial Stadium,3984,9
8,,Mountain West,68,"[7, 21, 7, 14]",49.0,0.8077716585189489,Boise State,True,2.7227153981,Mountain West,2005,"[14, 3, 0, 13]",30.0,0.1922283414810511,Air Force,401248999,False,2020,regular,2020-10-31T22:00:00.000Z,False,Falcon Stadium,3713,9
9,,Mountain West,23,"[7, 14, 10, 7]",38.0,0.8160311022252139,San José State,True,5.1373730956,Mountain West,167,"[0, 14, 7, 0]",21.0,0.18396889777478612,New Mexico,401249003,False,2020,regular,2020-10-31T23:00:00.000Z,False,University Stadium,3971,9
10,,Mountain West,21,"[7, 3, 14, 14]",38.0,0.9990967457881358,San Diego State,True,2.9526861583,Mountain West,328,"[0, 7, 0, 0]",7.0,0.0009032542118642172,Utah State,401249004,False,2020,regular,2020-11-01T01:30:00.000Z,False,Romney Stadium,3905,9
11,,Mountain West,2440,"[10, 14, 3, 10]",37.0,0.9901594323292963,Nevada,True,2.4714586592,Mountain West,2439,"[3, 9, 7, 0]",19.0,0.009840567670703782,UNLV,401249002,False,2020,regular,2020-11-01T02:30:00.000Z,False,Allegiant Stadium,6501,9
12,,Mountain West,328,"[9, 0, 0, 0]",9.0,0.001423037287954787,Utah State,True,2.7538289958,Mountain West,2440,"[7, 14, 10, 3]",34.0,0.9985769627120452,Nevada,401249009,False,2020,regular,2020-11-06T00:00:00.000Z,False,Mackay Stadium,3816,10
13,,Mountain West,2751,"[0, 14, 3, 7]",24.0,0.26072258336843845,Wyoming,True,6.4975994899,Mountain West,36,"[14, 10, 7, 3]",34.0,0.7392774166315615,Colorado State,401249010,False,2020,regular,2020-11-06T02:00:00.000Z,False,Canvas Stadium,5388,10
14,,Mountain West,23,"[0, 7, 7, 14]",28.0,0.5045638629244551,San José State,True,5.6977809738,Mountain West,21,"[3, 7, 0, 7]",17.0,0.49543613707554485,San Diego State,401249008,False,2020,regular,2020-11-07T02:00:00.000Z,False,Qualcomm Stadium,3932,10
