,_id,_season,_week,_season_type,_start_date,_start_time_tbd,_neutral_site,_conference_game,_attendance,_venue_id,_venue,_home_id,_home_team,_home_conference,_home_points,_home_line_scores,_home_post_win_prob,_away_id,_away_team,_away_conference,_away_points,_away_line_scores,_away_post_win_prob,_excitement_index,discriminator
495,401249875,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3980,Waldo Stadium,2711,Western Michigan,Mid-American,,,,2459,Northern Illinois,Mid-American,,,,,
496,401249873,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3739,Glass Bowl,2649,Toledo,Mid-American,,,,2050,Ball State,Mid-American,,,,,
497,401250775,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3630,BB&T Field,154,Wake Forest,ACC,,,,2390,Miami,ACC,,,,,
498,401207189,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3725,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Conference USA,,,,2226,Florida Atlantic,Conference USA,,,,,
499,401234652,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,,,,150,Duke,ACC,,,,,
500,401234653,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,,,,258,Virginia,ACC,,,,,
501,401234655,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,1964,Carrier Dome,183,Syracuse,ACC,,,,152,NC State,ACC,,,,,
502,401236028,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,4727,McLane Stadium,239,Baylor,Big 12,,,,2306,Kansas State,Big 12,,,,,
503,401236030,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3833,Memorial Stadium,2305,Kansas,Big 12,,,,2628,TCU,Big 12,,,,,
504,401237143,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3838,Faurot Field,142,Missouri,SEC,,,,8,Arkansas,SEC,,,,,
505,401237147,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,,,,344,Mississippi State,SEC,,,,,
506,401237142,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3657,Bryant Denny Stadium,333,Alabama,SEC,,,,2,Auburn,SEC,,,,,
507,401237145,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3994,Williams-Brice Stadium,2579,South Carolina,SEC,,,,61,Georgia,SEC,,,,,
508,401236031,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,,,,201,Oklahoma,Big 12,,,,,
509,401237146,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3795,Kyle Field,245,Texas A&M,SEC,,,,99,LSU,SEC,,,,,
510,401237144,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3634,Ben Hill Griffin Stadium,57,Florida,SEC,,,,96,Kentucky,SEC,,,,,
511,401236032,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,,,,2641,Texas Tech,Big 12,,,,,
512,401212520,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3806,Lincoln Financial Field,218,Temple,American Athletic,,,,2132,Cincinnati,American Athletic,,,,,
513,401237148,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,,,,2633,Tennessee,SEC,,,,,
514,401207192,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3895,Rice Stadium,242,Rice,Conference USA,,,,2638,UTEP,Conference USA,,,,,
515,401215337,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3625,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,,,,6,South Alabama,Sun Belt,,,,,
516,401215338,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3644,Jim Wacker Field at Bobcat Stadium,326,Texas State,Sun Belt,,,,324,Coastal Carolina,Sun Belt,,,,,
517,401215339,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,4246,Georgia State Stadium,2247,Georgia State,Sun Belt,,,,290,Georgia Southern,Sun Belt,,,,,
518,401212513,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3699,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,,,,2567,SMU,American Athletic,,,,,
519,401247331,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3832,Memorial Stadium,356,Illinois,Big Ten,,,,194,Ohio State,Big Ten,,,,,
520,401234651,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3836,Memorial Stadium,228,Clemson,ACC,,,,221,Pittsburgh,ACC,,,,,
521,401249027,2020,13,regular,2020-11-28T05:00:00.000Z,True,False,True,,3653,Albertsons Stadium,68,Boise State,Mountain West,,,,23,San José State,Mountain West,,,,,
522,401215336,2020,13,regular,2020-11-28T19:30:00.000Z,False,False,True,,3792,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,,,,2653,Troy,Sun Belt,,,,,
523,401207191,2020,13,regular,2020-11-28T20:00:00.000Z,False,False,True,,3604,Alamodome,2636,UT San Antonio,Conference USA,,,,249,North Texas,Conference USA,,,,,
524,401215340,2020,13,regular,2020-11-28T22:00:00.000Z,False,False,True,,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,,,,309,Louisiana,Sun Belt,,,,,
525,401249024,2020,13,regular,2020-11-29T04:00:00.000Z,False,False,True,,3610,Aloha Stadium,62,Hawai'i,Mountain West,,,,2440,Nevada,Mountain West,,,,,
526,401249029,2020,14,regular,2020-12-04T02:30:00.000Z,False,False,True,,3905,Romney Stadium,328,Utah State,Mountain West,,,,2005,Air Force,Mountain West,,,,,
527,401249427,2020,14,regular,2020-12-04T05:00:00.000Z,True,False,True,,477,Los Angeles Memorial Coliseum,30,USC,Pac-12,,,,265,Washington State,Pac-12,,,,,
528,401249030,2020,14,regular,2020-12-05T02:30:00.000Z,False,False,True,,6501,Allegiant Stadium,2439,UNLV,Mountain West,,,,68,Boise State,Mountain West,,,,,
529,401249880,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,,,,2649,Toledo,Mid-American,,,,,
530,401249032,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3816,Mackay Stadium,2440,Nevada,Mountain West,,,,278,Fresno State,Mountain West,,,,,
531,401234662,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,,,,183,Syracuse,ACC,,,,,
532,401249879,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3980,Waldo Stadium,2711,Western Michigan,Mid-American,,,,2199,Eastern Michigan,Mid-American,,,,,
533,401249881,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3768,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,,,,189,Bowling Green,Mid-American,,,,,
534,401249882,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3876,Peden Stadium,195,Ohio,Mid-American,,,,2084,Buffalo,Mid-American,,,,,
535,401249893,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3996,Yager Stadium,193,Miami (OH),Mid-American,,,,2309,Kent State,Mid-American,,,,,
536,401237154,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3958,Tiger Stadium,99,LSU,SEC,,,,145,Ole Miss,SEC,,,,,
537,401249423,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3831,California Memorial Stadium,25,California,Pac-12,,,,2483,Oregon,Pac-12,,,,,
538,401247335,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,,,,158,Nebraska,Big Ten,,,,,
539,401247336,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,6577,SHI Stadium,164,Rutgers,Big Ten,,,,213,Penn State,Big Ten,,,,,
540,401236037,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3616,Amon G. Carter Stadium,2628,TCU,Big 12,,,,197,Oklahoma State,Big 12,,,,,
541,401249422,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,587,Rice-Eccles Stadium,254,Utah,Pac-12,,,,204,Oregon State,Pac-12,,,,,
542,401249424,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3765,Husky Stadium,264,Washington,Pac-12,,,,24,Stanford,Pac-12,,,,,
543,401247341,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3953,TCF Bank Stadium,135,Minnesota,Big Ten,,,,77,Northwestern,Big Ten,,,,,
544,401247340,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3936,Spartan Stadium,127,Michigan State,Big Ten,,,,194,Ohio State,Big Ten,,,,,
545,401247339,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3558,Michigan Stadium,130,Michigan,Big Ten,,,,120,Maryland,Big Ten,,,,,
546,401247338,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,347,Camp Randall Stadium,275,Wisconsin,Big Ten,,,,84,Indiana,Big Ten,,,,,
547,401247337,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3832,Memorial Stadium,356,Illinois,Big Ten,,,,2294,Iowa,Big Ten,,,,,
548,401249425,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3947,Sun Devil Stadium,9,Arizona State,Pac-12,,,,26,UCLA,Pac-12,,,,,
549,401249426,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3619,Arizona Stadium,12,Arizona,Pac-12,,,,38,Colorado,Pac-12,,,,,
550,401234657,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3799,Lane Stadium,259,Virginia Tech,ACC,,,,228,Clemson,ACC,,,,,
551,401237149,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,,,,333,Alabama,SEC,,,,,
552,401240218,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,,,,2433,Louisiana Monroe,Sun Belt,,,,,
553,401237514,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,False,,3654,Brooks Stadium,324,Coastal Carolina,Sun Belt,,,,2335,Liberty,FBS Independents,,,,,
554,401237155,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3693,Davis Wade Stadium,344,Mississippi State,SEC,,,,142,Missouri,SEC,,,,,
555,401237153,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3683,Commonwealth Stadium,96,Kentucky,SEC,,,,2579,South Carolina,SEC,,,,,
556,401236035,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,,,,2305,Kansas,Big 12,,,,,
557,401234660,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3873,Papa John's Cardinal Stadium,97,Louisville,ACC,,,,154,Wake Forest,ACC,,,,,
558,401234659,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3670,Carter-Finley Stadium,152,NC State,ACC,,,,59,Georgia Tech,ACC,,,,,
559,401234658,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3982,Wallace Wade Stadium,150,Duke,ACC,,,,52,Florida State,ACC,,,,,
560,401234656,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3923,Scott Stadium,258,Virginia,ACC,,,,103,Boston College,ACC,,,,,
561,401236034,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3772,Jack Trice Stadium,66,Iowa State,Big 12,,,,277,West Virginia,Big 12,,,,,
562,401234661,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3948,Hard Rock Stadium,2390,Miami,ACC,,,,153,North Carolina,ACC,,,,,
563,401237152,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3917,Sanford Stadium,61,Georgia,SEC,,,,238,Vanderbilt,SEC,,,,,
564,401237151,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3853,Neyland Stadium,2633,Tennessee,SEC,,,,57,Florida,SEC,,,,,
565,401236033,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,,,,239,Baylor,Big 12,,,,,
566,401237150,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3785,Jordan-Hare Stadium,2,Auburn,SEC,,,,245,Texas A&M,SEC,,,,,
567,401248782,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,,,,248,Houston,American Athletic,,,,,
568,401236036,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,,,,251,Texas,Big 12,,,,,
569,401251269,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3674,Skelly Field at H. A. Chapman Stadium,202,Tulsa,American Athletic,,,,2132,Cincinnati,American Athletic,,,,,
570,401249878,2020,14,regular,2020-12-05T05:00:00.000Z,True,False,True,,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,,,,2050,Ball State,Mid-American,,,,,
571,401249033,2020,14,regular,2020-12-05T21:00:00.000Z,False,False,True,,3935,Spartan Stadium,23,San José State,Mountain West,,,,62,Hawai'i,Mountain West,,,,,
572,401249034,2020,14,regular,2020-12-06T00:00:00.000Z,False,False,True,,3971,University Stadium,167,New Mexico,Mountain West,,,,2751,Wyoming,Mountain West,,,,,
573,401249031,2020,14,regular,2020-12-06T03:30:00.000Z,False,False,True,,3932,Qualcomm Stadium,21,San Diego State,Mountain West,,,,36,Colorado State,Mountain West,,,,,
574,401249428,2020,15,regular,2020-12-11T05:00:00.000Z,True,False,True,,3726,Folsom Field,38,Colorado,Pac-12,,,,254,Utah,Pac-12,,,,,
575,401248781,2020,15,regular,2020-12-12T00:00:00.000Z,False,False,False,,3787,Kenan Memorial Stadium,153,North Carolina,ACC,,,,2717,Western Carolina,,,,,,
576,401249429,2020,15,regular,2020-12-12T00:30:00.000Z,False,False,True,,3619,Arizona Stadium,12,Arizona,Pac-12,,,,9,Arizona State,Pac-12,,,,,
577,401249037,2020,15,regular,2020-12-12T03:00:00.000Z,False,False,True,,3935,Spartan Stadium,23,San José State,Mountain West,,,,2440,Nevada,Mountain West,,,,,
578,401249433,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,3820,Martin Stadium,265,Washington State,Pac-12,,,,25,California,Pac-12,,,,,
579,401249036,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,3971,University Stadium,167,New Mexico,Mountain West,,,,278,Fresno State,Mountain West,,,,,
580,401250713,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,4727,McLane Stadium,239,Baylor,Big 12,,,,197,Oklahoma State,Big 12,,,,,
581,401249883,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,3739,Glass Bowl,2649,Toledo,Mid-American,,,,2117,Central Michigan,Mid-American,,,,,
582,401249884,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,,,,2459,Northern Illinois,Mid-American,,,,,
583,401249885,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,3919,Scheumann Stadium,2050,Ball State,Mid-American,,,,2711,Western Michigan,Mid-American,,,,,
584,401249886,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,3965,UB Stadium,2084,Buffalo,Mid-American,,,,2006,Akron,Mid-American,,,,,
585,401249888,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,3696,Dix Stadium,2309,Kent State,Mid-American,,,,195,Ohio,Mid-American,,,,,
586,401249894,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,3700,Doyt Perry Stadium,189,Bowling Green,Mid-American,,,,193,Miami (OH),Mid-American,,,,,
587,401234572,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,3799,Lane Stadium,259,Virginia Tech,ACC,,,,258,Virginia,ACC,,,,,
588,401207203,2020,15,regular,2020-12-12T05:00:00.000Z,True,True,False,,3806,Lincoln Financial Field,349,Army,FBS Independents,,,,2426,Navy,American Athletic,,,,,
589,401247344,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,3911,Ryan Field,77,Northwestern,Big Ten,,,,356,Illinois,Big Ten,,,,,
590,401247343,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,3830,Memorial Stadium,84,Indiana,Big Ten,,,,2509,Purdue,Big Ten,,,,,
591,401247342,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,3665,Maryland Stadium,120,Maryland,Big Ten,,,,164,Rutgers,Big Ten,,,,,
592,401248042,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,3630,BB&T Field,154,Wake Forest,ACC,,,,87,Notre Dame,FBS Independents,,,,,
593,401251100,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,3634,Ben Hill Griffin Stadium,57,Florida,SEC,,,,99,LSU,SEC,,,,,
594,401251733,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,3838,Faurot Field,142,Missouri,SEC,,,,238,Vanderbilt,SEC,,,,,
595,401249432,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,3940,Stanford Stadium,24,Stanford,Pac-12,,,,204,Oregon State,Pac-12,,,,,
596,401215309,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,3608,Paulson Stadium,290,Georgia Southern,Sun Belt,,,,2026,Appalachian State,Sun Belt,,,,,
597,401247347,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,3793,Kinnick Stadium,2294,Iowa,Big Ten,,,,275,Wisconsin,Big Ten,,,,,
598,401247346,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,3632,Beaver Stadium,213,Penn State,Big Ten,,,,127,Michigan State,Big Ten,,,,,
599,401247345,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,3834,Memorial Stadium,158,Nebraska,Big Ten,,,,135,Minnesota,Big Ten,,,,,
600,401249430,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,3626,Autzen Stadium,2483,Oregon,Pac-12,,,,264,Washington,Pac-12,,,,,
601,401249435,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,False,,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,,,,21,San Diego State,Mountain West,,,,,
602,401249431,2020,15,regular,2020-12-12T05:00:00.000Z,True,False,True,,1056,Rose Bowl,26,UCLA,Pac-12,,,,30,USC,Pac-12,,,,,
603,401247348,2020,15,regular,2020-12-12T17:00:00.000Z,False,False,True,,3861,Ohio Stadium,194,Ohio State,Big Ten,,,,130,Michigan,Big Ten,,,,,
604,401249035,2020,15,regular,2020-12-12T23:00:00.000Z,False,False,True,,3984,War Memorial Stadium,2751,Wyoming,Mountain West,,,,68,Boise State,Mountain West,,,,,
605,401249039,2020,15,regular,2020-12-13T02:30:00.000Z,False,False,True,,5388,Canvas Stadium,36,Colorado State,Mountain West,,,,328,Utah State,Mountain West,,,,,
606,401249038,2020,15,regular,2020-12-13T04:00:00.000Z,False,False,True,,3610,Aloha Stadium,62,Hawai'i,Mountain West,,,,2439,UNLV,Mountain West,,,,,
