,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
0,,Conference USA,2393,"[0, 0, 0, 0]",0.0,0.0010598328714154226,Middle Tennessee,False,2.4709131227,FBS Independents,349,"[7, 14, 14, 7]",42.0,0.9989401671285846,Army,401235700,False,2020,regular,2020-09-05T17:30:00.000Z,False,Blaik Field at Michie Stadium,3841,1
1,,FBS Independents,252,"[14, 17, 17, 7]",55.0,0.9996578283733436,BYU,False,1.7226811047,American Athletic,2426,"[0, 0, 3, 0]",3.0,0.00034217162665634487,Navy,401234576,False,2020,regular,2020-09-08T00:00:00.000Z,False,Navy-Marine Corps Memorial Stadium,3852,1
2,,Sun Belt,2433,"[0, 7, 0, 0]",7.0,0.0014543430094985377,Louisiana Monroe,False,1.7599924498,FBS Independents,349,"[14, 3, 13, 7]",37.0,0.9985456569905015,Army,401240113,False,2020,regular,2020-09-12T17:30:00.000Z,False,Blaik Field at Michie Stadium,3841,2
3,,ACC,150,"[3, 3, 7, 0]",13.0,0.049574931650901544,Duke,True,3.637262785,FBS Independents,87,"[0, 10, 7, 10]",27.0,0.9504250683490985,Notre Dame,401234574,False,2020,regular,2020-09-12T18:30:00.000Z,False,Notre Dame Stadium,3855,2
4,,FBS Independents,2335,"[10, 7, 7, 6]",30.0,0.6592500565152185,Liberty,False,5.9776053659,Conference USA,98,"[0, 10, 7, 7]",24.0,0.3407499434847815,Western Kentucky,401207124,False,2020,regular,2020-09-19T16:00:00.000Z,False,Houchens Industries-L. T. Smith Stadium,3796,3
5,,American Athletic,58,"[0, 0, 0, 0]",0.0,0.0010350097995892593,South Florida,False,1.2391030155,FBS Independents,87,"[14, 21, 10, 7]",52.0,0.9989649902004107,Notre Dame,401241282,False,2020,regular,2020-09-19T18:30:00.000Z,False,Notre Dame Stadium,3855,3
6,,Conference USA,2229,"[14, 0, 14, 6]",34.0,0.4974404434574443,Florida International,False,7.1424725496,FBS Independents,2335,"[14, 0, 13, 9]",36.0,0.5025595565425557,Liberty,401207126,False,2020,regular,2020-09-26T17:00:00.000Z,False,Williams Stadium,3992,4
7,,FBS Independents,349,"[7, 0, 0, 3]",10.0,0.1341641187675391,Army,False,5.4817205335,American Athletic,2132,"[3, 7, 7, 7]",24.0,0.8658358812324609,Cincinnati,401240996,False,2020,regular,2020-09-26T19:30:00.000Z,False,Nippert Stadium,3854,4
8,,Sun Belt,2653,"[0, 7, 0, 0]",7.0,0.0014241997223300995,Troy,False,2.3144406494,FBS Independents,252,"[7, 17, 14, 10]",48.0,0.9985758002776699,BYU,401236223,False,2020,regular,2020-09-27T02:15:00.000Z,False,LaVell Edwards Stadium,3801,4
9,,Conference USA,2348,"[7, 0, 0, 7]",14.0,0.0011116505027956025,Louisiana Tech,False,1.8450869083,FBS Independents,252,"[7, 21, 10, 7]",45.0,0.9988883494972044,BYU,401246275,False,2020,regular,2020-10-03T01:00:00.000Z,False,LaVell Edwards Stadium,3801,5
10,,,2453,"[0, 0, 0, 7]",7.0,0.0015477859065585742,North Alabama,False,1.5884531986,FBS Independents,2335,"[0, 7, 14, 7]",28.0,0.9984522140934414,Liberty,401237513,False,2020,regular,2020-10-03T17:00:00.000Z,False,Williams Stadium,3992,5
11,,,2000,"[0, 3, 7, 13]",23.0,0.0027102262566670587,Abilene Christian,False,1.2958834861,FBS Independents,349,"[7, 16, 15, 17]",55.0,0.9972897737433329,Army,401240040,False,2020,regular,2020-10-03T17:30:00.000Z,False,Blaik Field at Michie Stadium,3841,5
12,,Sun Belt,2433,"[0, 0, 0, 7]",7.0,0.007271781083192375,Louisiana Monroe,False,1.7665929963,FBS Independents,2335,"[14, 10, 7, 9]",40.0,0.9927282189168076,Liberty,401207215,False,2020,regular,2020-10-10T16:00:00.000Z,False,Williams Stadium,3992,6
