,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
0,,,2198,"[0, 7, 3, 0]",10.0,0.0014709816303445367,Eastern Kentucky,False,1.0520707724,Big 12,277,"[14, 28, 7, 7]",56.0,0.9985290183696555,West Virginia,401236038,False,2020,regular,2020-09-12T16:00:00.000Z,False,Mountaineer Field at Milan Puskar Stadium,3842,2
1,,Sun Belt,2032,"[7, 7, 7, 14]",35.0,0.6347405642315445,Arkansas State,False,7.1983025295,Big 12,2306,"[7, 14, 0, 10]",31.0,0.3652594357684556,Kansas State,401236053,False,2020,regular,2020-09-12T16:00:00.000Z,False,Bill Snyder Family Football Stadium,3636,2
2,,Sun Belt,309,"[0, 10, 7, 14]",31.0,0.8687060932441784,Louisiana,False,4.777614325,Big 12,66,"[0, 14, 0, 0]",14.0,0.13129390675582164,Iowa State,401236221,False,2020,regular,2020-09-12T16:00:00.000Z,False,Jack Trice Stadium,3772,2
3,,,2623,"[0, 0, 0, 0]",0.0,0.0010286783699433588,Missouri State,False,1.0134807925,Big 12,201,"[31, 10, 0, 7]",48.0,0.9989713216300566,Oklahoma,401236054,False,2020,regular,2020-09-12T23:00:00.000Z,False,Gaylord Family Oklahoma Memorial Stadium,3835,2
4,,Conference USA,2638,"[0, 3, 0, 0]",3.0,0.0010420945466366183,UTEP,False,1.0180516733,Big 12,251,"[21, 24, 7, 7]",59.0,0.9989579054533634,Texas,401236222,False,2020,regular,2020-09-13T00:00:00.000Z,False,Darrell K Royal-Texas Memorial Stadium,3910,2
5,,,2277,"[3, 7, 10, 13]",33.0,0.05381761117886252,Houston Baptist,False,2.1597584691,Big 12,2641,"[14, 7, 7, 7]",35.0,0.9461823888211375,Texas Tech,401236039,False,2020,regular,2020-09-13T00:00:00.000Z,False,Jones AT&T Stadium,3784,2
6,,Sun Belt,324,"[14, 14, 0, 10]",38.0,0.8953909247455221,Coastal Carolina,False,3.3118189868,Big 12,2305,"[0, 3, 14, 6]",23.0,0.10460907525447793,Kansas,401236658,False,2020,regular,2020-09-13T02:00:00.000Z,False,Memorial Stadium,3833,2
7,,American Athletic,202,"[0, 7, 0, 0]",7.0,0.4046706782668523,Tulsa,False,6.4507386828,Big 12,197,"[3, 0, 0, 13]",16.0,0.5953293217331477,Oklahoma State,401236041,False,2020,regular,2020-09-19T16:00:00.000Z,False,Boone Pickens Stadium,3646,2
8,,Big 12,2306,"[0, 7, 14, 17]",38.0,0.49358482459231545,Kansas State,True,2.5534931328,Big 12,201,"[7, 14, 14, 0]",35.0,0.5064151754076845,Oklahoma,401235996,False,2020,regular,2020-09-26T16:00:00.000Z,False,Gaylord Family Oklahoma Memorial Stadium,3835,4
9,,Big 12,66,"[0, 16, 7, 14]",37.0,0.7682923546520208,Iowa State,True,7.792093109,Big 12,2628,"[0, 7, 14, 13]",34.0,0.2317076453479792,TCU,401235994,False,2020,regular,2020-09-26T17:30:00.000Z,False,Amon G. Carter Stadium,3616,4
10,,Big 12,251,"[17, 14, 7, 18, 7]",63.0,0.8848665976503161,Texas,True,6.1244761314,Big 12,2641,"[7, 14, 21, 14, 0]",56.0,0.11513340234968394,Texas Tech,401235995,False,2020,regular,2020-09-26T19:30:00.000Z,False,Jones AT&T Stadium,3784,4
11,,Big 12,277,"[0, 7, 3, 3]",13.0,0.01653205252451484,West Virginia,True,5.4786056479,Big 12,197,"[0, 20, 0, 7]",27.0,0.9834679474754852,Oklahoma State,401235997,False,2020,regular,2020-09-26T19:30:00.000Z,False,Boone Pickens Stadium,3646,4
12,,Big 12,2305,"[7, 0, 0, 7]",14.0,0.15861341261849593,Kansas,True,3.1473599929,Big 12,239,"[7, 10, 14, 16]",47.0,0.8413865873815041,Baylor,401235993,False,2020,regular,2020-09-26T23:30:00.000Z,False,McLane Stadium,4727,4
13,,Big 12,2628,"[7, 13, 3, 10]",33.0,0.7719080767567745,TCU,True,9.3606579599,Big 12,251,"[7, 7, 7, 10]",31.0,0.22809192324322541,Texas,401236002,False,2020,regular,2020-10-03T16:00:00.000Z,False,Darrell K Royal-Texas Memorial Stadium,3910,5
14,,Big 12,239,"[0, 7, 0, 7, 7, 0]",21.0,0.0505203433409781,Baylor,True,8.5007448642,Big 12,277,"[7, 0, 7, 0, 7, 6]",27.0,0.9494796566590219,West Virginia,401235998,False,2020,regular,2020-10-03T16:00:00.000Z,False,Mountaineer Field at Milan Puskar Stadium,3842,5
15,,Big 12,197,"[10, 21, 13, 3]",47.0,0.99967172213435,Oklahoma State,True,0.8931310336,Big 12,2305,"[0, 0, 0, 7]",7.0,0.00032827786565000516,Kansas,401236000,False,2020,regular,2020-10-03T19:30:00.000Z,False,Memorial Stadium,3833,5
16,,Big 12,2641,"[0, 0, 14, 7]",21.0,0.07826123655925843,Texas Tech,True,7.3498425625,Big 12,2306,"[7, 7, 3, 14]",31.0,0.9217387634407416,Kansas State,401236001,False,2020,regular,2020-10-03T19:30:00.000Z,False,Bill Snyder Family Football Stadium,3636,5
