,_id,_season,_week,_season_type,_start_date,_start_time_tbd,_neutral_site,_conference_game,_attendance,_venue_id,_venue,_home_id,_home_team,_home_conference,_home_points,_home_line_scores,_home_post_win_prob,_away_id,_away_team,_away_conference,_away_points,_away_line_scores,_away_post_win_prob,_excitement_index,discriminator
10,322430328,2012,1,regular,2012-08-30T20:00:00.000Z,,False,False,17009,3905.0,Romney Stadium,328,Utah State,Western Athletic,34,"[21, 0, 7, 6]",,253,Southern Utah,,3,"[0, 3, 0, 0]",,,
11,322430070,2012,1,regular,2012-08-30T21:00:00.000Z,,False,False,11136,3791.0,Kibbie Dome,70,Idaho,Western Athletic,3,"[3, 0, 0, 0]",0.26392615952406145,331,Eastern Washington,,20,"[3, 7, 3, 7]",0.7360738404759386,4.25076973951133,
12,322430252,2012,1,regular,2012-08-30T22:15:00.000Z,,False,False,57045,3801.0,LaVell Edwards Stadium,252,BYU,FBS Independents,30,"[7, 17, 6, 0]",0.9781066721669861,265,Washington State,Pac-12,6,"[0, 6, 0, 0]",0.021893327833013898,2.39785992844126,
13,322430009,2012,1,regular,2012-08-30T22:30:00.000Z,,False,False,48658,3947.0,Sun Devil Stadium,9,Arizona State,Pac-12,63,"[14, 28, 7, 14]",0.9999901948819019,2464,Northern Arizona,,6,"[0, 0, 6, 0]",9.805118098116239e-06,1.27414773337806,
14,322432439,2012,1,regular,2012-08-30T23:00:00.000Z,,False,False,16013,3914.0,Sam Boyd Stadium,2439,UNLV,Mountain West,27,"[3, 0, 7, 3, 7, 7, 0]",0.2075684239737188,135,Minnesota,Big Ten,30,"[0, 7, 0, 6, 7, 7, 3]",0.7924315760262812,6.42806414713424,
15,322440218,2012,1,regular,2012-08-31T19:00:00.000Z,,False,False,32709,3806.0,Lincoln Financial Field,218,Temple,Big East,41,"[7, 21, 7, 6]",0.938533151241686,222,Villanova,,10,"[3, 7, 0, 0]",0.061466848758313986,2.40232251417206,
16,322442633,2012,1,regular,2012-08-31T19:30:00.000Z,,True,False,55529,3495.0,Georgia Dome,2633,Tennessee,SEC,35,"[22, 0, 10, 3]",0.6184075865989485,152,NC State,ACC,21,"[7, 7, 0, 7]",0.38159241340105154,3.68622084287416,
17,322440127,2012,1,regular,2012-08-31T20:00:00.000Z,,False,False,78709,3936.0,Spartan Stadium,127,Michigan State,Big Ten,17,"[10, 0, 0, 7]",0.8278472219570597,68,Boise State,Mountain West,13,"[3, 10, 0, 0]",0.17215277804294027,6.98990098962132,
18,322442226,2012,1,regular,2012-08-31T20:00:00.000Z,,False,False,14510,3715.0,FAU Stadium,2226,Florida Atlantic,Sun Belt,7,"[0, 0, 0, 7]",0.5511486466935936,2681,Wagner,,3,"[0, 3, 0, 0]",0.44885135330640635,5.44684235567788,
19,322440024,2012,1,regular,2012-08-31T22:00:00.000Z,,False,False,40577,3940.0,Stanford Stadium,24,Stanford,Pac-12,20,"[14, 3, 0, 3]",0.39236238465838913,23,San José State,Western Athletic,17,"[0, 3, 14, 0]",0.6076376153416109,3.50739601353147,
20,322452426,2012,1,regular,2012-09-01T09:00:00.000Z,,True,False,48820,,,2426,Navy,FBS Independents,10,"[0, 3, 7, 0]",0.6766733161245093,87,Notre Dame,FBS Independents,50,"[13, 14, 13, 10]",0.3233266838754907,1.43361891612263,
21,322450005,2012,1,regular,2012-09-01T12:00:00.000Z,,False,False,28612,3803.0,Legion Field,5,UAB,Conference USA,29,"[0, 7, 10, 12]",0.6071487248031364,2653,Troy,Sun Belt,39,"[10, 7, 8, 14]",0.3928512751968636,6.46787843255326,
22,322450061,2012,1,regular,2012-09-01T12:00:00.000Z,,False,False,92446,3917.0,Sanford Stadium,61,Georgia,SEC,45,"[14, 10, 7, 14]",0.9895729370855861,2084,Buffalo,Mid-American,23,"[6, 10, 0, 7]",0.010427062914413865,2.65849498579547,
23,322450277,2012,1,regular,2012-09-01T12:00:00.000Z,,False,False,59120,3842.0,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,69,"[13, 21, 21, 14]",0.9681840233448353,276,Marshall,Conference USA,34,"[0, 10, 10, 14]",0.03181597665516467,1.95083179882639,
24,322450194,2012,1,regular,2012-09-01T12:00:00.000Z,,False,False,105039,3861.0,Ohio Stadium,194,Ohio State,Big Ten,56,"[0, 21, 14, 21]",0.9996691331254014,193,Miami (OH),Mid-American,10,"[3, 0, 7, 0]",0.000330866874598601,3.02262521014001,
25,322450356,2012,1,regular,2012-09-01T12:00:00.000Z,,False,False,43441,3832.0,Memorial Stadium,356,Illinois,Big Ten,24,"[10, 7, 0, 7]",0.4402944860521377,2711,Western Michigan,Mid-American,7,"[0, 0, 7, 0]",0.5597055139478623,2.63968266798469,
26,322450183,2012,1,regular,2012-09-01T12:00:00.000Z,,False,False,37830,1964.0,Carrier Dome,183,Syracuse,Big East,41,"[6, 7, 14, 14]",0.7369595442365867,77,Northwestern,Big Ten,42,"[7, 14, 14, 7]",0.2630404557634133,7.11247923371113,
27,322450151,2012,1,regular,2012-09-01T12:00:00.000Z,,False,False,49023,3699.0,Dowdy-Ficklen Stadium,151,East Carolina,Conference USA,35,"[0, 14, 7, 14]",0.47002277793070396,2026,Appalachian State,,13,"[7, 3, 3, 0]",0.529977222069296,4.63055109002224,
28,322450213,2012,1,regular,2012-09-01T12:00:00.000Z,,False,False,97186,3632.0,Beaver Stadium,213,Penn State,Big Ten,14,"[7, 7, 0, 0]",0.5444602377037795,195,Ohio,Mid-American,24,"[0, 3, 14, 7]",0.4555397622962205,5.02978767673781,
29,322450153,2012,1,regular,2012-09-01T12:30:00.000Z,,False,False,50500,3787.0,Kenan Memorial Stadium,153,North Carolina,ACC,62,"[14, 27, 21, 0]",0.9994305394815705,2210,Elon,,0,"[0, 0, 0, 0]",0.0005694605184295431,1.56776355233923,
30,322452005,2012,1,regular,2012-09-01T14:00:00.000Z,,False,False,35282,3713.0,Falcon Stadium,2005,Air Force,Mountain West,49,"[7, 21, 14, 7]",0.9531472497465311,304,Idaho State,,21,"[0, 0, 14, 7]",0.04685275025346891,1.76775933471471,
31,322450006,2012,1,regular,2012-09-01T14:00:00.000Z,,False,False,17144,3797.0,Ladd Peebles Stadium,6,South Alabama,Sun Belt,31,"[7, 7, 3, 14]",0.9805276434636786,2636,UT San Antonio,Western Athletic,33,"[14, 6, 0, 13]",0.0194723565363214,1.96209346564353,
32,322450120,2012,1,regular,2012-09-01T15:00:00.000Z,,False,False,31321,3665.0,Maryland Stadium,120,Maryland,ACC,7,"[0, 0, 0, 7]",0.5070486277435168,2729,William & Mary,,6,"[6, 0, 0, 0]",0.4929513722564832,5.88741972039338,
33,322450258,2012,1,regular,2012-09-01T15:00:00.000Z,,False,False,50081,3923.0,Scott Stadium,258,Virginia,ACC,43,"[16, 6, 7, 14]",0.9307574590033738,257,Richmond,,19,"[0, 6, 6, 7]",0.06924254099662619,3.42457620304758,
34,322450025,2012,1,regular,2012-09-01T15:00:00.000Z,,False,False,63186,3831.0,California Memorial Stadium,25,California,Pac-12,24,"[0, 7, 10, 7]",0.4313423550379716,2440,Nevada,Mountain West,31,"[14, 0, 7, 10]",0.5686576449620284,7.82312456170248,
35,322450158,2012,1,regular,2012-09-01T15:30:00.000Z,,False,False,85425,3834.0,Memorial Stadium,158,Nebraska,Big Ten,49,"[14, 14, 14, 7]",0.9344002091715161,2572,Southern Mississippi,Conference USA,20,"[7, 10, 0, 3]",0.06559979082848388,2.23385025287762,
36,322450275,2012,1,regular,2012-09-01T15:30:00.000Z,,False,False,79568,347.0,Camp Randall Stadium,275,Wisconsin,Big Ten,26,"[3, 10, 6, 7]",0.8717743993306244,2460,Northern Iowa,,21,"[0, 0, 7, 14]",0.1282256006693756,4.59519150024668,
37,322452459,2012,1,regular,2012-09-01T15:30:00.000Z,,True,False,52117,,,2459,Northern Illinois,Mid-American,17,"[0, 10, 7, 0]",0.1894818416470776,2294,Iowa,Big Ten,18,"[3, 3, 3, 9]",0.8105181583529224,5.62768375884708,
38,322450103,2012,1,regular,2012-09-01T15:30:00.000Z,,False,True,39262,3615.0,Alumni Stadium,103,Boston College,ACC,32,"[14, 6, 3, 9]",0.7371573643601971,2390,Miami,ACC,41,"[14, 7, 10, 10]",0.2628426356398029,4.67200659655908,
39,322450057,2012,1,regular,2012-09-01T15:30:00.000Z,,False,False,84704,3634.0,Ben Hill Griffin Stadium,57,Florida,SEC,27,"[0, 14, 3, 10]",0.6326812607447655,189,Bowling Green,Mid-American,14,"[7, 0, 7, 0]",0.3673187392552345,5.48765951014891,
40,322452509,2012,1,regular,2012-09-01T15:30:00.000Z,,False,False,40572,3907.0,Ross-Ade Stadium,2509,Purdue,Big Ten,48,"[13, 21, 7, 7]",0.9884403433910272,2198,Eastern Kentucky,,6,"[0, 6, 0, 0]",0.011559656608972846,2.0547504092973,
41,322450066,2012,1,regular,2012-09-01T15:30:00.000Z,,False,False,54931,3772.0,Jack Trice Stadium,66,Iowa State,Big 12,38,"[7, 17, 7, 7]",0.8395397530222812,202,Tulsa,Conference USA,23,"[16, 0, 0, 7]",0.16046024697771877,4.66046703325718,
42,322450038,2012,1,regular,2012-09-01T16:00:00.000Z,,True,False,58607,,,38,Colorado,Pac-12,17,"[0, 14, 0, 3]",0.3522053208325775,36,Colorado State,Mountain West,22,"[3, 6, 7, 6]",0.6477946791674225,6.22213154449103,
43,322450167,2012,1,regular,2012-09-01T17:00:00.000Z,,False,False,28450,3971.0,University Stadium,167,New Mexico,Mountain West,66,"[7, 38, 14, 7]",,2582,Southern,,21,"[0, 6, 7, 8]",,,
44,322450052,2012,1,regular,2012-09-01T18:00:00.000Z,,False,False,70047,3697.0,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,69,"[14, 14, 20, 21]",0.9999576927262394,93,Murray State,,3,"[0, 3, 0, 0]",4.230727376064447e-05,1.83342602749954,
45,322450154,2012,1,regular,2012-09-01T18:30:00.000Z,,False,False,27652,3630.0,BB&T Field,154,Wake Forest,ACC,20,"[0, 7, 7, 6]",,2335,Liberty,,17,"[7, 0, 7, 3]",,,
46,322450221,2012,1,regular,2012-09-01T18:30:00.000Z,,False,False,40837,3752.0,Heinz Field,221,Pittsburgh,Big East,17,"[7, 3, 0, 7]",0.6578499084490644,2754,Youngstown State,,31,"[7, 7, 7, 10]",0.34215009155093556,4.68922735150242,
47,322450058,2012,1,regular,2012-09-01T19:00:00.000Z,,False,False,41285,3886.0,Raymond James Stadium,58,South Florida,Big East,34,"[7, 14, 6, 7]",0.8504710320763423,236,Chattanooga,,13,"[3, 7, 3, 0]",0.14952896792365766,3.67197487360893,
48,322450344,2012,1,regular,2012-09-01T19:00:00.000Z,,False,False,55082,3693.0,Davis Wade Stadium,344,Mississippi State,SEC,56,"[14, 21, 14, 7]",0.9972143581868212,2296,Jackson State,,9,"[0, 6, 0, 3]",0.002785641813178752,1.45464906629981,
49,322452641,2012,1,regular,2012-09-01T19:00:00.000Z,,False,False,50237,3784.0,Jones AT&T Stadium,2641,Texas Tech,Big 12,44,"[7, 17, 3, 17]",0.9993344911632294,2466,Northwestern State,,6,"[0, 3, 0, 3]",0.0006655088367706341,4.09828191240106,
50,322450008,2012,1,regular,2012-09-01T19:00:00.000Z,,False,False,71062,3887.0,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,49,"[7, 28, 14, 0]",0.9756176614804177,55,Jacksonville State,,24,"[7, 14, 3, 0]",0.02438233851958227,3.6809906734325,
51,322450150,2012,1,regular,2012-09-01T19:00:00.000Z,,False,False,31117,3982.0,Wallace Wade Stadium,150,Duke,ACC,46,"[7, 30, 7, 2]",0.9236040876294557,2229,Florida International,Sun Belt,26,"[7, 7, 0, 12]",0.07639591237054433,2.8901487764253,
52,322452305,2012,1,regular,2012-09-01T19:00:00.000Z,,False,False,46601,3833.0,Memorial Stadium,2305,Kansas,Big 12,31,"[7, 3, 14, 7]",0.9623230818696,2571,South Dakota State,,17,"[7, 0, 0, 10]",0.03767691813039997,5.37641915713489,
53,322450002,2012,1,regular,2012-09-01T19:00:00.000Z,,True,False,75211,3495.0,Georgia Dome,2,Auburn,SEC,19,"[7, 3, 6, 3]",0.4198835174208797,228,Clemson,ACC,26,"[3, 10, 3, 10]",0.5801164825791203,6.63402984301425,
54,322450099,2012,1,regular,2012-09-01T19:00:00.000Z,,False,False,92059,3958.0,Tiger Stadium,99,LSU,SEC,41,"[14, 10, 3, 14]",0.9999836703532218,249,North Texas,Sun Belt,14,"[0, 7, 0, 7]",1.6329646778223683e-05,1.91080954676859,
55,322450309,2012,1,regular,2012-09-01T19:00:00.000Z,,False,False,25803,3666.0,Cajun Field,309,Louisiana,Sun Belt,40,"[13, 27, 0, 0]",,2320,Lamar,,0,"[0, 0, 0, 0]",,,
56,322450197,2012,1,regular,2012-09-01T19:00:00.000Z,,False,False,55784,3646.0,Boone Pickens Stadium,197,Oklahoma State,Big 12,84,"[35, 14, 21, 14]",0.9999903434301336,2542,Savannah State,,0,"[0, 0, 0, 0]",9.656569866400844e-06,1.4418751633513,
57,322450235,2012,1,regular,2012-09-01T19:00:00.000Z,,False,False,39076,3805.0,Liberty Bowl Memorial Stadium,235,Memphis,Conference USA,17,"[7, 0, 3, 7]",0.9108548553089837,2630,UT Martin,,20,"[0, 7, 7, 6]",0.08914514469101631,6.87465082622121,
58,322450098,2012,1,regular,2012-09-01T19:00:00.000Z,,False,False,16327,3796.0,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Sun Belt,49,"[14, 21, 7, 7]",0.999955638881958,2046,Austin Peay,,10,"[0, 0, 7, 3]",4.436111804195786e-05,1.62084343711946,
59,322450142,2012,1,regular,2012-09-01T19:00:00.000Z,,False,False,62173,3838.0,Faurot Field,142,Missouri,SEC,62,"[28, 0, 20, 14]",0.9988251449759377,2545,Southeastern Louisiana,,10,"[0, 3, 0, 7]",0.0011748550240623379,3.04275764900459,
60,322450145,2012,1,regular,2012-09-01T19:00:00.000Z,,False,False,50544,3974.0,Vaught-Hemingway Stadium,145,Ole Miss,SEC,49,"[14, 0, 14, 21]",0.908716779460351,2110,Central Arkansas,,27,"[7, 13, 0, 7]",0.09128322053964899,8.66029208596009,
61,322452306,2012,1,regular,2012-09-01T19:10:00.000Z,,False,False,50007,3636.0,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,51,"[3, 6, 7, 35]",0.7958522157004603,2623,Missouri State,,9,"[3, 3, 3, 0]",0.20414778429953973,3.53362771859906,
62,322450030,2012,1,regular,2012-09-01T19:30:00.000Z,,False,False,93607,477.0,Los Angeles Memorial Coliseum,30,USC,Pac-12,49,"[20, 15, 7, 7]",0.9982813794628205,62,Hawai'i,Mountain West,10,"[0, 0, 10, 0]",0.0017186205371795271,1.17375488693336,
63,322450248,2012,1,regular,2012-09-01T20:00:00.000Z,,False,False,32207,453.0,Robertson Stadium,248,Houston,Conference USA,13,"[10, 0, 3, 0]",0.34966906459209995,326,Texas State,Western Athletic,30,"[14, 13, 0, 3]",0.6503309354079001,2.77045885128736,
64,322450251,2012,1,regular,2012-09-01T20:00:00.000Z,,False,False,101142,3910.0,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,37,"[7, 17, 7, 6]",0.9805595186993136,2751,Wyoming,Mountain West,17,"[9, 0, 0, 8]",0.01944048130068643,3.3809364596052,
65,322450333,2012,1,regular,2012-09-01T20:00:00.000Z,,True,False,90413,,,333,Alabama,SEC,41,"[21, 10, 3, 7]",0.999893933357404,130,Michigan,Big Ten,14,"[0, 7, 7, 0]",0.0001060666425960477,1.73802458108005,
66,322450084,2012,1,regular,2012-09-01T20:00:00.000Z,,False,False,41882,3830.0,Memorial Stadium,84,Indiana,Big Ten,24,"[7, 10, 7, 0]",0.7751899333305706,282,Indiana State,,17,"[7, 3, 7, 0]",0.22481006666942938,3.7328122378417,
67,322452655,2012,1,regular,2012-09-01T20:00:00.000Z,,False,False,26059,3493.0,Mercedes-Benz Superdome,2655,Tulane,Conference USA,12,"[0, 3, 0, 9]",0.5779546487180776,164,Rutgers,Big East,24,"[0, 10, 0, 14]",0.42204535128192244,6.23251301275005,
68,322450278,2012,1,regular,2012-09-01T22:00:00.000Z,,False,False,27663,3660.0,Bulldog Stadium,278,Fresno State,Mountain West,37,"[14, 10, 0, 13]",0.9982005623059704,2692,Weber State,,10,"[0, 3, 7, 0]",0.0017994376940295709,1.7705514766942,
69,322452638,2012,1,regular,2012-09-01T22:30:00.000Z,,False,False,40137,3946.0,Sun Bowl Stadium,2638,UTEP,Conference USA,7,"[7, 0, 0, 0]",0.45664847307321216,201,Oklahoma,Big 12,24,"[7, 0, 3, 14]",0.5433515269267879,5.51126547695977,
70,322452483,2012,1,regular,2012-09-01T22:30:00.000Z,,False,False,56144,3626.0,Autzen Stadium,2483,Oregon,Pac-12,57,"[29, 21, 0, 7]",0.9972061195501166,2032,Arkansas State,Sun Belt,34,"[0, 10, 10, 14]",0.002793880449883379,1.10250675660153,
71,322450012,2012,1,regular,2012-09-01T22:30:00.000Z,,False,False,48670,3619.0,Arizona Stadium,12,Arizona,Pac-12,24,"[3, 7, 7, 0, 7]",0.9897520077984279,2649,Toledo,Mid-American,17,"[0, 14, 0, 3, 0]",0.010247992201572131,7.71410439788675,
72,322450264,2012,1,regular,2012-09-01T22:30:00.000Z,,False,False,53742,,,264,Washington,Pac-12,21,"[14, 0, 7, 0]",0.8967169566672107,21,San Diego State,Mountain West,12,"[0, 6, 0, 6]",0.10328304333278926,2.91036834369654,
73,322460097,2012,1,regular,2012-09-02T15:30:00.000Z,,False,False,55386,3873.0,Papa John's Cardinal Stadium,97,Louisville,Big East,32,"[8, 14, 10, 0]",0.8807434660503651,96,Kentucky,SEC,14,"[0, 7, 7, 0]",0.11925653394963487,2.36242611044567,
74,322460239,2012,1,regular,2012-09-02T18:30:00.000Z,,False,False,43514,3724.0,Floyd Casey Stadium,239,Baylor,Big 12,59,"[14, 10, 21, 14]",0.993680399933859,2567,SMU,Conference USA,24,"[0, 3, 7, 14]",0.006319600066140962,2.83423113124801,
75,322470259,2012,1,regular,2012-09-03T20:00:00.000Z,,False,True,65632,3799.0,Lane Stadium,259,Virginia Tech,ACC,20,"[7, 0, 0, 10, 3]",0.7868160399525571,59,Georgia Tech,ACC,17,"[0, 7, 0, 10, 0]",0.2131839600474429,7.42760704748485,
76,322502132,2012,2,regular,2012-09-06T20:00:00.000Z,,False,True,33562,3854.0,Nippert Stadium,2132,Cincinnati,Big East,34,"[14, 3, 7, 10]",0.8637060343201679,221,Pittsburgh,Big East,10,"[0, 0, 3, 7]",0.1362939656798321,3.66778191341767,
77,322510328,2012,2,regular,2012-09-07T20:00:00.000Z,,False,False,25513,3905.0,Romney Stadium,328,Utah State,Western Athletic,27,"[13, 0, 0, 7, 7]",0.8631472731317346,254,Utah,Pac-12,20,"[0, 3, 10, 7, 0]",0.13685272686826544,6.67705443024439,
78,322520041,2012,2,regular,2012-09-08T12:00:00.000Z,,False,False,34202,3892.0,Rentschler Field,41,Connecticut,Big East,7,"[0, 0, 0, 7]",0.24082678150309048,152,NC State,ACC,10,"[0, 3, 7, 0]",0.7591732184969096,6.47079572463831,
79,322522306,2012,2,regular,2012-09-08T12:00:00.000Z,,False,False,48843,3636.0,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,52,"[14, 10, 7, 21]",0.6193583628854205,2390,Miami,ACC,13,"[3, 3, 0, 7]",0.38064163711457955,1.34680651721621,
80,322520258,2012,2,regular,2012-09-08T12:00:00.000Z,,False,False,56087,3923.0,Scott Stadium,258,Virginia,ACC,17,"[0, 3, 7, 7]",0.6544994848351201,213,Penn State,Big Ten,16,"[7, 0, 0, 9]",0.3455005151648799,7.45434987562944,
81,322520202,2012,2,regular,2012-09-08T12:00:00.000Z,,False,True,17880,3674.0,Skelly Field at H. A. Chapman Stadium,202,Tulsa,Conference USA,45,"[14, 21, 0, 10]",0.9998602154775734,2655,Tulane,Conference USA,10,"[3, 0, 0, 7]",0.00013978452242657813,2.26925676750793,
82,322520218,2012,2,regular,2012-09-08T12:00:00.000Z,,False,False,23322,3806.0,Lincoln Financial Field,218,Temple,Big East,27,"[3, 0, 14, 10]",0.2914058453181409,120,Maryland,ACC,36,"[3, 23, 3, 7]",0.708594154681859,5.4060521463556,
83,322520135,2012,2,regular,2012-09-08T12:00:00.000Z,,False,False,47022,3953.0,TCF Bank Stadium,135,Minnesota,Big Ten,44,"[16, 14, 7, 7]",0.8959540525644756,160,New Hampshire,,7,"[7, 0, 0, 0]",0.10404594743552442,1.86021216978924,
84,322520194,2012,2,regular,2012-09-08T12:00:00.000Z,,False,False,104745,3861.0,Ohio Stadium,194,Ohio State,Big Ten,31,"[7, 10, 14, 0]",0.8249889869384643,2116,UCF,Conference USA,16,"[3, 7, 6, 0]",0.17501101306153566,3.72138757689933,
85,322520344,2012,2,regular,2012-09-08T12:00:00.000Z,,False,True,56111,3693.0,Davis Wade Stadium,344,Mississippi State,SEC,28,"[0, 7, 14, 7]",0.42666753741024244,2,Auburn,SEC,10,"[0, 3, 7, 0]",0.5733324625897576,4.58376894325174,
86,322522579,2012,2,regular,2012-09-08T12:21:00.000Z,,False,False,77006,3994.0,Williams-Brice Stadium,2579,South Carolina,SEC,48,"[14, 7, 14, 13]",0.9561350071087571,151,East Carolina,Conference USA,10,"[0, 0, 3, 7]",0.043864992891242904,1.41250367204329,
87,322520228,2012,2,regular,2012-09-08T12:30:00.000Z,,False,False,78000,3836.0,Memorial Stadium,228,Clemson,ACC,52,"[13, 32, 0, 7]",0.9516747234679612,2050,Ball State,Mid-American,27,"[7, 3, 10, 7]",0.048325276532038774,1.70058038741433,
88,322520193,2012,2,regular,2012-09-08T13:00:00.000Z,,False,False,17725,3996.0,Yager Stadium,193,Miami (OH),Mid-American,30,"[7, 7, 10, 6]",0.5213431507595916,79,Southern Illinois,,14,"[7, 0, 0, 7]",0.4786568492404084,3.42650451611851,
89,322520103,2012,2,regular,2012-09-08T13:00:00.000Z,,False,False,30685,3615.0,Alumni Stadium,103,Boston College,ACC,34,"[0, 17, 17, 0]",0.997755129372902,311,Maine,,3,"[3, 0, 0, 0]",0.0022448706270979946,4.22442860707104,
90,322522199,2012,2,regular,2012-09-08T13:00:00.000Z,,False,False,7654,3912.0,Rynearson Stadium,2199,Eastern Michigan,Mid-American,14,"[0, 14, 0, 0]",0.39524740643654455,2287,Illinois State,,31,"[10, 0, 14, 7]",0.6047525935634555,5.39898057153823,
91,322520259,2012,2,regular,2012-09-08T13:30:00.000Z,,False,False,65632,3799.0,Lane Stadium,259,Virginia Tech,ACC,42,"[7, 14, 14, 7]",0.9968644924134155,2046,Austin Peay,,7,"[0, 0, 7, 0]",0.0031355075865845405,2.76481200674883,
92,322522636,2012,2,regular,2012-09-08T14:00:00.000Z,,False,False,30416,3604.0,Alamodome,2636,UT San Antonio,Western Athletic,27,"[10, 14, 3, 0]",0.9825229747805307,2837,Texas A&M-Commerce,,16,"[0, 3, 6, 7]",0.017477025219469255,2.43340827815518,
93,322520025,2012,2,regular,2012-09-08T15:00:00.000Z,,False,False,57745,3831.0,California Memorial Stadium,25,California,Pac-12,50,"[0, 20, 0, 30]",0.9584836609581369,253,Southern Utah,,31,"[3, 7, 7, 14]",0.04151633904186314,6.17696500151382,
94,322520038,2012,2,regular,2012-09-08T15:00:00.000Z,,False,False,46843,3726.0,Folsom Field,38,Colorado,Pac-12,28,"[14, 7, 7, 0]",0.4058170340073996,16,Sacramento State,,30,"[7, 17, 0, 6]",0.5941829659926003,5.49661463791817,
95,322520252,2012,2,regular,2012-09-08T15:00:00.000Z,,False,False,60314,3801.0,LaVell Edwards Stadium,252,BYU,FBS Independents,45,"[7, 14, 10, 14]",0.9642882205097576,2692,Weber State,,13,"[0, 0, 6, 7]",0.0357117794902424,3.54706262571588,
96,322520265,2012,2,regular,2012-09-08T15:00:00.000Z,,False,False,33598,3820.0,Martin Stadium,265,Washington State,Pac-12,24,"[14, 10, 0, 0]",0.5846844104873941,331,Eastern Washington,,20,"[7, 7, 0, 6]",0.41531558951260594,4.85275431309667,
97,322522305,2012,2,regular,2012-09-08T15:30:00.000Z,,False,False,44683,3833.0,Memorial Stadium,2305,Kansas,Big 12,24,"[10, 7, 7, 0]",0.4058031299009882,242,Rice,Conference USA,25,"[3, 10, 3, 9]",0.5941968700990118,4.48430700669849,
98,322520097,2012,2,regular,2012-09-08T15:30:00.000Z,,False,False,47553,3873.0,Papa John's Cardinal Stadium,97,Louisville,Big East,35,"[11, 7, 7, 10]",0.9528313243169669,2623,Missouri State,,7,"[0, 7, 0, 0]",0.04716867568303307,2.22470860960412,
