,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
0,12725,Mid-American,2199,"[0, 13, 0, 13]",26,0.02007987363124819,Eastern Michigan,True,3.50953102835795,Mid-American,2050,"[10, 3, 21, 3]",37,0.9799201263687518,Ball State,322432050,False,2012,regular,2012-08-30T19:00:00.000Z,,Scheumann Stadium,3919.0,1
1,12616,Conference USA,2116,"[7, 28, 14, 7]",56,0.7962136286509066,UCF,False,2.01013241916277,Mid-American,2006,"[0, 0, 7, 7]",14,0.20378637134909341,Akron,322432006,False,2012,regular,2012-08-30T19:00:00.000Z,,Summa Field at InfoCision Stadium,3768.0,1
2,15250,,2546,"[10, 14, 3, 0]",27,0.3696918738494157,Southeast Missouri State,False,10.8367261661988,Mid-American,2117,"[10, 14, 7, 7]",38,0.6303081261505843,Central Michigan,322432117,False,2012,regular,2012-08-30T19:00:00.000Z,,Kelly/Shorts Stadium,3786.0,1
3,15121,,119,"[0, 7, 0, 14]",21,0.6445721899262707,Towson,False,1.55902925020132,Mid-American,2309,"[17, 10, 7, 7]",41,0.35542781007372926,Kent State,322432309,False,2012,regular,2012-08-30T19:00:00.000Z,,Dix Stadium,3696.0,1
4,35270,Mid-American,113,"[0, 0, 0, 0]",0,4.630664925620032e-06,UMass,False,2.11834397920154,Big East,41,"[7, 13, 7, 10]",37,0.9999953693350744,Connecticut,322430041,False,2012,regular,2012-08-30T19:30:00.000Z,,Rentschler Field,3892.0,1
5,105039,Mid-American,193,"[3, 0, 7, 0]",10,0.000330866874598601,Miami (OH),False,3.02262521014001,Big Ten,194,"[0, 21, 14, 21]",56,0.9996691331254014,Ohio State,322450194,False,2012,regular,2012-09-01T12:00:00.000Z,,Ohio Stadium,3861.0,1
6,92446,Mid-American,2084,"[6, 10, 0, 7]",23,0.010427062914413865,Buffalo,False,2.65849498579547,SEC,61,"[14, 10, 7, 14]",45,0.9895729370855861,Georgia,322450061,False,2012,regular,2012-09-01T12:00:00.000Z,,Sanford Stadium,3917.0,1
7,43441,Mid-American,2711,"[0, 0, 7, 0]",7,0.5597055139478623,Western Michigan,False,2.63968266798469,Big Ten,356,"[10, 7, 0, 7]",24,0.4402944860521377,Illinois,322450356,False,2012,regular,2012-09-01T12:00:00.000Z,,Memorial Stadium,3832.0,1
8,97186,Mid-American,195,"[0, 3, 14, 7]",24,0.4555397622962205,Ohio,False,5.02978767673781,Big Ten,213,"[7, 7, 0, 0]",14,0.5444602377037795,Penn State,322450213,False,2012,regular,2012-09-01T12:00:00.000Z,,Beaver Stadium,3632.0,1
9,52117,Big Ten,2294,"[3, 3, 3, 9]",18,0.8105181583529224,Iowa,False,5.62768375884708,Mid-American,2459,"[0, 10, 7, 0]",17,0.1894818416470776,Northern Illinois,322452459,True,2012,regular,2012-09-01T15:30:00.000Z,,,,1
